,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：395yd,Hdcp：6,PAR：3,Reg.：139yd,Hdcp：4,PAR：4,Reg.：380yd,Hdcp：1
1,打ち下ろしの左ドッグレッグのミドルホール,打ち下ろしの左ドッグレッグのミドルホール,打ち下ろしの左ドッグレッグのミドルホール,やや打ち上げのショートホール,やや打ち上げのショートホール,やや打ち上げのショートホール,ゆるやかな左ドッグレッグのミドルホール,ゆるやかな左ドッグレッグのミドルホール,ゆるやかな左ドッグレッグのミドルホール
2,難易度2位/9ホール中 平均スコア5.65 平均パット数2.13 パーオン率14.3% フェアウェイ率56.8% OB率44.5% バンカー率3.0%,難易度2位/9ホール中 平均スコア5.65 平均パット数2.13 パーオン率14.3% フェアウェイ率56.8% OB率44.5% バンカー率3.0%,難易度2位/9ホール中 平均スコア5.65 平均パット数2.13 パーオン率14.3% フェアウェイ率56.8% OB率44.5% バンカー率3.0%,難易度8位/9ホール中 平均スコア4.03 平均パット数2.08 パーオン率27.5% フェアウェイ率- OB率14.7% バンカー率16.3%,難易度8位/9ホール中 平均スコア4.03 平均パット数2.08 パーオン率27.5% フェアウェイ率- OB率14.7% バンカー率16.3%,難易度8位/9ホール中 平均スコア4.03 平均パット数2.08 パーオン率27.5% フェアウェイ率- OB率14.7% バンカー率16.3%,難易度5位/9ホール中 平均スコア5.35 平均パット数2 パーオン率14.5% フェアウェイ率58.3% OB率9.8% バンカー率14.3%,難易度5位/9ホール中 平均スコア5.35 平均パット数2 パーオン率14.5% フェアウェイ率58.3% OB率9.8% バンカー率14.3%,難易度5位/9ホール中 平均スコア5.35 平均パット数2 パーオン率14.5% フェアウェイ率58.3% OB率9.8% バンカー率14.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：384yd,Hdcp：3,PAR：3,Reg.：109yd,Hdcp：9,PAR：4,Reg.：335yd,Hdcp：2
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,ティーグラウンドから打ち上げのショートホール,ティーグラウンドから打ち上げのショートホール,ティーグラウンドから打ち上げのショートホール,「馬の背」名物ミドルホール,「馬の背」名物ミドルホール,「馬の背」名物ミドルホール
6,難易度4位/9ホール中 平均スコア5.4 平均パット数1.92 パーオン率16.0% フェアウェイ率61.0% OB率33.3% バンカー率7.3%,難易度4位/9ホール中 平均スコア5.4 平均パット数1.92 パーオン率16.0% フェアウェイ率61.0% OB率33.3% バンカー率7.3%,難易度4位/9ホール中 平均スコア5.4 平均パット数1.92 パーオン率16.0% フェアウェイ率61.0% OB率33.3% バンカー率7.3%,難易度9位/9ホール中 平均スコア3.94 平均パット数2.01 パーオン率31.3% フェアウェイ率- OB率10.5% バンカー率8.8%,難易度9位/9ホール中 平均スコア3.94 平均パット数2.01 パーオン率31.3% フェアウェイ率- OB率10.5% バンカー率8.8%,難易度9位/9ホール中 平均スコア3.94 平均パット数2.01 パーオン率31.3% フェアウェイ率- OB率10.5% バンカー率8.8%,難易度3位/9ホール中 平均スコア5.46 平均パット数1.97 パーオン率23.0% フェアウェイ率50.3% OB率52.8% バンカー率5.3%,難易度3位/9ホール中 平均スコア5.46 平均パット数1.97 パーオン率23.0% フェアウェイ率50.3% OB率52.8% バンカー率5.3%,難易度3位/9ホール中 平均スコア5.46 平均パット数1.97 パーオン率23.0% フェアウェイ率50.3% OB率52.8% バンカー率5.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：487yd,Hdcp：5,PAR：4,Reg.：341yd,Hdcp：8,PAR：5,Reg.：501yd,Hdcp：7
9,ティーショットのクラブ選択で攻め方が変わるホール,ティーショットのクラブ選択で攻め方が変わるホール,ティーショットのクラブ選択で攻め方が変わるホール,フラットなミドルホール,フラットなミドルホール,フラットなミドルホール,ゆるやかなのぼりのロングホール,ゆるやかなのぼりのロングホール,ゆるやかなのぼりのロングホール
10,難易度1位/9ホール中 平均スコア6.62 平均パット数2.13 パーオン率21.8% フェアウェイ率47.5% OB率39.0% バンカー率18.0%,難易度1位/9ホール中 平均スコア6.62 平均パット数2.13 パーオン率21.8% フェアウェイ率47.5% OB率39.0% バンカー率18.0%,難易度1位/9ホール中 平均スコア6.62 平均パット数2.13 パーオン率21.8% フェアウェイ率47.5% OB率39.0% バンカー率18.0%,難易度7位/9ホール中 平均スコア5.11 平均パット数1.95 パーオン率25.8% フェアウェイ率46.3% OB率15.0% バンカー率23.0%,難易度7位/9ホール中 平均スコア5.11 平均パット数1.95 パーオン率25.8% フェアウェイ率46.3% OB率15.0% バンカー率23.0%,難易度7位/9ホール中 平均スコア5.11 平均パット数1.95 パーオン率25.8% フェアウェイ率46.3% OB率15.0% バンカー率23.0%,難易度6位/9ホール中 平均スコア6.02 平均パット数1.98 パーオン率38.8% フェアウェイ率60.5% OB率33.5% バンカー率11.8%,難易度6位/9ホール中 平均スコア6.02 平均パット数1.98 パーオン率38.8% フェアウェイ率60.5% OB率33.5% バンカー率11.8%,難易度6位/9ホール中 平均スコア6.02 平均パット数1.98 パーオン率38.8% フェアウェイ率60.5% OB率33.5% バンカー率11.8%
