,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：424yd,Hdcp：6,PAR：3,Reg.：148yd,Hdcp：9,PAR：5,Reg.：524yd,Hdcp：7
1,黒森山に向かって打つ軽い打ち下しのミドルホール,黒森山に向かって打つ軽い打ち下しのミドルホール,黒森山に向かって打つ軽い打ち下しのミドルホール,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,谷越えのロングホール,谷越えのロングホール,谷越えのロングホール
2,難易度4位/9ホール中 平均スコア5.41 平均パット数2.04 パーオン率17.8% フェアウェイ率48.3% OB率32.8% バンカー率6.0%,難易度4位/9ホール中 平均スコア5.41 平均パット数2.04 パーオン率17.8% フェアウェイ率48.3% OB率32.8% バンカー率6.0%,難易度4位/9ホール中 平均スコア5.41 平均パット数2.04 パーオン率17.8% フェアウェイ率48.3% OB率32.8% バンカー率6.0%,難易度9位/9ホール中 平均スコア3.88 平均パット数2.1 パーオン率38.8% フェアウェイ率- OB率17.7% バンカー率26.5%,難易度9位/9ホール中 平均スコア3.88 平均パット数2.1 パーオン率38.8% フェアウェイ率- OB率17.7% バンカー率26.5%,難易度9位/9ホール中 平均スコア3.88 平均パット数2.1 パーオン率38.8% フェアウェイ率- OB率17.7% バンカー率26.5%,難易度2位/9ホール中 平均スコア6.56 平均パット数2.03 パーオン率24.0% フェアウェイ率51.0% OB率41.5% バンカー率29.5%,難易度2位/9ホール中 平均スコア6.56 平均パット数2.03 パーオン率24.0% フェアウェイ率51.0% OB率41.5% バンカー率29.5%,難易度2位/9ホール中 平均スコア6.56 平均パット数2.03 パーオン率24.0% フェアウェイ率51.0% OB率41.5% バンカー率29.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：410yd,Hdcp：1,PAR：4,Reg.：377yd,Hdcp：5,PAR：3,Reg.：187yd,Hdcp：4
5,メタセコイアがシンボルツリーのミドルホール,メタセコイアがシンボルツリーのミドルホール,メタセコイアがシンボルツリーのミドルホール,軽い打ち上げのミドルホール,軽い打ち上げのミドルホール,軽い打ち上げのミドルホール,赤石山系を背景にした池越えの美しい名物ホール,赤石山系を背景にした池越えの美しい名物ホール,赤石山系を背景にした池越えの美しい名物ホール
6,難易度5位/9ホール中 平均スコア5.37 平均パット数2.06 パーオン率19.0% フェアウェイ率49.3% OB率19.0% バンカー率42.3%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.06 パーオン率19.0% フェアウェイ率49.3% OB率19.0% バンカー率42.3%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.06 パーオン率19.0% フェアウェイ率49.3% OB率19.0% バンカー率42.3%,難易度6位/9ホール中 平均スコア5.31 平均パット数2.03 パーオン率19.3% フェアウェイ率41.0% OB率24.5% バンカー率15.8%,難易度6位/9ホール中 平均スコア5.31 平均パット数2.03 パーオン率19.3% フェアウェイ率41.0% OB率24.5% バンカー率15.8%,難易度6位/9ホール中 平均スコア5.31 平均パット数2.03 パーオン率19.3% フェアウェイ率41.0% OB率24.5% バンカー率15.8%,難易度8位/9ホール中 平均スコア4.13 平均パット数1.96 パーオン率23.3% フェアウェイ率- OB率29.5% バンカー率11.5%,難易度8位/9ホール中 平均スコア4.13 平均パット数1.96 パーオン率23.3% フェアウェイ率- OB率29.5% バンカー率11.5%,難易度8位/9ホール中 平均スコア4.13 平均パット数1.96 パーオン率23.3% フェアウェイ率- OB率29.5% バンカー率11.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：319yd,Hdcp：8,PAR：4,Reg.：388yd,Hdcp：2,PAR：5,Reg.：503yd,Hdcp：3
9,ティーショットがカギの短いミドルホール,ティーショットがカギの短いミドルホール,ティーショットがカギの短いミドルホール,見た目が長く見える軽い打ち上げのミドルホール,見た目が長く見える軽い打ち上げのミドルホール,見た目が長く見える軽い打ち上げのミドルホール,ティーショット打ち下しのロングホール,ティーショット打ち下しのロングホール,ティーショット打ち下しのロングホール
10,難易度7位/9ホール中 平均スコア5.3 平均パット数2.03 パーオン率26.8% フェアウェイ率54.3% OB率35.5% バンカー率6.8%,難易度7位/9ホール中 平均スコア5.3 平均パット数2.03 パーオン率26.8% フェアウェイ率54.3% OB率35.5% バンカー率6.8%,難易度7位/9ホール中 平均スコア5.3 平均パット数2.03 パーオン率26.8% フェアウェイ率54.3% OB率35.5% バンカー率6.8%,難易度3位/9ホール中 平均スコア5.45 平均パット数2.03 パーオン率14.8% フェアウェイ率51.0% OB率38.5% バンカー率13.0%,難易度3位/9ホール中 平均スコア5.45 平均パット数2.03 パーオン率14.8% フェアウェイ率51.0% OB率38.5% バンカー率13.0%,難易度3位/9ホール中 平均スコア5.45 平均パット数2.03 パーオン率14.8% フェアウェイ率51.0% OB率38.5% バンカー率13.0%,難易度1位/9ホール中 平均スコア6.65 平均パット数2.12 パーオン率23.3% フェアウェイ率46.3% OB率41.3% バンカー率38.3%,難易度1位/9ホール中 平均スコア6.65 平均パット数2.12 パーオン率23.3% フェアウェイ率46.3% OB率41.3% バンカー率38.3%,難易度1位/9ホール中 平均スコア6.65 平均パット数2.12 パーオン率23.3% フェアウェイ率46.3% OB率41.3% バンカー率38.3%
