,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：3,Reg.：180yd,Hdcp：9,PAR：5,Reg.：520yd,Hdcp：6,PAR：4,Reg.：394yd,Hdcp：5
1,アゲンストの風が吹いている事が多いショートホール,アゲンストの風が吹いている事が多いショートホール,アゲンストの風が吹いている事が多いショートホール,石鎚山系に向かって打つ軽い右ドッグレッグのロング,石鎚山系に向かって打つ軽い右ドッグレッグのロング,石鎚山系に向かって打つ軽い右ドッグレッグのロング,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度8位/9ホール中 平均スコア4.01 平均パット数2.06 パーオン率29.5% フェアウェイ率- OB率15.7% バンカー率32.8%,難易度8位/9ホール中 平均スコア4.01 平均パット数2.06 パーオン率29.5% フェアウェイ率- OB率15.7% バンカー率32.8%,難易度8位/9ホール中 平均スコア4.01 平均パット数2.06 パーオン率29.5% フェアウェイ率- OB率15.7% バンカー率32.8%,難易度3位/9ホール中 平均スコア6.41 平均パット数2.1 パーオン率29.0% フェアウェイ率46.8% OB率37.8% バンカー率25.5%,難易度3位/9ホール中 平均スコア6.41 平均パット数2.1 パーオン率29.0% フェアウェイ率46.8% OB率37.8% バンカー率25.5%,難易度3位/9ホール中 平均スコア6.41 平均パット数2.1 パーオン率29.0% フェアウェイ率46.8% OB率37.8% バンカー率25.5%,難易度5位/9ホール中 平均スコア5.36 平均パット数1.94 パーオン率17.0% フェアウェイ率52.5% OB率26.8% バンカー率13.0%,難易度5位/9ホール中 平均スコア5.36 平均パット数1.94 パーオン率17.0% フェアウェイ率52.5% OB率26.8% バンカー率13.0%,難易度5位/9ホール中 平均スコア5.36 平均パット数1.94 パーオン率17.0% フェアウェイ率52.5% OB率26.8% バンカー率13.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：325yd,Hdcp：3,PAR：4,Reg.：391yd,Hdcp：7,PAR：4,Reg.：382yd,Hdcp：2
5,長い吊り橋のある距離のない谷越えのミドルホール,長い吊り橋のある距離のない谷越えのミドルホール,長い吊り橋のある距離のない谷越えのミドルホール,広々としたＦＷと広大な赤石山系、美しいホール,広々としたＦＷと広大な赤石山系、美しいホール,広々としたＦＷと広大な赤石山系、美しいホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度7位/9ホール中 平均スコア5.18 平均パット数2.15 パーオン率39.0% フェアウェイ率43.8% OB率39.8% バンカー率11.8%,難易度7位/9ホール中 平均スコア5.18 平均パット数2.15 パーオン率39.0% フェアウェイ率43.8% OB率39.8% バンカー率11.8%,難易度7位/9ホール中 平均スコア5.18 平均パット数2.15 パーオン率39.0% フェアウェイ率43.8% OB率39.8% バンカー率11.8%,難易度6位/9ホール中 平均スコア5.22 平均パット数1.98 パーオン率22.5% フェアウェイ率47.0% OB率30.0% バンカー率8.5%,難易度6位/9ホール中 平均スコア5.22 平均パット数1.98 パーオン率22.5% フェアウェイ率47.0% OB率30.0% バンカー率8.5%,難易度6位/9ホール中 平均スコア5.22 平均パット数1.98 パーオン率22.5% フェアウェイ率47.0% OB率30.0% バンカー率8.5%,難易度4位/9ホール中 平均スコア5.39 平均パット数2.06 パーオン率17.5% フェアウェイ率58.0% OB率29.5% バンカー率12.5%,難易度4位/9ホール中 平均スコア5.39 平均パット数2.06 パーオン率17.5% フェアウェイ率58.0% OB率29.5% バンカー率12.5%,難易度4位/9ホール中 平均スコア5.39 平均パット数2.06 パーオン率17.5% フェアウェイ率58.0% OB率29.5% バンカー率12.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：530yd,Hdcp：4,PAR：4,Reg.：420yd,Hdcp：1,PAR：3,Reg.：172yd,Hdcp：8
9,セカンドより打ち上げのロングホール,セカンドより打ち上げのロングホール,セカンドより打ち上げのロングホール,距離のあるミドルホール,距離のあるミドルホール,距離のあるミドルホール,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール
10,難易度1位/9ホール中 平均スコア6.57 平均パット数2.1 パーオン率20.8% フェアウェイ率51.8% OB率47.8% バンカー率1.0%,難易度1位/9ホール中 平均スコア6.57 平均パット数2.1 パーオン率20.8% フェアウェイ率51.8% OB率47.8% バンカー率1.0%,難易度1位/9ホール中 平均スコア6.57 平均パット数2.1 パーオン率20.8% フェアウェイ率51.8% OB率47.8% バンカー率1.0%,難易度2位/9ホール中 平均スコア5.49 平均パット数1.96 パーオン率12.8% フェアウェイ率58.0% OB率37.5% バンカー率1.5%,難易度2位/9ホール中 平均スコア5.49 平均パット数1.96 パーオン率12.8% フェアウェイ率58.0% OB率37.5% バンカー率1.5%,難易度2位/9ホール中 平均スコア5.49 平均パット数1.96 パーオン率12.8% フェアウェイ率58.0% OB率37.5% バンカー率1.5%,難易度9位/9ホール中 平均スコア3.9 平均パット数2.02 パーオン率37.5% フェアウェイ率- OB率29.5% バンカー率24.0%,難易度9位/9ホール中 平均スコア3.9 平均パット数2.02 パーオン率37.5% フェアウェイ率- OB率29.5% バンカー率24.0%,難易度9位/9ホール中 平均スコア3.9 平均パット数2.02 パーオン率37.5% フェアウェイ率- OB率29.5% バンカー率24.0%
