,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：371yd,Hdcp：4,PAR：5,Reg.：515yd,Hdcp：16,PAR：3,Reg.：159yd,Hdcp：12
1,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,長いショートホール,長いショートホール,長いショートホール
2,難易度6位/18ホール中 平均スコア5.45 平均パット数1.92 パーオン率13.0% フェアウェイ率56.8% OB率22.5% バンカー率21.3%,難易度6位/18ホール中 平均スコア5.45 平均パット数1.92 パーオン率13.0% フェアウェイ率56.8% OB率22.5% バンカー率21.3%,難易度6位/18ホール中 平均スコア5.45 平均パット数1.92 パーオン率13.0% フェアウェイ率56.8% OB率22.5% バンカー率21.3%,難易度3位/18ホール中 平均スコア6.56 平均パット数1.86 パーオン率13.5% フェアウェイ率57.5% OB率34.5% バンカー率14.8%,難易度3位/18ホール中 平均スコア6.56 平均パット数1.86 パーオン率13.5% フェアウェイ率57.5% OB率34.5% バンカー率14.8%,難易度3位/18ホール中 平均スコア6.56 平均パット数1.86 パーオン率13.5% フェアウェイ率57.5% OB率34.5% バンカー率14.8%,難易度17位/18ホール中 平均スコア3.92 平均パット数1.84 パーオン率21.8% フェアウェイ率- OB率7.3% バンカー率25.0%,難易度17位/18ホール中 平均スコア3.92 平均パット数1.84 パーオン率21.8% フェアウェイ率- OB率7.3% バンカー率25.0%,難易度17位/18ホール中 平均スコア3.92 平均パット数1.84 パーオン率21.8% フェアウェイ率- OB率7.3% バンカー率25.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：373yd,Hdcp：10,PAR：5,Reg.：553yd,Hdcp：2,PAR：3,Reg.：160yd,Hdcp：14
5,長いミドルホール,長いミドルホール,長いミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,長いショートホール,長いショートホール,長いショートホール
6,難易度12位/18ホール中 平均スコア5.22 平均パット数1.88 パーオン率18.0% フェアウェイ率50.3% OB率25.8% バンカー率23.3%,難易度12位/18ホール中 平均スコア5.22 平均パット数1.88 パーオン率18.0% フェアウェイ率50.3% OB率25.8% バンカー率23.3%,難易度12位/18ホール中 平均スコア5.22 平均パット数1.88 パーオン率18.0% フェアウェイ率50.3% OB率25.8% バンカー率23.3%,難易度1位/18ホール中 平均スコア6.68 平均パット数1.97 パーオン率15.8% フェアウェイ率47.3% OB率38.5% バンカー率25.3%,難易度1位/18ホール中 平均スコア6.68 平均パット数1.97 パーオン率15.8% フェアウェイ率47.3% OB率38.5% バンカー率25.3%,難易度1位/18ホール中 平均スコア6.68 平均パット数1.97 パーオン率15.8% フェアウェイ率47.3% OB率38.5% バンカー率25.3%,難易度18位/18ホール中 平均スコア3.92 平均パット数1.88 パーオン率21.3% フェアウェイ率- OB率11.5% バンカー率6.3%,難易度18位/18ホール中 平均スコア3.92 平均パット数1.88 パーオン率21.3% フェアウェイ率- OB率11.5% バンカー率6.3%,難易度18位/18ホール中 平均スコア3.92 平均パット数1.88 パーオン率21.3% フェアウェイ率- OB率11.5% バンカー率6.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：377yd,Hdcp：6,PAR：4,Reg.：369yd,Hdcp：18,PAR：4,Reg.：411yd,Hdcp：8
9,長いミドルホール,長いミドルホール,長いミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,長いミドルホール,長いミドルホール,長いミドルホール
10,難易度7位/18ホール中 平均スコア5.41 平均パット数1.92 パーオン率11.3% フェアウェイ率49.3% OB率31.0% バンカー率19.5%,難易度7位/18ホール中 平均スコア5.41 平均パット数1.92 パーオン率11.3% フェアウェイ率49.3% OB率31.0% バンカー率19.5%,難易度7位/18ホール中 平均スコア5.41 平均パット数1.92 パーオン率11.3% フェアウェイ率49.3% OB率31.0% バンカー率19.5%,難易度8位/18ホール中 平均スコア5.4 平均パット数1.87 パーオン率13.5% フェアウェイ率54.8% OB率30.0% バンカー率28.8%,難易度8位/18ホール中 平均スコア5.4 平均パット数1.87 パーオン率13.5% フェアウェイ率54.8% OB率30.0% バンカー率28.8%,難易度8位/18ホール中 平均スコア5.4 平均パット数1.87 パーオン率13.5% フェアウェイ率54.8% OB率30.0% バンカー率28.8%,難易度9位/18ホール中 平均スコア5.33 平均パット数1.98 パーオン率13.3% フェアウェイ率63.5% OB率15.0% バンカー率12.5%,難易度9位/18ホール中 平均スコア5.33 平均パット数1.98 パーオン率13.3% フェアウェイ率63.5% OB率15.0% バンカー率12.5%,難易度9位/18ホール中 平均スコア5.33 平均パット数1.98 パーオン率13.3% フェアウェイ率63.5% OB率15.0% バンカー率12.5%
