,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：470yd,Hdcp：10,PAR：4,Reg.：338yd,Hdcp：16,PAR：3,Reg.：161yd,Hdcp：4
1,ほぼ真っ直ぐなロングホール,ほぼ真っ直ぐなロングホール,ほぼ真っ直ぐなロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール
2,難易度8位/18ホール中 平均スコア6.45 平均パット数2.17 パーオン率29.3% フェアウェイ率52.5% OB率27.3% バンカー率7.5%,難易度8位/18ホール中 平均スコア6.45 平均パット数2.17 パーオン率29.3% フェアウェイ率52.5% OB率27.3% バンカー率7.5%,難易度8位/18ホール中 平均スコア6.45 平均パット数2.17 パーオン率29.3% フェアウェイ率52.5% OB率27.3% バンカー率7.5%,難易度11位/18ホール中 平均スコア5.27 平均パット数2.03 パーオン率26.0% フェアウェイ率58.0% OB率26.3% バンカー率4.0%,難易度11位/18ホール中 平均スコア5.27 平均パット数2.03 パーオン率26.0% フェアウェイ率58.0% OB率26.3% バンカー率4.0%,難易度11位/18ホール中 平均スコア5.27 平均パット数2.03 パーオン率26.0% フェアウェイ率58.0% OB率26.3% バンカー率4.0%,難易度17位/18ホール中 平均スコア4.01 平均パット数2.09 パーオン率39.3% フェアウェイ率- OB率10.3% バンカー率16.5%,難易度17位/18ホール中 平均スコア4.01 平均パット数2.09 パーオン率39.3% フェアウェイ率- OB率10.3% バンカー率16.5%,難易度17位/18ホール中 平均スコア4.01 平均パット数2.09 パーオン率39.3% フェアウェイ率- OB率10.3% バンカー率16.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：425yd,Hdcp：2,PAR：4,Reg.：291yd,Hdcp：14,PAR：4,Reg.：360yd,Hdcp：8
5,左ドッグレッグのミドルホール　２段グリーンも難物,左ドッグレッグのミドルホール　２段グリーンも難物,左ドッグレッグのミドルホール　２段グリーンも難物,短いミドル　フェアウェイには大きなうねりがある,短いミドル　フェアウェイには大きなうねりがある,短いミドル　フェアウェイには大きなうねりがある,第１打の落とし所付近に３つのグラスバンカーが点在,第１打の落とし所付近に３つのグラスバンカーが点在,第１打の落とし所付近に３つのグラスバンカーが点在
6,難易度6位/18ホール中 平均スコア5.54 平均パット数2.15 パーオン率21.0% フェアウェイ率42.8% OB率26.3% バンカー率25.3%,難易度6位/18ホール中 平均スコア5.54 平均パット数2.15 パーオン率21.0% フェアウェイ率42.8% OB率26.3% バンカー率25.3%,難易度6位/18ホール中 平均スコア5.54 平均パット数2.15 パーオン率21.0% フェアウェイ率42.8% OB率26.3% バンカー率25.3%,難易度14位/18ホール中 平均スコア5.08 平均パット数2.19 パーオン率40.5% フェアウェイ率38.5% OB率10.5% バンカー率12.8%,難易度14位/18ホール中 平均スコア5.08 平均パット数2.19 パーオン率40.5% フェアウェイ率38.5% OB率10.5% バンカー率12.8%,難易度14位/18ホール中 平均スコア5.08 平均パット数2.19 パーオン率40.5% フェアウェイ率38.5% OB率10.5% バンカー率12.8%,難易度3位/18ホール中 平均スコア5.65 平均パット数2.09 パーオン率13.5% フェアウェイ率49.3% OB率26.0% バンカー率1.7%,難易度3位/18ホール中 平均スコア5.65 平均パット数2.09 パーオン率13.5% フェアウェイ率49.3% OB率26.0% バンカー率1.7%,難易度3位/18ホール中 平均スコア5.65 平均パット数2.09 パーオン率13.5% フェアウェイ率49.3% OB率26.0% バンカー率1.7%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：298yd,Hdcp：18,PAR：3,Reg.：164yd,Hdcp：12,PAR：5,Reg.：490yd,Hdcp：6
9,グリーンに近づくほど牙をむく味わい深さがある,グリーンに近づくほど牙をむく味わい深さがある,グリーンに近づくほど牙をむく味わい深さがある,斜めにセットしたグリーンの面白さ　クラブ選択重要,斜めにセットしたグリーンの面白さ　クラブ選択重要,斜めにセットしたグリーンの面白さ　クラブ選択重要,クラブハウスを正面に見た距離の長い美しいホール,クラブハウスを正面に見た距離の長い美しいホール,クラブハウスを正面に見た距離の長い美しいホール
