,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：502yd,Hdcp：2,PAR：3,Reg.：127yd,Hdcp：8,PAR：4,Reg.：313yd,Hdcp：5
1,,,,,,,,,
2,難易度1位/9ホール中 平均スコア6.69 平均パット数2.01 パーオン率15.3% フェアウェイ率47.3% OB率13.0% バンカー率30.5%,難易度1位/9ホール中 平均スコア6.69 平均パット数2.01 パーオン率15.3% フェアウェイ率47.3% OB率13.0% バンカー率30.5%,難易度1位/9ホール中 平均スコア6.69 平均パット数2.01 パーオン率15.3% フェアウェイ率47.3% OB率13.0% バンカー率30.5%,難易度9位/9ホール中 平均スコア3.88 平均パット数2.04 パーオン率36.8% フェアウェイ率- OB率2.8% バンカー率19.8%,難易度9位/9ホール中 平均スコア3.88 平均パット数2.04 パーオン率36.8% フェアウェイ率- OB率2.8% バンカー率19.8%,難易度9位/9ホール中 平均スコア3.88 平均パット数2.04 パーオン率36.8% フェアウェイ率- OB率2.8% バンカー率19.8%,難易度7位/9ホール中 平均スコア5.27 平均パット数1.95 パーオン率22.0% フェアウェイ率49.0% OB率21.5% バンカー率25.8%,難易度7位/9ホール中 平均スコア5.27 平均パット数1.95 パーオン率22.0% フェアウェイ率49.0% OB率21.5% バンカー率25.8%,難易度7位/9ホール中 平均スコア5.27 平均パット数1.95 パーオン率22.0% フェアウェイ率49.0% OB率21.5% バンカー率25.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：468yd,Hdcp：4,PAR：4,Reg.：311yd,Hdcp：1,PAR：3,Reg.：117yd,Hdcp：7
5,,,,,,,手前がＬ（左）グリーン,手前がＬ（左）グリーン,手前がＬ（左）グリーン
6,難易度3位/9ホール中 平均スコア6.48 平均パット数2.02 パーオン率27.5% フェアウェイ率42.8% OB率47.3% バンカー率20.5%,難易度3位/9ホール中 平均スコア6.48 平均パット数2.02 パーオン率27.5% フェアウェイ率42.8% OB率47.3% バンカー率20.5%,難易度3位/9ホール中 平均スコア6.48 平均パット数2.02 パーオン率27.5% フェアウェイ率42.8% OB率47.3% バンカー率20.5%,難易度5位/9ホール中 平均スコア5.35 平均パット数1.99 パーオン率21.5% フェアウェイ率45.5% OB率15.3% バンカー率20.8%,難易度5位/9ホール中 平均スコア5.35 平均パット数1.99 パーオン率21.5% フェアウェイ率45.5% OB率15.3% バンカー率20.8%,難易度5位/9ホール中 平均スコア5.35 平均パット数1.99 パーオン率21.5% フェアウェイ率45.5% OB率15.3% バンカー率20.8%,難易度8位/9ホール中 平均スコア3.89 平均パット数1.92 パーオン率27.8% フェアウェイ率- OB率4.0% バンカー率17.0%,難易度8位/9ホール中 平均スコア3.89 平均パット数1.92 パーオン率27.8% フェアウェイ率- OB率4.0% バンカー率17.0%,難易度8位/9ホール中 平均スコア3.89 平均パット数1.92 パーオン率27.8% フェアウェイ率- OB率4.0% バンカー率17.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：394yd,Hdcp：3,PAR：4,Reg.：358yd,Hdcp：9,PAR：4,Reg.：350yd,Hdcp：6
9,,,,,,,,,
10,難易度6位/9ホール中 平均スコア5.33 平均パット数1.96 パーオン率16.5% フェアウェイ率41.8% OB率17.3% バンカー率7.5%,難易度6位/9ホール中 平均スコア5.33 平均パット数1.96 パーオン率16.5% フェアウェイ率41.8% OB率17.3% バンカー率7.5%,難易度6位/9ホール中 平均スコア5.33 平均パット数1.96 パーオン率16.5% フェアウェイ率41.8% OB率17.3% バンカー率7.5%,難易度4位/9ホール中 平均スコア5.36 平均パット数1.92 パーオン率18.3% フェアウェイ率46.0% OB率25.0% バンカー率23.3%,難易度4位/9ホール中 平均スコア5.36 平均パット数1.92 パーオン率18.3% フェアウェイ率46.0% OB率25.0% バンカー率23.3%,難易度4位/9ホール中 平均スコア5.36 平均パット数1.92 パーオン率18.3% フェアウェイ率46.0% OB率25.0% バンカー率23.3%,難易度2位/9ホール中 平均スコア5.57 平均パット数1.95 パーオン率10.5% フェアウェイ率49.0% OB率31.5% バンカー率14.3%,難易度2位/9ホール中 平均スコア5.57 平均パット数1.95 パーオン率10.5% フェアウェイ率49.0% OB率31.5% バンカー率14.3%,難易度2位/9ホール中 平均スコア5.57 平均パット数1.95 パーオン率10.5% フェアウェイ率49.0% OB率31.5% バンカー率14.3%
