,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：515yd,Hdcp：14,PAR：4,Reg.：370yd,Hdcp：4,PAR：4,Reg.：383yd,Hdcp：12
1,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,フラットで距離のあるミドルホール,フラットで距離のあるミドルホール,フラットで距離のあるミドルホール
2,難易度4位/18ホール中 平均スコア6.46 平均パット数1.98 パーオン率22.0% フェアウェイ率47.0% OB率18.0% バンカー率45.3%,難易度4位/18ホール中 平均スコア6.46 平均パット数1.98 パーオン率22.0% フェアウェイ率47.0% OB率18.0% バンカー率45.3%,難易度4位/18ホール中 平均スコア6.46 平均パット数1.98 パーオン率22.0% フェアウェイ率47.0% OB率18.0% バンカー率45.3%,難易度1位/18ホール中 平均スコア5.55 平均パット数1.98 パーオン率11.8% フェアウェイ率46.0% OB率42.3% バンカー率6.5%,難易度1位/18ホール中 平均スコア5.55 平均パット数1.98 パーオン率11.8% フェアウェイ率46.0% OB率42.3% バンカー率6.5%,難易度1位/18ホール中 平均スコア5.55 平均パット数1.98 パーオン率11.8% フェアウェイ率46.0% OB率42.3% バンカー率6.5%,難易度6位/18ホール中 平均スコア5.38 平均パット数1.99 パーオン率18.0% フェアウェイ率45.3% OB率21.0% バンカー率14.0%,難易度6位/18ホール中 平均スコア5.38 平均パット数1.99 パーオン率18.0% フェアウェイ率45.3% OB率21.0% バンカー率14.0%,難易度6位/18ホール中 平均スコア5.38 平均パット数1.99 パーオン率18.0% フェアウェイ率45.3% OB率21.0% バンカー率14.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：404yd,Hdcp：2,PAR：3,Reg.：165yd,Hdcp：18,PAR：5,Reg.：525yd,Hdcp：8
5,フラットで距離のあるミドルホール,フラットで距離のあるミドルホール,フラットで距離のあるミドルホール,長いショートホール,長いショートホール,長いショートホール,池越えのロングホール,池越えのロングホール,池越えのロングホール
6,難易度5位/18ホール中 平均スコア5.46 平均パット数1.93 パーオン率13.5% フェアウェイ率41.3% OB率31.8% バンカー率25.3%,難易度5位/18ホール中 平均スコア5.46 平均パット数1.93 パーオン率13.5% フェアウェイ率41.3% OB率31.8% バンカー率25.3%,難易度5位/18ホール中 平均スコア5.46 平均パット数1.93 パーオン率13.5% フェアウェイ率41.3% OB率31.8% バンカー率25.3%,難易度16位/18ホール中 平均スコア4.06 平均パット数2.03 パーオン率27.0% フェアウェイ率- OB率15.3% バンカー率41.8%,難易度16位/18ホール中 平均スコア4.06 平均パット数2.03 パーオン率27.0% フェアウェイ率- OB率15.3% バンカー率41.8%,難易度16位/18ホール中 平均スコア4.06 平均パット数2.03 パーオン率27.0% フェアウェイ率- OB率15.3% バンカー率41.8%,難易度2位/18ホール中 平均スコア6.53 平均パット数2 パーオン率19.8% フェアウェイ率47.3% OB率22.3% バンカー率25.5%,難易度2位/18ホール中 平均スコア6.53 平均パット数2 パーオン率19.8% フェアウェイ率47.3% OB率22.3% バンカー率25.5%,難易度2位/18ホール中 平均スコア6.53 平均パット数2 パーオン率19.8% フェアウェイ率47.3% OB率22.3% バンカー率25.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：368yd,Hdcp：6,PAR：3,Reg.：180yd,Hdcp：16,PAR：4,Reg.：365yd,Hdcp：10
9,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右サイドに谷がある難しいショートホール,右サイドに谷がある難しいショートホール,右サイドに谷がある難しいショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度11位/18ホール中 平均スコア5.28 平均パット数1.98 パーオン率20.3% フェアウェイ率54.8% OB率12.8% バンカー率16.5%,難易度11位/18ホール中 平均スコア5.28 平均パット数1.98 パーオン率20.3% フェアウェイ率54.8% OB率12.8% バンカー率16.5%,難易度11位/18ホール中 平均スコア5.28 平均パット数1.98 パーオン率20.3% フェアウェイ率54.8% OB率12.8% バンカー率16.5%,難易度15位/18ホール中 平均スコア4.09 平均パット数1.95 パーオン率21.0% フェアウェイ率- OB率28.3% バンカー率18.3%,難易度15位/18ホール中 平均スコア4.09 平均パット数1.95 パーオン率21.0% フェアウェイ率- OB率28.3% バンカー率18.3%,難易度15位/18ホール中 平均スコア4.09 平均パット数1.95 パーオン率21.0% フェアウェイ率- OB率28.3% バンカー率18.3%,難易度9位/18ホール中 平均スコア5.3 平均パット数2 パーオン率24.8% フェアウェイ率43.3% OB率24.0% バンカー率20.0%,難易度9位/18ホール中 平均スコア5.3 平均パット数2 パーオン率24.8% フェアウェイ率43.3% OB率24.0% バンカー率20.0%,難易度9位/18ホール中 平均スコア5.3 平均パット数2 パーオン率24.8% フェアウェイ率43.3% OB率24.0% バンカー率20.0%
