,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：292yd,Hdcp：9,PAR：4,Reg.：350yd,Hdcp：5,PAR：3,Reg.：197yd,Hdcp：4
1,短いミドルホール,短いミドルホール,短いミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,長いショートホール,長いショートホール,長いショートホール
2,難易度5位/9ホール中 平均スコア5.12 平均パット数2.12 パーオン率36.8% フェアウェイ率51.0% OB率4.3% バンカー率42.5%,難易度5位/9ホール中 平均スコア5.12 平均パット数2.12 パーオン率36.8% フェアウェイ率51.0% OB率4.3% バンカー率42.5%,難易度5位/9ホール中 平均スコア5.12 平均パット数2.12 パーオン率36.8% フェアウェイ率51.0% OB率4.3% バンカー率42.5%,難易度4位/9ホール中 平均スコア5.28 平均パット数2.06 パーオン率25.8% フェアウェイ率60.8% OB率19.3% バンカー率28.0%,難易度4位/9ホール中 平均スコア5.28 平均パット数2.06 パーオン率25.8% フェアウェイ率60.8% OB率19.3% バンカー率28.0%,難易度4位/9ホール中 平均スコア5.28 平均パット数2.06 パーオン率25.8% フェアウェイ率60.8% OB率19.3% バンカー率28.0%,難易度7位/9ホール中 平均スコア4.05 平均パット数2 パーオン率24.0% フェアウェイ率- OB率11.5% バンカー率39.8%,難易度7位/9ホール中 平均スコア4.05 平均パット数2 パーオン率24.0% フェアウェイ率- OB率11.5% バンカー率39.8%,難易度7位/9ホール中 平均スコア4.05 平均パット数2 パーオン率24.0% フェアウェイ率- OB率11.5% バンカー率39.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：334yd,Hdcp：2,PAR：5,Reg.：428yd,Hdcp：8,PAR：4,Reg.：311yd,Hdcp：6
5,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
6,難易度2位/9ホール中 平均スコア5.39 平均パット数2 パーオン率16.3% フェアウェイ率59.0% OB率14.8% バンカー率24.0%,難易度2位/9ホール中 平均スコア5.39 平均パット数2 パーオン率16.3% フェアウェイ率59.0% OB率14.8% バンカー率24.0%,難易度2位/9ホール中 平均スコア5.39 平均パット数2 パーオン率16.3% フェアウェイ率59.0% OB率14.8% バンカー率24.0%,難易度9位/9ホール中 平均スコア5.59 平均パット数2.06 パーオン率57.0% フェアウェイ率59.8% OB率4.7% バンカー率21.0%,難易度9位/9ホール中 平均スコア5.59 平均パット数2.06 パーオン率57.0% フェアウェイ率59.8% OB率4.7% バンカー率21.0%,難易度9位/9ホール中 平均スコア5.59 平均パット数2.06 パーオン率57.0% フェアウェイ率59.8% OB率4.7% バンカー率21.0%,難易度6位/9ホール中 平均スコア5.01 平均パット数2.05 パーオン率38.0% フェアウェイ率62.0% OB率29.3% バンカー率28.3%,難易度6位/9ホール中 平均スコア5.01 平均パット数2.05 パーオン率38.0% フェアウェイ率62.0% OB率29.3% バンカー率28.3%,難易度6位/9ホール中 平均スコア5.01 平均パット数2.05 パーオン率38.0% フェアウェイ率62.0% OB率29.3% バンカー率28.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：127yd,Hdcp：7,PAR：5,Reg.：463yd,Hdcp：1,PAR：4,Reg.：329yd,Hdcp：3
9,短いショートホール,短いショートホール,短いショートホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度8位/9ホール中 平均スコア3.78 平均パット数2.06 パーオン率44.5% フェアウェイ率- OB率5.7% バンカー率24.5%,難易度8位/9ホール中 平均スコア3.78 平均パット数2.06 パーオン率44.5% フェアウェイ率- OB率5.7% バンカー率24.5%,難易度8位/9ホール中 平均スコア3.78 平均パット数2.06 パーオン率44.5% フェアウェイ率- OB率5.7% バンカー率24.5%,難易度1位/9ホール中 平均スコア6.44 平均パット数2.14 パーオン率25.8% フェアウェイ率71.3% OB率12.8% バンカー率25.3%,難易度1位/9ホール中 平均スコア6.44 平均パット数2.14 パーオン率25.8% フェアウェイ率71.3% OB率12.8% バンカー率25.3%,難易度1位/9ホール中 平均スコア6.44 平均パット数2.14 パーオン率25.8% フェアウェイ率71.3% OB率12.8% バンカー率25.3%,難易度3位/9ホール中 平均スコア5.38 平均パット数2.15 パーオン率27.0% フェアウェイ率68.3% OB率22.8% バンカー率31.8%,難易度3位/9ホール中 平均スコア5.38 平均パット数2.15 パーオン率27.0% フェアウェイ率68.3% OB率22.8% バンカー率31.8%,難易度3位/9ホール中 平均スコア5.38 平均パット数2.15 パーオン率27.0% フェアウェイ率68.3% OB率22.8% バンカー率31.8%
