,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：389yd,Hdcp：5,PAR：4,Reg.：322yd,Hdcp：3,PAR：5,Reg.：519yd,Hdcp：2
1,左ドッグレッグのミドルホール　奥がＬ(左)グリーン,左ドッグレッグのミドルホール　奥がＬ(左)グリーン,左ドッグレッグのミドルホール　奥がＬ(左)グリーン,短いミドルホール,短いミドルホール,短いミドルホール,Ｓ字のロングホール　手前がＬ（左）グリーン,Ｓ字のロングホール　手前がＬ（左）グリーン,Ｓ字のロングホール　手前がＬ（左）グリーン
2,難易度6位/9ホール中 平均スコア5.2 平均パット数1.96 パーオン率25.5% フェアウェイ率54.0% OB率45.0% バンカー率10.0%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.96 パーオン率25.5% フェアウェイ率54.0% OB率45.0% バンカー率10.0%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.96 パーオン率25.5% フェアウェイ率54.0% OB率45.0% バンカー率10.0%,難易度4位/9ホール中 平均スコア5.23 平均パット数1.95 パーオン率19.0% フェアウェイ率42.0% OB率53.3% バンカー率9.7%,難易度4位/9ホール中 平均スコア5.23 平均パット数1.95 パーオン率19.0% フェアウェイ率42.0% OB率53.3% バンカー率9.7%,難易度4位/9ホール中 平均スコア5.23 平均パット数1.95 パーオン率19.0% フェアウェイ率42.0% OB率53.3% バンカー率9.7%,難易度1位/9ホール中 平均スコア6.96 平均パット数2 パーオン率9.3% フェアウェイ率38.3% OB率61.0% バンカー率7.7%,難易度1位/9ホール中 平均スコア6.96 平均パット数2 パーオン率9.3% フェアウェイ率38.3% OB率61.0% バンカー率7.7%,難易度1位/9ホール中 平均スコア6.96 平均パット数2 パーオン率9.3% フェアウェイ率38.3% OB率61.0% バンカー率7.7%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：115yd,Hdcp：9,PAR：4,Reg.：347yd,Hdcp：7,PAR：4,Reg.：464yd,Hdcp：1
5,ショートホール　奥がＬ（左）グリーン,ショートホール　奥がＬ（左）グリーン,ショートホール　奥がＬ（左）グリーン,打ち下ろしの短いミドルホール,打ち下ろしの短いミドルホール,打ち下ろしの短いミドルホール,豪快な打ち下ろしのロングホール,豪快な打ち下ろしのロングホール,豪快な打ち下ろしのロングホール
6,難易度9位/9ホール中 平均スコア3.76 平均パット数1.89 パーオン率29.0% フェアウェイ率- OB率25.0% バンカー率2.0%,難易度9位/9ホール中 平均スコア3.76 平均パット数1.89 パーオン率29.0% フェアウェイ率- OB率25.0% バンカー率2.0%,難易度9位/9ホール中 平均スコア3.76 平均パット数1.89 パーオン率29.0% フェアウェイ率- OB率25.0% バンカー率2.0%,難易度3位/9ホール中 平均スコア5.39 平均パット数1.92 パーオン率21.0% フェアウェイ率47.5% OB率65.3% バンカー率5.7%,難易度3位/9ホール中 平均スコア5.39 平均パット数1.92 パーオン率21.0% フェアウェイ率47.5% OB率65.3% バンカー率5.7%,難易度3位/9ホール中 平均スコア5.39 平均パット数1.92 パーオン率21.0% フェアウェイ率47.5% OB率65.3% バンカー率5.7%,難易度2位/9ホール中 平均スコア5.46 平均パット数2.07 パーオン率24.3% フェアウェイ率47.0% OB率65.5% バンカー率10.0%,難易度2位/9ホール中 平均スコア5.46 平均パット数2.07 パーオン率24.3% フェアウェイ率47.0% OB率65.5% バンカー率10.0%,難易度2位/9ホール中 平均スコア5.46 平均パット数2.07 パーオン率24.3% フェアウェイ率47.0% OB率65.5% バンカー率10.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：270yd,Hdcp：8,PAR：4,Reg.：296yd,Hdcp：6,PAR：4,Reg.：324yd,Hdcp：4
9,短い打ち上げのミドルホール,短い打ち上げのミドルホール,短い打ち上げのミドルホール,短いミドルホール,短いミドルホール,短いミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度8位/9ホール中 平均スコア5.07 平均パット数2.16 パーオン率40.3% フェアウェイ率73.5% OB率39.7% バンカー率9.3%,難易度8位/9ホール中 平均スコア5.07 平均パット数2.16 パーオン率40.3% フェアウェイ率73.5% OB率39.7% バンカー率9.3%,難易度8位/9ホール中 平均スコア5.07 平均パット数2.16 パーオン率40.3% フェアウェイ率73.5% OB率39.7% バンカー率9.3%,難易度7位/9ホール中 平均スコア5.19 平均パット数1.92 パーオン率21.8% フェアウェイ率47.5% OB率50.0% バンカー率5.0%,難易度7位/9ホール中 平均スコア5.19 平均パット数1.92 パーオン率21.8% フェアウェイ率47.5% OB率50.0% バンカー率5.0%,難易度7位/9ホール中 平均スコア5.19 平均パット数1.92 パーオン率21.8% フェアウェイ率47.5% OB率50.0% バンカー率5.0%,難易度5位/9ホール中 平均スコア5.15 平均パット数1.97 パーオン率31.3% フェアウェイ率62.3% OB率40.0% バンカー率1.0%,難易度5位/9ホール中 平均スコア5.15 平均パット数1.97 パーオン率31.3% フェアウェイ率62.3% OB率40.0% バンカー率1.0%,難易度5位/9ホール中 平均スコア5.15 平均パット数1.97 パーオン率31.3% フェアウェイ率62.3% OB率40.0% バンカー率1.0%
