,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：480yd,Hdcp：1,PAR：4,Reg.：317yd,Hdcp：3,PAR：4,Reg.：271yd,Hdcp：8
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグの短いミドル　手前がＬ(左)グリーン,右ドッグレッグの短いミドル　手前がＬ(左)グリーン,右ドッグレッグの短いミドル　手前がＬ(左)グリーン
2,難易度1位/9ホール中 平均スコア6.63 平均パット数2.12 パーオン率20.5% フェアウェイ率53.8% OB率45.3% バンカー率30.0%,難易度1位/9ホール中 平均スコア6.63 平均パット数2.12 パーオン率20.5% フェアウェイ率53.8% OB率45.3% バンカー率30.0%,難易度1位/9ホール中 平均スコア6.63 平均パット数2.12 パーオン率20.5% フェアウェイ率53.8% OB率45.3% バンカー率30.0%,難易度7位/9ホール中 平均スコア5.19 平均パット数1.94 パーオン率23.8% フェアウェイ率53.8% OB率46.0% バンカー率15.7%,難易度7位/9ホール中 平均スコア5.19 平均パット数1.94 パーオン率23.8% フェアウェイ率53.8% OB率46.0% バンカー率15.7%,難易度7位/9ホール中 平均スコア5.19 平均パット数1.94 パーオン率23.8% フェアウェイ率53.8% OB率46.0% バンカー率15.7%,難易度6位/9ホール中 平均スコア5.23 平均パット数2.01 パーオン率35.3% フェアウェイ率53.8% OB率62.3% バンカー率11.3%,難易度6位/9ホール中 平均スコア5.23 平均パット数2.01 パーオン率35.3% フェアウェイ率53.8% OB率62.3% バンカー率11.3%,難易度6位/9ホール中 平均スコア5.23 平均パット数2.01 パーオン率35.3% フェアウェイ率53.8% OB率62.3% バンカー率11.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：151yd,Hdcp：9,PAR：5,Reg.：469yd,Hdcp：2,PAR：4,Reg.：275yd,Hdcp：5
5,打ち下ろしのショート　手前がＬ（左）グリーン,打ち下ろしのショート　手前がＬ（左）グリーン,打ち下ろしのショート　手前がＬ（左）グリーン,Ｓ字のロングホール　奥がＬ（左）グリーン,Ｓ字のロングホール　奥がＬ（左）グリーン,Ｓ字のロングホール　奥がＬ（左）グリーン,打ち上げのミドルホール,打ち上げのミドルホール,打ち上げのミドルホール
6,難易度8位/9ホール中 平均スコア4.17 平均パット数1.97 パーオン率27.8% フェアウェイ率- OB率51.3% バンカー率2.0%,難易度8位/9ホール中 平均スコア4.17 平均パット数1.97 パーオン率27.8% フェアウェイ率- OB率51.3% バンカー率2.0%,難易度8位/9ホール中 平均スコア4.17 平均パット数1.97 パーオン率27.8% フェアウェイ率- OB率51.3% バンカー率2.0%,難易度2位/9ホール中 平均スコア6.56 平均パット数2.04 パーオン率30.8% フェアウェイ率44.3% OB率70.3% バンカー率12.0%,難易度2位/9ホール中 平均スコア6.56 平均パット数2.04 パーオン率30.8% フェアウェイ率44.3% OB率70.3% バンカー率12.0%,難易度2位/9ホール中 平均スコア6.56 平均パット数2.04 パーオン率30.8% フェアウェイ率44.3% OB率70.3% バンカー率12.0%,難易度3位/9ホール中 平均スコア5.68 平均パット数1.95 パーオン率11.8% フェアウェイ率39.3% OB率73.5% バンカー率3.7%,難易度3位/9ホール中 平均スコア5.68 平均パット数1.95 パーオン率11.8% フェアウェイ率39.3% OB率73.5% バンカー率3.7%,難易度3位/9ホール中 平均スコア5.68 平均パット数1.95 パーオン率11.8% フェアウェイ率39.3% OB率73.5% バンカー率3.7%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：317yd,Hdcp：6,PAR：3,Reg.：166yd,Hdcp：7,PAR：4,Reg.：315yd,Hdcp：4
9,短いミドルホール,短いミドルホール,短いミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,短いミドルホール　奥がＬ（左）グリーン,短いミドルホール　奥がＬ（左）グリーン,短いミドルホール　奥がＬ（左）グリーン
10,難易度4位/9ホール中 平均スコア5.34 平均パット数1.97 パーオン率26.0% フェアウェイ率57.0% OB率56.3% バンカー率5.3%,難易度4位/9ホール中 平均スコア5.34 平均パット数1.97 パーオン率26.0% フェアウェイ率57.0% OB率56.3% バンカー率5.3%,難易度4位/9ホール中 平均スコア5.34 平均パット数1.97 パーオン率26.0% フェアウェイ率57.0% OB率56.3% バンカー率5.3%,難易度9位/9ホール中 平均スコア3.97 平均パット数1.94 パーオン率28.3% フェアウェイ率- OB率19.7% バンカー率8.7%,難易度9位/9ホール中 平均スコア3.97 平均パット数1.94 パーオン率28.3% フェアウェイ率- OB率19.7% バンカー率8.7%,難易度9位/9ホール中 平均スコア3.97 平均パット数1.94 パーオン率28.3% フェアウェイ率- OB率19.7% バンカー率8.7%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.05 パーオン率30.3% フェアウェイ率55.3% OB率65.3% バンカー率3.7%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.05 パーオン率30.3% フェアウェイ率55.3% OB率65.3% バンカー率3.7%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.05 パーオン率30.3% フェアウェイ率55.3% OB率65.3% バンカー率3.7%
