,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：475yd,Hdcp：4,PAR：3,Reg.：170yd,Hdcp：14,PAR：4,Reg.：345yd,Hdcp：10
1,なだらかな打ち上げのロングホール,なだらかな打ち上げのロングホール,なだらかな打ち上げのロングホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度3位/18ホール中 平均スコア6.34 平均パット数2 パーオン率28.3% フェアウェイ率50.3% OB率30.3% バンカー率32.3%,難易度3位/18ホール中 平均スコア6.34 平均パット数2 パーオン率28.3% フェアウェイ率50.3% OB率30.3% バンカー率32.3%,難易度3位/18ホール中 平均スコア6.34 平均パット数2 パーオン率28.3% フェアウェイ率50.3% OB率30.3% バンカー率32.3%,難易度14位/18ホール中 平均スコア4.02 平均パット数1.95 パーオン率25.8% フェアウェイ率- OB率23.8% バンカー率30.5%,難易度14位/18ホール中 平均スコア4.02 平均パット数1.95 パーオン率25.8% フェアウェイ率- OB率23.8% バンカー率30.5%,難易度14位/18ホール中 平均スコア4.02 平均パット数1.95 パーオン率25.8% フェアウェイ率- OB率23.8% バンカー率30.5%,難易度6位/18ホール中 平均スコア5.3 平均パット数1.98 パーオン率21.8% フェアウェイ率41.5% OB率23.8% バンカー率30.8%,難易度6位/18ホール中 平均スコア5.3 平均パット数1.98 パーオン率21.8% フェアウェイ率41.5% OB率23.8% バンカー率30.8%,難易度6位/18ホール中 平均スコア5.3 平均パット数1.98 パーオン率21.8% フェアウェイ率41.5% OB率23.8% バンカー率30.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：360yd,Hdcp：8,PAR：3,Reg.：135yd,Hdcp：18,PAR：5,Reg.：495yd,Hdcp：2
5,ティショットは右バンカーの左へ　セカンドは打上げ,ティショットは右バンカーの左へ　セカンドは打上げ,ティショットは右バンカーの左へ　セカンドは打上げ,距離のない打ち下ろしのショートホール,距離のない打ち下ろしのショートホール,距離のない打ち下ろしのショートホール,距離のないロングホール,距離のないロングホール,距離のないロングホール
6,難易度12位/18ホール中 平均スコア5.12 平均パット数1.99 パーオン率29.8% フェアウェイ率44.8% OB率23.5% バンカー率29.3%,難易度12位/18ホール中 平均スコア5.12 平均パット数1.99 パーオン率29.8% フェアウェイ率44.8% OB率23.5% バンカー率29.3%,難易度12位/18ホール中 平均スコア5.12 平均パット数1.99 パーオン率29.8% フェアウェイ率44.8% OB率23.5% バンカー率29.3%,難易度18位/18ホール中 平均スコア3.77 平均パット数2.01 パーオン率44.5% フェアウェイ率- OB率12.0% バンカー率37.3%,難易度18位/18ホール中 平均スコア3.77 平均パット数2.01 パーオン率44.5% フェアウェイ率- OB率12.0% バンカー率37.3%,難易度18位/18ホール中 平均スコア3.77 平均パット数2.01 パーオン率44.5% フェアウェイ率- OB率12.0% バンカー率37.3%,難易度10位/18ホール中 平均スコア6.13 平均パット数1.97 パーオン率33.8% フェアウェイ率47.3% OB率25.8% バンカー率32.0%,難易度10位/18ホール中 平均スコア6.13 平均パット数1.97 パーオン率33.8% フェアウェイ率47.3% OB率25.8% バンカー率32.0%,難易度10位/18ホール中 平均スコア6.13 平均パット数1.97 パーオン率33.8% フェアウェイ率47.3% OB率25.8% バンカー率32.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：170yd,Hdcp：12,PAR：4,Reg.：326yd,Hdcp：16,PAR：5,Reg.：500yd,Hdcp：6
9,フラットなショートホール,フラットなショートホール,フラットなショートホール,距離のないミドルホール,距離のないミドルホール,距離のないミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール
10,難易度15位/18ホール中 平均スコア4 平均パット数1.88 パーオン率24.8% フェアウェイ率- OB率23.8% バンカー率31.3%,難易度15位/18ホール中 平均スコア4 平均パット数1.88 パーオン率24.8% フェアウェイ率- OB率23.8% バンカー率31.3%,難易度15位/18ホール中 平均スコア4 平均パット数1.88 パーオン率24.8% フェアウェイ率- OB率23.8% バンカー率31.3%,難易度13位/18ホール中 平均スコア5.01 平均パット数2.02 パーオン率38.8% フェアウェイ率56.3% OB率26.7% バンカー率29.5%,難易度13位/18ホール中 平均スコア5.01 平均パット数2.02 パーオン率38.8% フェアウェイ率56.3% OB率26.7% バンカー率29.5%,難易度13位/18ホール中 平均スコア5.01 平均パット数2.02 パーオン率38.8% フェアウェイ率56.3% OB率26.7% バンカー率29.5%,難易度7位/18ホール中 平均スコア6.15 平均パット数1.99 パーオン率33.0% フェアウェイ率58.0% OB率25.3% バンカー率31.8%,難易度7位/18ホール中 平均スコア6.15 平均パット数1.99 パーオン率33.0% フェアウェイ率58.0% OB率25.3% バンカー率31.8%,難易度7位/18ホール中 平均スコア6.15 平均パット数1.99 パーオン率33.0% フェアウェイ率58.0% OB率25.3% バンカー率31.8%
