,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：468yd,Hdcp：10,PAR：4,Reg.：245yd,Hdcp：4,PAR：3,Reg.：160yd,Hdcp：16
1,第１打は打ち下ろしのロングホール,第１打は打ち下ろしのロングホール,第１打は打ち下ろしのロングホール,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール,谷越えのショートホール　手前がＬ（左）グリーン,谷越えのショートホール　手前がＬ（左）グリーン,谷越えのショートホール　手前がＬ（左）グリーン
2,難易度2位/18ホール中 平均スコア6.38 平均パット数1.92 パーオン率34.0% フェアウェイ率61.8% OB率51.0% バンカー率5.0%,難易度2位/18ホール中 平均スコア6.38 平均パット数1.92 パーオン率34.0% フェアウェイ率61.8% OB率51.0% バンカー率5.0%,難易度2位/18ホール中 平均スコア6.38 平均パット数1.92 パーオン率34.0% フェアウェイ率61.8% OB率51.0% バンカー率5.0%,難易度11位/18ホール中 平均スコア5.21 平均パット数2.08 パーオン率36.0% フェアウェイ率75.8% OB率46.0% バンカー率26.7%,難易度11位/18ホール中 平均スコア5.21 平均パット数2.08 パーオン率36.0% フェアウェイ率75.8% OB率46.0% バンカー率26.7%,難易度11位/18ホール中 平均スコア5.21 平均パット数2.08 パーオン率36.0% フェアウェイ率75.8% OB率46.0% バンカー率26.7%,難易度17位/18ホール中 平均スコア3.77 平均パット数1.93 パーオン率22.3% フェアウェイ率- OB率46.3% バンカー率11.0%,難易度17位/18ホール中 平均スコア3.77 平均パット数1.93 パーオン率22.3% フェアウェイ率- OB率46.3% バンカー率11.0%,難易度17位/18ホール中 平均スコア3.77 平均パット数1.93 パーオン率22.3% フェアウェイ率- OB率46.3% バンカー率11.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：260yd,Hdcp：14,PAR：4,Reg.：335yd,Hdcp：2,PAR：3,Reg.：150yd,Hdcp：18
5,短いミドルホール,短いミドルホール,短いミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,短いショートホール,短いショートホール,短いショートホール
6,難易度13位/18ホール中 平均スコア4.9 平均パット数2.08 パーオン率52.3% フェアウェイ率76.5% OB率24.0% バンカー率25.0%,難易度13位/18ホール中 平均スコア4.9 平均パット数2.08 パーオン率52.3% フェアウェイ率76.5% OB率24.0% バンカー率25.0%,難易度13位/18ホール中 平均スコア4.9 平均パット数2.08 パーオン率52.3% フェアウェイ率76.5% OB率24.0% バンカー率25.0%,難易度5位/18ホール中 平均スコア5.13 平均パット数2.04 パーオン率38.5% フェアウェイ率65.3% OB率43.3% バンカー率25.0%,難易度5位/18ホール中 平均スコア5.13 平均パット数2.04 パーオン率38.5% フェアウェイ率65.3% OB率43.3% バンカー率25.0%,難易度5位/18ホール中 平均スコア5.13 平均パット数2.04 パーオン率38.5% フェアウェイ率65.3% OB率43.3% バンカー率25.0%,難易度16位/18ホール中 平均スコア3.85 平均パット数1.9 パーオン率30.5% フェアウェイ率- OB率34.5% バンカー率23.7%,難易度16位/18ホール中 平均スコア3.85 平均パット数1.9 パーオン率30.5% フェアウェイ率- OB率34.5% バンカー率23.7%,難易度16位/18ホール中 平均スコア3.85 平均パット数1.9 パーオン率30.5% フェアウェイ率- OB率34.5% バンカー率23.7%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：468yd,Hdcp：6,PAR：4,Reg.：315yd,Hdcp：12,PAR：4,Reg.：386yd,Hdcp：8
9,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,短いミドルホール,短いミドルホール,短いミドルホール,第２打より左ドッグレッグ上りのミドルホール,第２打より左ドッグレッグ上りのミドルホール,第２打より左ドッグレッグ上りのミドルホール
10,難易度14位/18ホール中 平均スコア5.88 平均パット数2.08 パーオン率52.0% フェアウェイ率55.0% OB率28.0% バンカー率30.5%,難易度14位/18ホール中 平均スコア5.88 平均パット数2.08 パーオン率52.0% フェアウェイ率55.0% OB率28.0% バンカー率30.5%,難易度14位/18ホール中 平均スコア5.88 平均パット数2.08 パーオン率52.0% フェアウェイ率55.0% OB率28.0% バンカー率30.5%,難易度12位/18ホール中 平均スコア5.29 平均パット数2.08 パーオン率36.0% フェアウェイ率63.5% OB率50.3% バンカー率15.5%,難易度12位/18ホール中 平均スコア5.29 平均パット数2.08 パーオン率36.0% フェアウェイ率63.5% OB率50.3% バンカー率15.5%,難易度12位/18ホール中 平均スコア5.29 平均パット数2.08 パーオン率36.0% フェアウェイ率63.5% OB率50.3% バンカー率15.5%,難易度9位/18ホール中 平均スコア5.14 平均パット数1.94 パーオン率19.0% フェアウェイ率75.8% OB率15.0% バンカー率14.5%,難易度9位/18ホール中 平均スコア5.14 平均パット数1.94 パーオン率19.0% フェアウェイ率75.8% OB率15.0% バンカー率14.5%,難易度9位/18ホール中 平均スコア5.14 平均パット数1.94 パーオン率19.0% フェアウェイ率75.8% OB率15.0% バンカー率14.5%
