,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：480yd,Hdcp：8,PAR：4,Reg.：391yd,Hdcp：3,PAR：3,Reg.：150yd,Hdcp：9
1,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,長いミドルホール,長いミドルホール,長いミドルホール,長いショートホール,長いショートホール,長いショートホール
2,難易度5位/9ホール中 平均スコア6.3 平均パット数2.09 パーオン率31.8% フェアウェイ率38.8% OB率4.5% バンカー率34.3%,難易度5位/9ホール中 平均スコア6.3 平均パット数2.09 パーオン率31.8% フェアウェイ率38.8% OB率4.5% バンカー率34.3%,難易度5位/9ホール中 平均スコア6.3 平均パット数2.09 パーオン率31.8% フェアウェイ率38.8% OB率4.5% バンカー率34.3%,難易度3位/9ホール中 平均スコア5.51 平均パット数2.05 パーオン率13.3% フェアウェイ率36.8% OB率5.8% バンカー率29.8%,難易度3位/9ホール中 平均スコア5.51 平均パット数2.05 パーオン率13.3% フェアウェイ率36.8% OB率5.8% バンカー率29.8%,難易度3位/9ホール中 平均スコア5.51 平均パット数2.05 パーオン率13.3% フェアウェイ率36.8% OB率5.8% バンカー率29.8%,難易度8位/9ホール中 平均スコア4.08 平均パット数2.11 パーオン率31.5% フェアウェイ率- OB率22.3% バンカー率21.5%,難易度8位/9ホール中 平均スコア4.08 平均パット数2.11 パーオン率31.5% フェアウェイ率- OB率22.3% バンカー率21.5%,難易度8位/9ホール中 平均スコア4.08 平均パット数2.11 パーオン率31.5% フェアウェイ率- OB率22.3% バンカー率21.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：317yd,Hdcp：7,PAR：4,Reg.：384yd,Hdcp：1,PAR：5,Reg.：515yd,Hdcp：4
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
6,難易度7位/9ホール中 平均スコア5.25 平均パット数2.03 パーオン率23.0% フェアウェイ率42.5% OB率21.5% バンカー率16.0%,難易度7位/9ホール中 平均スコア5.25 平均パット数2.03 パーオン率23.0% フェアウェイ率42.5% OB率21.5% バンカー率16.0%,難易度7位/9ホール中 平均スコア5.25 平均パット数2.03 パーオン率23.0% フェアウェイ率42.5% OB率21.5% バンカー率16.0%,難易度4位/9ホール中 平均スコア5.42 平均パット数2.05 パーオン率17.0% フェアウェイ率52.3% OB率21.5% バンカー率15.5%,難易度4位/9ホール中 平均スコア5.42 平均パット数2.05 パーオン率17.0% フェアウェイ率52.3% OB率21.5% バンカー率15.5%,難易度4位/9ホール中 平均スコア5.42 平均パット数2.05 パーオン率17.0% フェアウェイ率52.3% OB率21.5% バンカー率15.5%,難易度1位/9ホール中 平均スコア6.6 平均パット数2.11 パーオン率24.8% フェアウェイ率37.3% OB率28.5% バンカー率23.8%,難易度1位/9ホール中 平均スコア6.6 平均パット数2.11 パーオン率24.8% フェアウェイ率37.3% OB率28.5% バンカー率23.8%,難易度1位/9ホール中 平均スコア6.6 平均パット数2.11 パーオン率24.8% フェアウェイ率37.3% OB率28.5% バンカー率23.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：173yd,Hdcp：6,PAR：4,Reg.：388yd,Hdcp：2,PAR：4,Reg.：338yd,Hdcp：5
9,長いショートホール,長いショートホール,長いショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度9位/9ホール中 平均スコア4.06 平均パット数2.09 パーオン率26.5% フェアウェイ率- OB率11.0% バンカー率7.3%,難易度9位/9ホール中 平均スコア4.06 平均パット数2.09 パーオン率26.5% フェアウェイ率- OB率11.0% バンカー率7.3%,難易度9位/9ホール中 平均スコア4.06 平均パット数2.09 パーオン率26.5% フェアウェイ率- OB率11.0% バンカー率7.3%,難易度2位/9ホール中 平均スコア5.52 平均パット数2.06 パーオン率14.0% フェアウェイ率48.3% OB率6.5% バンカー率25.5%,難易度2位/9ホール中 平均スコア5.52 平均パット数2.06 パーオン率14.0% フェアウェイ率48.3% OB率6.5% バンカー率25.5%,難易度2位/9ホール中 平均スコア5.52 平均パット数2.06 パーオン率14.0% フェアウェイ率48.3% OB率6.5% バンカー率25.5%,難易度6位/9ホール中 平均スコア5.23 平均パット数2.08 パーオン率26.0% フェアウェイ率42.0% OB率3.7% バンカー率36.0%,難易度6位/9ホール中 平均スコア5.23 平均パット数2.08 パーオン率26.0% フェアウェイ率42.0% OB率3.7% バンカー率36.0%,難易度6位/9ホール中 平均スコア5.23 平均パット数2.08 パーオン率26.0% フェアウェイ率42.0% OB率3.7% バンカー率36.0%
