,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：506yd,Hdcp：10,PAR：3,Reg.：129yd,Hdcp：18,PAR：4,Reg.：329yd,Hdcp：12
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,距離の短いショートホール,距離の短いショートホール,距離の短いショートホール,距離の短いミドルホール,距離の短いミドルホール,距離の短いミドルホール
2,難易度3位/18ホール中 平均スコア6.44 平均パット数1.93 パーオン率20.3% フェアウェイ率60.3% OB率22.8% バンカー率14.8%,難易度3位/18ホール中 平均スコア6.44 平均パット数1.93 パーオン率20.3% フェアウェイ率60.3% OB率22.8% バンカー率14.8%,難易度3位/18ホール中 平均スコア6.44 平均パット数1.93 パーオン率20.3% フェアウェイ率60.3% OB率22.8% バンカー率14.8%,難易度17位/18ホール中 平均スコア4.01 平均パット数1.99 パーオン率26.8% フェアウェイ率- OB率7.3% バンカー率15.3%,難易度17位/18ホール中 平均スコア4.01 平均パット数1.99 パーオン率26.8% フェアウェイ率- OB率7.3% バンカー率15.3%,難易度17位/18ホール中 平均スコア4.01 平均パット数1.99 パーオン率26.8% フェアウェイ率- OB率7.3% バンカー率15.3%,難易度13位/18ホール中 平均スコア5.07 平均パット数2.06 パーオン率35.0% フェアウェイ率51.0% OB率12.3% バンカー率16.3%,難易度13位/18ホール中 平均スコア5.07 平均パット数2.06 パーオン率35.0% フェアウェイ率51.0% OB率12.3% バンカー率16.3%,難易度13位/18ホール中 平均スコア5.07 平均パット数2.06 パーオン率35.0% フェアウェイ率51.0% OB率12.3% バンカー率16.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：144yd,Hdcp：14,PAR：4,Reg.：263yd,Hdcp：16,PAR：4,Reg.：378yd,Hdcp：6
5,ショートホール,ショートホール,ショートホール,短いミドルホール,短いミドルホール,短いミドルホール,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度18位/18ホール中 平均スコア3.92 平均パット数1.94 パーオン率26.8% フェアウェイ率- OB率5.0% バンカー率21.0%,難易度18位/18ホール中 平均スコア3.92 平均パット数1.94 パーオン率26.8% フェアウェイ率- OB率5.0% バンカー率21.0%,難易度18位/18ホール中 平均スコア3.92 平均パット数1.94 パーオン率26.8% フェアウェイ率- OB率5.0% バンカー率21.0%,難易度16位/18ホール中 平均スコア5.02 平均パット数1.98 パーオン率32.0% フェアウェイ率53.8% OB率15.8% バンカー率25.0%,難易度16位/18ホール中 平均スコア5.02 平均パット数1.98 パーオン率32.0% フェアウェイ率53.8% OB率15.8% バンカー率25.0%,難易度16位/18ホール中 平均スコア5.02 平均パット数1.98 パーオン率32.0% フェアウェイ率53.8% OB率15.8% バンカー率25.0%,難易度7位/18ホール中 平均スコア5.34 平均パット数1.97 パーオン率22.0% フェアウェイ率56.8% OB率32.3% バンカー率6.3%,難易度7位/18ホール中 平均スコア5.34 平均パット数1.97 パーオン率22.0% フェアウェイ率56.8% OB率32.3% バンカー率6.3%,難易度7位/18ホール中 平均スコア5.34 平均パット数1.97 パーオン率22.0% フェアウェイ率56.8% OB率32.3% バンカー率6.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：399yd,Hdcp：2,PAR：4,Reg.：291yd,Hdcp：8,PAR：4,Reg.：371yd,Hdcp：4
9,長いミドルホール,長いミドルホール,長いミドルホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度4位/18ホール中 平均スコア5.49 平均パット数1.98 パーオン率11.8% フェアウェイ率50.5% OB率19.8% バンカー率9.0%,難易度4位/18ホール中 平均スコア5.49 平均パット数1.98 パーオン率11.8% フェアウェイ率50.5% OB率19.8% バンカー率9.0%,難易度4位/18ホール中 平均スコア5.49 平均パット数1.98 パーオン率11.8% フェアウェイ率50.5% OB率19.8% バンカー率9.0%,難易度11位/18ホール中 平均スコア5.2 平均パット数1.94 パーオン率25.0% フェアウェイ率48.5% OB率13.8% バンカー率4.3%,難易度11位/18ホール中 平均スコア5.2 平均パット数1.94 パーオン率25.0% フェアウェイ率48.5% OB率13.8% バンカー率4.3%,難易度11位/18ホール中 平均スコア5.2 平均パット数1.94 パーオン率25.0% フェアウェイ率48.5% OB率13.8% バンカー率4.3%,難易度6位/18ホール中 平均スコア5.42 平均パット数1.98 パーオン率19.8% フェアウェイ率56.0% OB率32.8% バンカー率11.3%,難易度6位/18ホール中 平均スコア5.42 平均パット数1.98 パーオン率19.8% フェアウェイ率56.0% OB率32.8% バンカー率11.3%,難易度6位/18ホール中 平均スコア5.42 平均パット数1.98 パーオン率19.8% フェアウェイ率56.0% OB率32.8% バンカー率11.3%
