,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：411yd,Hdcp：4,PAR：5,Reg.：502yd,Hdcp：8,PAR：4,Reg.：379yd,Hdcp：12
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール
2,難易度1位/18ホール中 平均スコア5.76 平均パット数2.03 パーオン率10.3% フェアウェイ率51.8% OB率20.5% バンカー率31.0%,難易度1位/18ホール中 平均スコア5.76 平均パット数2.03 パーオン率10.3% フェアウェイ率51.8% OB率20.5% バンカー率31.0%,難易度1位/18ホール中 平均スコア5.76 平均パット数2.03 パーオン率10.3% フェアウェイ率51.8% OB率20.5% バンカー率31.0%,難易度10位/18ホール中 平均スコア6.32 平均パット数2.05 パーオン率25.3% フェアウェイ率50.5% OB率16.8% バンカー率23.5%,難易度10位/18ホール中 平均スコア6.32 平均パット数2.05 パーオン率25.3% フェアウェイ率50.5% OB率16.8% バンカー率23.5%,難易度10位/18ホール中 平均スコア6.32 平均パット数2.05 パーオン率25.3% フェアウェイ率50.5% OB率16.8% バンカー率23.5%,難易度3位/18ホール中 平均スコア5.54 平均パット数2.12 パーオン率19.3% フェアウェイ率57.3% OB率39.3% バンカー率22.0%,難易度3位/18ホール中 平均スコア5.54 平均パット数2.12 パーオン率19.3% フェアウェイ率57.3% OB率39.3% バンカー率22.0%,難易度3位/18ホール中 平均スコア5.54 平均パット数2.12 パーオン率19.3% フェアウェイ率57.3% OB率39.3% バンカー率22.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：297yd,Hdcp：6,PAR：3,Reg.：137yd,Hdcp：16,PAR：4,Reg.：426yd,Hdcp：2
5,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度13位/18ホール中 平均スコア5.24 平均パット数1.99 パーオン率22.8% フェアウェイ率54.8% OB率28.5% バンカー率27.3%,難易度13位/18ホール中 平均スコア5.24 平均パット数1.99 パーオン率22.8% フェアウェイ率54.8% OB率28.5% バンカー率27.3%,難易度13位/18ホール中 平均スコア5.24 平均パット数1.99 パーオン率22.8% フェアウェイ率54.8% OB率28.5% バンカー率27.3%,難易度16位/18ホール中 平均スコア3.96 平均パット数1.99 パーオン率35.3% フェアウェイ率- OB率32.0% バンカー率21.3%,難易度16位/18ホール中 平均スコア3.96 平均パット数1.99 パーオン率35.3% フェアウェイ率- OB率32.0% バンカー率21.3%,難易度16位/18ホール中 平均スコア3.96 平均パット数1.99 パーオン率35.3% フェアウェイ率- OB率32.0% バンカー率21.3%,難易度8位/18ホール中 平均スコア5.37 平均パット数1.97 パーオン率19.5% フェアウェイ率56.0% OB率28.0% バンカー率17.3%,難易度8位/18ホール中 平均スコア5.37 平均パット数1.97 パーオン率19.5% フェアウェイ率56.0% OB率28.0% バンカー率17.3%,難易度8位/18ホール中 平均スコア5.37 平均パット数1.97 パーオン率19.5% フェアウェイ率56.0% OB率28.0% バンカー率17.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：309yd,Hdcp：14,PAR：3,Reg.：188yd,Hdcp：18,PAR：5,Reg.：474yd,Hdcp：10
9,短いミドルホール,短いミドルホール,短いミドルホール,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度12位/18ホール中 平均スコア5.29 平均パット数2.01 パーオン率21.3% フェアウェイ率47.0% OB率24.7% バンカー率23.0%,難易度12位/18ホール中 平均スコア5.29 平均パット数2.01 パーオン率21.3% フェアウェイ率47.0% OB率24.7% バンカー率23.0%,難易度12位/18ホール中 平均スコア5.29 平均パット数2.01 パーオン率21.3% フェアウェイ率47.0% OB率24.7% バンカー率23.0%,難易度17位/18ホール中 平均スコア3.96 平均パット数1.95 パーオン率34.3% フェアウェイ率- OB率22.3% バンカー率34.8%,難易度17位/18ホール中 平均スコア3.96 平均パット数1.95 パーオン率34.3% フェアウェイ率- OB率22.3% バンカー率34.8%,難易度17位/18ホール中 平均スコア3.96 平均パット数1.95 パーオン率34.3% フェアウェイ率- OB率22.3% バンカー率34.8%,難易度5位/18ホール中 平均スコア6.43 平均パット数2.03 パーオン率22.3% フェアウェイ率46.5% OB率28.0% バンカー率25.0%,難易度5位/18ホール中 平均スコア6.43 平均パット数2.03 パーオン率22.3% フェアウェイ率46.5% OB率28.0% バンカー率25.0%,難易度5位/18ホール中 平均スコア6.43 平均パット数2.03 パーオン率22.3% フェアウェイ率46.5% OB率28.0% バンカー率25.0%
