,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：453yd,Hdcp：14,PAR：3,Reg.：178yd,Hdcp：6,PAR：4,Reg.：384yd,Hdcp：10
1,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,長いショートホール手前がＬ（左）グリーン,長いショートホール手前がＬ（左）グリーン,長いショートホール手前がＬ（左）グリーン,長いミドルホール,長いミドルホール,長いミドルホール
2,難易度7位/18ホール中 平均スコア6.35 平均パット数2 パーオン率33.5% フェアウェイ率49.5% OB率50.0% バンカー率21.8%,難易度7位/18ホール中 平均スコア6.35 平均パット数2 パーオン率33.5% フェアウェイ率49.5% OB率50.0% バンカー率21.8%,難易度7位/18ホール中 平均スコア6.35 平均パット数2 パーオン率33.5% フェアウェイ率49.5% OB率50.0% バンカー率21.8%,難易度10位/18ホール中 平均スコア4.28 平均パット数1.91 パーオン率16.8% フェアウェイ率- OB率39.0% バンカー率12.3%,難易度10位/18ホール中 平均スコア4.28 平均パット数1.91 パーオン率16.8% フェアウェイ率- OB率39.0% バンカー率12.3%,難易度10位/18ホール中 平均スコア4.28 平均パット数1.91 パーオン率16.8% フェアウェイ率- OB率39.0% バンカー率12.3%,難易度3位/18ホール中 平均スコア5.57 平均パット数1.91 パーオン率13.3% フェアウェイ率50.8% OB率55.3% バンカー率10.5%,難易度3位/18ホール中 平均スコア5.57 平均パット数1.91 パーオン率13.3% フェアウェイ率50.8% OB率55.3% バンカー率10.5%,難易度3位/18ホール中 平均スコア5.57 平均パット数1.91 パーオン率13.3% フェアウェイ率50.8% OB率55.3% バンカー率10.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：303yd,Hdcp：8,PAR：4,Reg.：394yd,Hdcp：4,PAR：4,Reg.：363yd,Hdcp：2
5,真っ直ぐなミドルホール　奥がＬ（左）グリーン,真っ直ぐなミドルホール　奥がＬ（左）グリーン,真っ直ぐなミドルホール　奥がＬ（左）グリーン,長いミドルホール,長いミドルホール,長いミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度8位/18ホール中 平均スコア5.43 平均パット数1.96 パーオン率19.5% フェアウェイ率48.8% OB率30.0% バンカー率31.5%,難易度8位/18ホール中 平均スコア5.43 平均パット数1.96 パーオン率19.5% フェアウェイ率48.8% OB率30.0% バンカー率31.5%,難易度8位/18ホール中 平均スコア5.43 平均パット数1.96 パーオン率19.5% フェアウェイ率48.8% OB率30.0% バンカー率31.5%,難易度1位/18ホール中 平均スコア5.64 平均パット数1.92 パーオン率11.0% フェアウェイ率44.8% OB率53.0% バンカー率9.5%,難易度1位/18ホール中 平均スコア5.64 平均パット数1.92 パーオン率11.0% フェアウェイ率44.8% OB率53.0% バンカー率9.5%,難易度1位/18ホール中 平均スコア5.64 平均パット数1.92 パーオン率11.0% フェアウェイ率44.8% OB率53.0% バンカー率9.5%,難易度6位/18ホール中 平均スコア5.47 平均パット数2.05 パーオン率16.5% フェアウェイ率57.3% OB率23.8% バンカー率8.8%,難易度6位/18ホール中 平均スコア5.47 平均パット数2.05 パーオン率16.5% フェアウェイ率57.3% OB率23.8% バンカー率8.8%,難易度6位/18ホール中 平均スコア5.47 平均パット数2.05 パーオン率16.5% フェアウェイ率57.3% OB率23.8% バンカー率8.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：156yd,Hdcp：12,PAR：4,Reg.：342yd,Hdcp：18,PAR：5,Reg.：473yd,Hdcp：16
9,長いショートホール,長いショートホール,長いショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度16位/18ホール中 平均スコア4.2 平均パット数1.98 パーオン率16.8% フェアウェイ率- OB率28.7% バンカー率4.7%,難易度16位/18ホール中 平均スコア4.2 平均パット数1.98 パーオン率16.8% フェアウェイ率- OB率28.7% バンカー率4.7%,難易度16位/18ホール中 平均スコア4.2 平均パット数1.98 パーオン率16.8% フェアウェイ率- OB率28.7% バンカー率4.7%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.93 パーオン率20.5% フェアウェイ率60.0% OB率15.7% バンカー率15.3%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.93 パーオン率20.5% フェアウェイ率60.0% OB率15.7% バンカー率15.3%,難易度12位/18ホール中 平均スコア5.19 平均パット数1.93 パーオン率20.5% フェアウェイ率60.0% OB率15.7% バンカー率15.3%,難易度15位/18ホール中 平均スコア6.04 平均パット数1.95 パーオン率36.5% フェアウェイ率54.8% OB率33.3% バンカー率19.3%,難易度15位/18ホール中 平均スコア6.04 平均パット数1.95 パーオン率36.5% フェアウェイ率54.8% OB率33.3% バンカー率19.3%,難易度15位/18ホール中 平均スコア6.04 平均パット数1.95 パーオン率36.5% フェアウェイ率54.8% OB率33.3% バンカー率19.3%
