,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：400yd,Hdcp：3,PAR：5,Reg.：546yd,Hdcp：9,PAR：3,Reg.：168yd,Hdcp：17
1,グリーンまで見渡せる緩やかな打ち下ろしのホール,グリーンまで見渡せる緩やかな打ち下ろしのホール,グリーンまで見渡せる緩やかな打ち下ろしのホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,長いショートホール,長いショートホール,長いショートホール
2,難易度8位/18ホール中 平均スコア5.48 平均パット数2 パーオン率15.3% フェアウェイ率40.8% OB率35.8% バンカー率28.3%,難易度8位/18ホール中 平均スコア5.48 平均パット数2 パーオン率15.3% フェアウェイ率40.8% OB率35.8% バンカー率28.3%,難易度8位/18ホール中 平均スコア5.48 平均パット数2 パーオン率15.3% フェアウェイ率40.8% OB率35.8% バンカー率28.3%,難易度4位/18ホール中 平均スコア6.49 平均パット数2.02 パーオン率22.3% フェアウェイ率42.8% OB率38.5% バンカー率29.3%,難易度4位/18ホール中 平均スコア6.49 平均パット数2.02 パーオン率22.3% フェアウェイ率42.8% OB率38.5% バンカー率29.3%,難易度4位/18ホール中 平均スコア6.49 平均パット数2.02 パーオン率22.3% フェアウェイ率42.8% OB率38.5% バンカー率29.3%,難易度16位/18ホール中 平均スコア4.04 平均パット数2.08 パーオン率31.5% フェアウェイ率- OB率12.7% バンカー率56.0%,難易度16位/18ホール中 平均スコア4.04 平均パット数2.08 パーオン率31.5% フェアウェイ率- OB率12.7% バンカー率56.0%,難易度16位/18ホール中 平均スコア4.04 平均パット数2.08 パーオン率31.5% フェアウェイ率- OB率12.7% バンカー率56.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：376yd,Hdcp：7,PAR：3,Reg.：189yd,Hdcp：11,PAR：4,Reg.：328yd,Hdcp：15
5,ティショットでＦＷキープできれば格段に攻めやすい,ティショットでＦＷキープできれば格段に攻めやすい,ティショットでＦＷキープできれば格段に攻めやすい,ウォーターハザードが利いているショートホール,ウォーターハザードが利いているショートホール,ウォーターハザードが利いているショートホール,距離の短い打ち下ろしのミドルホール,距離の短い打ち下ろしのミドルホール,距離の短い打ち下ろしのミドルホール
6,難易度12位/18ホール中 平均スコア5.34 平均パット数2 パーオン率19.5% フェアウェイ率40.3% OB率29.0% バンカー率36.8%,難易度12位/18ホール中 平均スコア5.34 平均パット数2 パーオン率19.5% フェアウェイ率40.3% OB率29.0% バンカー率36.8%,難易度12位/18ホール中 平均スコア5.34 平均パット数2 パーオン率19.5% フェアウェイ率40.3% OB率29.0% バンカー率36.8%,難易度15位/18ホール中 平均スコア4.11 平均パット数1.99 パーオン率21.0% フェアウェイ率- OB率17.5% バンカー率3.0%,難易度15位/18ホール中 平均スコア4.11 平均パット数1.99 パーオン率21.0% フェアウェイ率- OB率17.5% バンカー率3.0%,難易度15位/18ホール中 平均スコア4.11 平均パット数1.99 パーオン率21.0% フェアウェイ率- OB率17.5% バンカー率3.0%,難易度14位/18ホール中 平均スコア5.19 平均パット数2.1 パーオン率37.0% フェアウェイ率47.3% OB率35.0% バンカー率30.5%,難易度14位/18ホール中 平均スコア5.19 平均パット数2.1 パーオン率37.0% フェアウェイ率47.3% OB率35.0% バンカー率30.5%,難易度14位/18ホール中 平均スコア5.19 平均パット数2.1 パーオン率37.0% フェアウェイ率47.3% OB率35.0% バンカー率30.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：551yd,Hdcp：1,PAR：4,Reg.：398yd,Hdcp：5,PAR：4,Reg.：381yd,Hdcp：13
9,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,右ドッグレッグした打ち下ろしのミドルホール,右ドッグレッグした打ち下ろしのミドルホール,右ドッグレッグした打ち下ろしのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度2位/18ホール中 平均スコア6.58 平均パット数2.06 パーオン率22.5% フェアウェイ率56.5% OB率50.0% バンカー率20.5%,難易度2位/18ホール中 平均スコア6.58 平均パット数2.06 パーオン率22.5% フェアウェイ率56.5% OB率50.0% バンカー率20.5%,難易度2位/18ホール中 平均スコア6.58 平均パット数2.06 パーオン率22.5% フェアウェイ率56.5% OB率50.0% バンカー率20.5%,難易度9位/18ホール中 平均スコア5.5 平均パット数2.06 パーオン率18.0% フェアウェイ率40.8% OB率45.0% バンカー率24.3%,難易度9位/18ホール中 平均スコア5.5 平均パット数2.06 パーオン率18.0% フェアウェイ率40.8% OB率45.0% バンカー率24.3%,難易度9位/18ホール中 平均スコア5.5 平均パット数2.06 パーオン率18.0% フェアウェイ率40.8% OB率45.0% バンカー率24.3%,難易度3位/18ホール中 平均スコア5.57 平均パット数2.09 パーオン率19.5% フェアウェイ率47.3% OB率42.8% バンカー率30.8%,難易度3位/18ホール中 平均スコア5.57 平均パット数2.09 パーオン率19.5% フェアウェイ率47.3% OB率42.8% バンカー率30.8%,難易度3位/18ホール中 平均スコア5.57 平均パット数2.09 パーオン率19.5% フェアウェイ率47.3% OB率42.8% バンカー率30.8%
