,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：416yd,Hdcp：2,PAR：4,Reg.：398yd,Hdcp：4,PAR：5,Reg.：480yd,Hdcp：8
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,緩い左ドッグレッグのロングホール,緩い左ドッグレッグのロングホール,緩い左ドッグレッグのロングホール
2,難易度2位/9ホール中 平均スコア5.56 平均パット数2.09 パーオン率13.0% フェアウェイ率46.3% OB率1.3% バンカー率32.8%,難易度2位/9ホール中 平均スコア5.56 平均パット数2.09 パーオン率13.0% フェアウェイ率46.3% OB率1.3% バンカー率32.8%,難易度2位/9ホール中 平均スコア5.56 平均パット数2.09 パーオン率13.0% フェアウェイ率46.3% OB率1.3% バンカー率32.8%,難易度5位/9ホール中 平均スコア5.33 平均パット数1.98 パーオン率16.0% フェアウェイ率49.3% OB率2.7% バンカー率26.0%,難易度5位/9ホール中 平均スコア5.33 平均パット数1.98 パーオン率16.0% フェアウェイ率49.3% OB率2.7% バンカー率26.0%,難易度5位/9ホール中 平均スコア5.33 平均パット数1.98 パーオン率16.0% フェアウェイ率49.3% OB率2.7% バンカー率26.0%,難易度7位/9ホール中 平均スコア6.08 平均パット数2.01 パーオン率36.5% フェアウェイ率44.0% OB率7.8% バンカー率39.5%,難易度7位/9ホール中 平均スコア6.08 平均パット数2.01 パーオン率36.5% フェアウェイ率44.0% OB率7.8% バンカー率39.5%,難易度7位/9ホール中 平均スコア6.08 平均パット数2.01 パーオン率36.5% フェアウェイ率44.0% OB率7.8% バンカー率39.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：159yd,Hdcp：9,PAR：4,Reg.：376yd,Hdcp：6,PAR：4,Reg.：384yd,Hdcp：5
5,長いショートホール,長いショートホール,長いショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度9位/9ホール中 平均スコア4.04 平均パット数1.92 パーオン率25.3% フェアウェイ率- OB率22.5% バンカー率26.0%,難易度9位/9ホール中 平均スコア4.04 平均パット数1.92 パーオン率25.3% フェアウェイ率- OB率22.5% バンカー率26.0%,難易度9位/9ホール中 平均スコア4.04 平均パット数1.92 パーオン率25.3% フェアウェイ率- OB率22.5% バンカー率26.0%,難易度6位/9ホール中 平均スコア5.34 平均パット数1.98 パーオン率17.8% フェアウェイ率44.0% OB率22.0% バンカー率25.8%,難易度6位/9ホール中 平均スコア5.34 平均パット数1.98 パーオン率17.8% フェアウェイ率44.0% OB率22.0% バンカー率25.8%,難易度6位/9ホール中 平均スコア5.34 平均パット数1.98 パーオン率17.8% フェアウェイ率44.0% OB率22.0% バンカー率25.8%,難易度3位/9ホール中 平均スコア5.55 平均パット数1.97 パーオン率12.0% フェアウェイ率40.8% OB率7.5% バンカー率43.8%,難易度3位/9ホール中 平均スコア5.55 平均パット数1.97 パーオン率12.0% フェアウェイ率40.8% OB率7.5% バンカー率43.8%,難易度3位/9ホール中 平均スコア5.55 平均パット数1.97 パーオン率12.0% フェアウェイ率40.8% OB率7.5% バンカー率43.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：187yd,Hdcp：7,PAR：4,Reg.：392yd,Hdcp：3,PAR：5,Reg.：566yd,Hdcp：1
9,長いショートホール,長いショートホール,長いショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,池越えのロングホール,池越えのロングホール,池越えのロングホール
10,難易度8位/9ホール中 平均スコア4.08 平均パット数1.98 パーオン率22.0% フェアウェイ率- OB率2.3% バンカー率48.3%,難易度8位/9ホール中 平均スコア4.08 平均パット数1.98 パーオン率22.0% フェアウェイ率- OB率2.3% バンカー率48.3%,難易度8位/9ホール中 平均スコア4.08 平均パット数1.98 パーオン率22.0% フェアウェイ率- OB率2.3% バンカー率48.3%,難易度4位/9ホール中 平均スコア5.39 平均パット数2 パーオン率18.5% フェアウェイ率52.5% OB率15.8% バンカー率32.3%,難易度4位/9ホール中 平均スコア5.39 平均パット数2 パーオン率18.5% フェアウェイ率52.5% OB率15.8% バンカー率32.3%,難易度4位/9ホール中 平均スコア5.39 平均パット数2 パーオン率18.5% フェアウェイ率52.5% OB率15.8% バンカー率32.3%,難易度1位/9ホール中 平均スコア6.73 平均パット数2.04 パーオン率20.3% フェアウェイ率46.0% OB率30.3% バンカー率19.3%,難易度1位/9ホール中 平均スコア6.73 平均パット数2.04 パーオン率20.3% フェアウェイ率46.0% OB率30.3% バンカー率19.3%,難易度1位/9ホール中 平均スコア6.73 平均パット数2.04 パーオン率20.3% フェアウェイ率46.0% OB率30.3% バンカー率19.3%
