,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：380yd,Hdcp：2,PAR：4,Reg.：350yd,Hdcp：9,PAR：3,Reg.：160yd,Hdcp：6
1,やや打ち上げのミドルホール,やや打ち上げのミドルホール,やや打ち上げのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール
2,難易度1位/9ホール中 平均スコア5.52 平均パット数2.13 パーオン率17.5% フェアウェイ率39.3% OB率2.7% バンカー率19.3%,難易度1位/9ホール中 平均スコア5.52 平均パット数2.13 パーオン率17.5% フェアウェイ率39.3% OB率2.7% バンカー率19.3%,難易度1位/9ホール中 平均スコア5.52 平均パット数2.13 パーオン率17.5% フェアウェイ率39.3% OB率2.7% バンカー率19.3%,難易度7位/9ホール中 平均スコア5.19 平均パット数2.08 パーオン率27.0% フェアウェイ率51.3% OB率2.0% バンカー率14.3%,難易度7位/9ホール中 平均スコア5.19 平均パット数2.08 パーオン率27.0% フェアウェイ率51.3% OB率2.0% バンカー率14.3%,難易度7位/9ホール中 平均スコア5.19 平均パット数2.08 パーオン率27.0% フェアウェイ率51.3% OB率2.0% バンカー率14.3%,難易度8位/9ホール中 平均スコア3.95 平均パット数2.14 パーオン率37.0% フェアウェイ率- OB率2.0% バンカー率41.5%,難易度8位/9ホール中 平均スコア3.95 平均パット数2.14 パーオン率37.0% フェアウェイ率- OB率2.0% バンカー率41.5%,難易度8位/9ホール中 平均スコア3.95 平均パット数2.14 パーオン率37.0% フェアウェイ率- OB率2.0% バンカー率41.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：325yd,Hdcp：8,PAR：3,Reg.：155yd,Hdcp：7,PAR：4,Reg.：430yd,Hdcp：1
5,距離のないミドルホール,距離のないミドルホール,距離のないミドルホール,風の影響を受けやすいショートホール,風の影響を受けやすいショートホール,風の影響を受けやすいショートホール,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度5位/9ホール中 平均スコア5.25 平均パット数1.97 パーオン率22.3% フェアウェイ率52.8% OB率22.8% バンカー率16.3%,難易度5位/9ホール中 平均スコア5.25 平均パット数1.97 パーオン率22.3% フェアウェイ率52.8% OB率22.8% バンカー率16.3%,難易度5位/9ホール中 平均スコア5.25 平均パット数1.97 パーオン率22.3% フェアウェイ率52.8% OB率22.8% バンカー率16.3%,難易度9位/9ホール中 平均スコア3.85 平均パット数2 パーオン率34.3% フェアウェイ率- OB率9.0% バンカー率36.8%,難易度9位/9ホール中 平均スコア3.85 平均パット数2 パーオン率34.3% フェアウェイ率- OB率9.0% バンカー率36.8%,難易度9位/9ホール中 平均スコア3.85 平均パット数2 パーオン率34.3% フェアウェイ率- OB率9.0% バンカー率36.8%,難易度6位/9ホール中 平均スコア5.2 平均パット数2 パーオン率22.0% フェアウェイ率64.3% OB率11.5% バンカー率28.8%,難易度6位/9ホール中 平均スコア5.2 平均パット数2 パーオン率22.0% フェアウェイ率64.3% OB率11.5% バンカー率28.8%,難易度6位/9ホール中 平均スコア5.2 平均パット数2 パーオン率22.0% フェアウェイ率64.3% OB率11.5% バンカー率28.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：510yd,Hdcp：4,PAR：4,Reg.：385yd,Hdcp：3,PAR：5,Reg.：515yd,Hdcp：5
9,打ち上げのロングホール,打ち上げのロングホール,打ち上げのロングホール,第２打から打ち下しのミドルホール,第２打から打ち下しのミドルホール,第２打から打ち下しのミドルホール,２オン可能な打ち下しのロングホール,２オン可能な打ち下しのロングホール,２オン可能な打ち下しのロングホール
10,難易度2位/9ホール中 平均スコア6.31 平均パット数2.01 パーオン率25.5% フェアウェイ率50.5% OB率27.8% バンカー率23.3%,難易度2位/9ホール中 平均スコア6.31 平均パット数2.01 パーオン率25.5% フェアウェイ率50.5% OB率27.8% バンカー率23.3%,難易度2位/9ホール中 平均スコア6.31 平均パット数2.01 パーオン率25.5% フェアウェイ率50.5% OB率27.8% バンカー率23.3%,難易度4位/9ホール中 平均スコア5.26 平均パット数2.03 パーオン率24.3% フェアウェイ率45.3% OB率17.8% バンカー率30.3%,難易度4位/9ホール中 平均スコア5.26 平均パット数2.03 パーオン率24.3% フェアウェイ率45.3% OB率17.8% バンカー率30.3%,難易度4位/9ホール中 平均スコア5.26 平均パット数2.03 パーオン率24.3% フェアウェイ率45.3% OB率17.8% バンカー率30.3%,難易度3位/9ホール中 平均スコア6.29 平均パット数2.07 パーオン率29.8% フェアウェイ率51.3% OB率6.7% バンカー率33.5%,難易度3位/9ホール中 平均スコア6.29 平均パット数2.07 パーオン率29.8% フェアウェイ率51.3% OB率6.7% バンカー率33.5%,難易度3位/9ホール中 平均スコア6.29 平均パット数2.07 パーオン率29.8% フェアウェイ率51.3% OB率6.7% バンカー率33.5%
