,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：365yd,Hdcp：17,PAR：3,Reg.：147yd,Hdcp：12,PAR：4,Reg.：299yd,Hdcp：18
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,距離を確実につかんで慎重にクラブを選択,距離を確実につかんで慎重にクラブを選択,距離を確実につかんで慎重にクラブを選択,１Ｄ地点がブラインドホール。方向性を重要視して,１Ｄ地点がブラインドホール。方向性を重要視して,１Ｄ地点がブラインドホール。方向性を重要視して
2,難易度11位/18ホール中 平均スコア6.21 平均パット数2.02 パーオン率32.8% フェアウェイ率50.8% OB率12.5% バンカー率18.0%,難易度11位/18ホール中 平均スコア6.21 平均パット数2.02 パーオン率32.8% フェアウェイ率50.8% OB率12.5% バンカー率18.0%,難易度11位/18ホール中 平均スコア6.21 平均パット数2.02 パーオン率32.8% フェアウェイ率50.8% OB率12.5% バンカー率18.0%,難易度18位/18ホール中 平均スコア4.05 平均パット数2.01 パーオン率26.0% フェアウェイ率- OB率26.0% バンカー率7.0%,難易度18位/18ホール中 平均スコア4.05 平均パット数2.01 パーオン率26.0% フェアウェイ率- OB率26.0% バンカー率7.0%,難易度18位/18ホール中 平均スコア4.05 平均パット数2.01 パーオン率26.0% フェアウェイ率- OB率26.0% バンカー率7.0%,難易度16位/18ホール中 平均スコア5.14 平均パット数1.9 パーオン率28.8% フェアウェイ率52.5% OB率28.5% バンカー率13.5%,難易度16位/18ホール中 平均スコア5.14 平均パット数1.9 パーオン率28.8% フェアウェイ率52.5% OB率28.5% バンカー率13.5%,難易度16位/18ホール中 平均スコア5.14 平均パット数1.9 パーオン率28.8% フェアウェイ率52.5% OB率28.5% バンカー率13.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：385yd,Hdcp：2,PAR：4,Reg.：271yd,Hdcp：15,PAR：5,Reg.：549yd,Hdcp：6
5,右斜面方向が狙い目,右斜面方向が狙い目,右斜面方向が狙い目,ティー前の谷を気にせずに第２打はやや大きめに,ティー前の谷を気にせずに第２打はやや大きめに,ティー前の谷を気にせずに第２打はやや大きめに,フェアウェイ左サイドの松が目標、左からの風に注意,フェアウェイ左サイドの松が目標、左からの風に注意,フェアウェイ左サイドの松が目標、左からの風に注意
6,難易度4位/18ホール中 平均スコア5.6 平均パット数1.96 パーオン率12.5% フェアウェイ率47.3% OB率28.5% バンカー率8.8%,難易度4位/18ホール中 平均スコア5.6 平均パット数1.96 パーオン率12.5% フェアウェイ率47.3% OB率28.5% バンカー率8.8%,難易度4位/18ホール中 平均スコア5.6 平均パット数1.96 パーオン率12.5% フェアウェイ率47.3% OB率28.5% バンカー率8.8%,難易度13位/18ホール中 平均スコア5.16 平均パット数1.95 パーオン率25.8% フェアウェイ率46.5% OB率25.8% バンカー率13.0%,難易度13位/18ホール中 平均スコア5.16 平均パット数1.95 パーオン率25.8% フェアウェイ率46.5% OB率25.8% バンカー率13.0%,難易度13位/18ホール中 平均スコア5.16 平均パット数1.95 パーオン率25.8% フェアウェイ率46.5% OB率25.8% バンカー率13.0%,難易度1位/18ホール中 平均スコア6.71 平均パット数1.92 パーオン率16.3% フェアウェイ率49.0% OB率33.3% バンカー率16.8%,難易度1位/18ホール中 平均スコア6.71 平均パット数1.92 パーオン率16.3% フェアウェイ率49.0% OB率33.3% バンカー率16.8%,難易度1位/18ホール中 平均スコア6.71 平均パット数1.92 パーオン率16.3% フェアウェイ率49.0% OB率33.3% バンカー率16.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：345yd,Hdcp：11,PAR：3,Reg.：158yd,Hdcp：8,PAR：4,Reg.：421yd,Hdcp：5
9,甲斐駒に向かって思いっきり,甲斐駒に向かって思いっきり,甲斐駒に向かって思いっきり,距離のある打ち上げのショートホール,距離のある打ち上げのショートホール,距離のある打ち上げのショートホール,ティーショットは打ち下ろし、右側サイドを狙って,ティーショットは打ち下ろし、右側サイドを狙って,ティーショットは打ち下ろし、右側サイドを狙って
10,難易度8位/18ホール中 平均スコア5.42 平均パット数2.01 パーオン率15.8% フェアウェイ率63.0% OB率4.0% バンカー率26.0%,難易度8位/18ホール中 平均スコア5.42 平均パット数2.01 パーオン率15.8% フェアウェイ率63.0% OB率4.0% バンカー率26.0%,難易度8位/18ホール中 平均スコア5.42 平均パット数2.01 パーオン率15.8% フェアウェイ率63.0% OB率4.0% バンカー率26.0%,難易度15位/18ホール中 平均スコア4.24 平均パット数1.94 パーオン率12.8% フェアウェイ率- OB率2.3% バンカー率19.3%,難易度15位/18ホール中 平均スコア4.24 平均パット数1.94 パーオン率12.8% フェアウェイ率- OB率2.3% バンカー率19.3%,難易度15位/18ホール中 平均スコア4.24 平均パット数1.94 パーオン率12.8% フェアウェイ率- OB率2.3% バンカー率19.3%,難易度6位/18ホール中 平均スコア5.51 平均パット数1.89 パーオン率9.8% フェアウェイ率48.0% OB率3.0% バンカー率13.0%,難易度6位/18ホール中 平均スコア5.51 平均パット数1.89 パーオン率9.8% フェアウェイ率48.0% OB率3.0% バンカー率13.0%,難易度6位/18ホール中 平均スコア5.51 平均パット数1.89 パーオン率9.8% フェアウェイ率48.0% OB率3.0% バンカー率13.0%
