,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：346yd,Hdcp：5,PAR：5,Reg.：564yd,Hdcp：2,PAR：3,Reg.：182yd,Hdcp：9
1,左ＯＢ右は１ペナ　飛距離の出ない人でも２オン可能,左ＯＢ右は１ペナ　飛距離の出ない人でも２オン可能,左ＯＢ右は１ペナ　飛距離の出ない人でも２オン可能,第１打左目へ。第２打にて坂下までボールを運ぶ,第１打左目へ。第２打にて坂下までボールを運ぶ,第１打左目へ。第２打にて坂下までボールを運ぶ,花道の広いショートホール,花道の広いショートホール,花道の広いショートホール
2,難易度6位/9ホール中 平均スコア5.2 平均パット数1.86 パーオン率19.8% フェアウェイ率47.3% OB率10.5% バンカー率21.5%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.86 パーオン率19.8% フェアウェイ率47.3% OB率10.5% バンカー率21.5%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.86 パーオン率19.8% フェアウェイ率47.3% OB率10.5% バンカー率21.5%,難易度2位/9ホール中 平均スコア6.65 平均パット数1.73 パーオン率11.7% フェアウェイ率44.8% OB率7.0% バンカー率13.0%,難易度2位/9ホール中 平均スコア6.65 平均パット数1.73 パーオン率11.7% フェアウェイ率44.8% OB率7.0% バンカー率13.0%,難易度2位/9ホール中 平均スコア6.65 平均パット数1.73 パーオン率11.7% フェアウェイ率44.8% OB率7.0% バンカー率13.0%,難易度7位/9ホール中 平均スコア4.08 平均パット数1.79 パーオン率8.8% フェアウェイ率- OB率5.5% バンカー率17.3%,難易度7位/9ホール中 平均スコア4.08 平均パット数1.79 パーオン率8.8% フェアウェイ率- OB率5.5% バンカー率17.3%,難易度7位/9ホール中 平均スコア4.08 平均パット数1.79 パーオン率8.8% フェアウェイ率- OB率5.5% バンカー率17.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：499yd,Hdcp：1,PAR：4,Reg.：390yd,Hdcp：4,PAR：3,Reg.：132yd,Hdcp：7
5,距離的にはやさしいロングホール,距離的にはやさしいロングホール,距離的にはやさしいロングホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,短いショートホール　グリーンオーバーに注意,短いショートホール　グリーンオーバーに注意,短いショートホール　グリーンオーバーに注意
6,難易度4位/9ホール中 平均スコア6.56 平均パット数1.9 パーオン率22.0% フェアウェイ率49.0% OB率15.0% バンカー率21.0%,難易度4位/9ホール中 平均スコア6.56 平均パット数1.9 パーオン率22.0% フェアウェイ率49.0% OB率15.0% バンカー率21.0%,難易度4位/9ホール中 平均スコア6.56 平均パット数1.9 パーオン率22.0% フェアウェイ率49.0% OB率15.0% バンカー率21.0%,難易度3位/9ホール中 平均スコア5.57 平均パット数1.74 パーオン率4.0% フェアウェイ率54.5% OB率19.3% バンカー率27.3%,難易度3位/9ホール中 平均スコア5.57 平均パット数1.74 パーオン率4.0% フェアウェイ率54.5% OB率19.3% バンカー率27.3%,難易度3位/9ホール中 平均スコア5.57 平均パット数1.74 パーオン率4.0% フェアウェイ率54.5% OB率19.3% バンカー率27.3%,難易度9位/9ホール中 平均スコア3.77 平均パット数1.81 パーオン率31.8% フェアウェイ率- OB率7.0% バンカー率26.5%,難易度9位/9ホール中 平均スコア3.77 平均パット数1.81 パーオン率31.8% フェアウェイ率- OB率7.0% バンカー率26.5%,難易度9位/9ホール中 平均スコア3.77 平均パット数1.81 パーオン率31.8% フェアウェイ率- OB率7.0% バンカー率26.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：426yd,Hdcp：3,PAR：4,Reg.：388yd,Hdcp：6,PAR：4,Reg.：325yd,Hdcp：8
9,距離のあるミドルホール,距離のあるミドルホール,距離のあるミドルホール,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,距離の短いミドルホール,距離の短いミドルホール,距離の短いミドルホール
10,難易度1位/9ホール中 平均スコア5.82 平均パット数1.8 パーオン率4.0% フェアウェイ率45.8% OB率26.0% バンカー率15.3%,難易度1位/9ホール中 平均スコア5.82 平均パット数1.8 パーオン率4.0% フェアウェイ率45.8% OB率26.0% バンカー率15.3%,難易度1位/9ホール中 平均スコア5.82 平均パット数1.8 パーオン率4.0% フェアウェイ率45.8% OB率26.0% バンカー率15.3%,難易度5位/9ホール中 平均スコア5.45 平均パット数1.81 パーオン率8.3% フェアウェイ率56.5% OB率17.8% バンカー率30.5%,難易度5位/9ホール中 平均スコア5.45 平均パット数1.81 パーオン率8.3% フェアウェイ率56.5% OB率17.8% バンカー率30.5%,難易度5位/9ホール中 平均スコア5.45 平均パット数1.81 パーオン率8.3% フェアウェイ率56.5% OB率17.8% バンカー率30.5%,難易度8位/9ホール中 平均スコア5.06 平均パット数1.85 パーオン率27.3% フェアウェイ率53.3% OB率6.0% バンカー率25.0%,難易度8位/9ホール中 平均スコア5.06 平均パット数1.85 パーオン率27.3% フェアウェイ率53.3% OB率6.0% バンカー率25.0%,難易度8位/9ホール中 平均スコア5.06 平均パット数1.85 パーオン率27.3% フェアウェイ率53.3% OB率6.0% バンカー率25.0%
