,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：417yd,Hdcp：10,PAR：3,Reg.：190yd,Hdcp：16,PAR：5,Reg.：487yd,Hdcp：4
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール
2,難易度5位/18ホール中 平均スコア5.62 平均パット数2.06 パーオン率13.0% フェアウェイ率43.0% OB率26.5% バンカー率32.0%,難易度5位/18ホール中 平均スコア5.62 平均パット数2.06 パーオン率13.0% フェアウェイ率43.0% OB率26.5% バンカー率32.0%,難易度5位/18ホール中 平均スコア5.62 平均パット数2.06 パーオン率13.0% フェアウェイ率43.0% OB率26.5% バンカー率32.0%,難易度13位/18ホール中 平均スコア4.17 平均パット数1.98 パーオン率17.3% フェアウェイ率- OB率33.8% バンカー率11.8%,難易度13位/18ホール中 平均スコア4.17 平均パット数1.98 パーオン率17.3% フェアウェイ率- OB率33.8% バンカー率11.8%,難易度13位/18ホール中 平均スコア4.17 平均パット数1.98 パーオン率17.3% フェアウェイ率- OB率33.8% バンカー率11.8%,難易度4位/18ホール中 平均スコア6.62 平均パット数2.01 パーオン率25.0% フェアウェイ率47.8% OB率45.0% バンカー率16.8%,難易度4位/18ホール中 平均スコア6.62 平均パット数2.01 パーオン率25.0% フェアウェイ率47.8% OB率45.0% バンカー率16.8%,難易度4位/18ホール中 平均スコア6.62 平均パット数2.01 パーオン率25.0% フェアウェイ率47.8% OB率45.0% バンカー率16.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：337yd,Hdcp：8,PAR：4,Reg.：352yd,Hdcp：2,PAR：4,Reg.：307yd,Hdcp：14
5,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
6,難易度14位/18ホール中 平均スコア5.11 平均パット数2.01 パーオン率28.8% フェアウェイ率46.3% OB率13.3% バンカー率2.3%,難易度14位/18ホール中 平均スコア5.11 平均パット数2.01 パーオン率28.8% フェアウェイ率46.3% OB率13.3% バンカー率2.3%,難易度14位/18ホール中 平均スコア5.11 平均パット数2.01 パーオン率28.8% フェアウェイ率46.3% OB率13.3% バンカー率2.3%,難易度10位/18ホール中 平均スコア5.33 平均パット数2.03 パーオン率26.3% フェアウェイ率53.5% OB率25.0% バンカー率21.3%,難易度10位/18ホール中 平均スコア5.33 平均パット数2.03 パーオン率26.3% フェアウェイ率53.5% OB率25.0% バンカー率21.3%,難易度10位/18ホール中 平均スコア5.33 平均パット数2.03 パーオン率26.3% フェアウェイ率53.5% OB率25.0% バンカー率21.3%,難易度12位/18ホール中 平均スコア5.14 平均パット数2.03 パーオン率30.8% フェアウェイ率45.5% OB率24.8% バンカー率21.3%,難易度12位/18ホール中 平均スコア5.14 平均パット数2.03 パーオン率30.8% フェアウェイ率45.5% OB率24.8% バンカー率21.3%,難易度12位/18ホール中 平均スコア5.14 平均パット数2.03 パーオン率30.8% フェアウェイ率45.5% OB率24.8% バンカー率21.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：503yd,Hdcp：6,PAR：3,Reg.：172yd,Hdcp：18,PAR：4,Reg.：410yd,Hdcp：12
9,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,長いショートホール,長いショートホール,長いショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度1位/18ホール中 平均スコア6.84 平均パット数2.09 パーオン率15.5% フェアウェイ率40.3% OB率47.3% バンカー率20.8%,難易度1位/18ホール中 平均スコア6.84 平均パット数2.09 パーオン率15.5% フェアウェイ率40.3% OB率47.3% バンカー率20.8%,難易度1位/18ホール中 平均スコア6.84 平均パット数2.09 パーオン率15.5% フェアウェイ率40.3% OB率47.3% バンカー率20.8%,難易度18位/18ホール中 平均スコア3.89 平均パット数1.96 パーオン率33.0% フェアウェイ率- OB率20.3% バンカー率17.0%,難易度18位/18ホール中 平均スコア3.89 平均パット数1.96 パーオン率33.0% フェアウェイ率- OB率20.3% バンカー率17.0%,難易度18位/18ホール中 平均スコア3.89 平均パット数1.96 パーオン率33.0% フェアウェイ率- OB率20.3% バンカー率17.0%,難易度3位/18ホール中 平均スコア5.77 平均パット数2.04 パーオン率8.3% フェアウェイ率48.0% OB率17.0% バンカー率16.3%,難易度3位/18ホール中 平均スコア5.77 平均パット数2.04 パーオン率8.3% フェアウェイ率48.0% OB率17.0% バンカー率16.3%,難易度3位/18ホール中 平均スコア5.77 平均パット数2.04 パーオン率8.3% フェアウェイ率48.0% OB率17.0% バンカー率16.3%
