,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：328yd,Hdcp：7,PAR：3,Reg.：120yd,Hdcp：17,PAR：4,Reg.：337yd,Hdcp：15
1,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,距離のないショートホール,距離のないショートホール,距離のないショートホール,真っ直ぐなミドル　ティーショットはＦＷ１本松狙い,真っ直ぐなミドル　ティーショットはＦＷ１本松狙い,真っ直ぐなミドル　ティーショットはＦＷ１本松狙い
2,難易度4位/27ホール中 平均スコア5.21 平均パット数1.93 パーオン率21.8% フェアウェイ率42.0% OB率3.8% バンカー率12.8%,難易度4位/27ホール中 平均スコア5.21 平均パット数1.93 パーオン率21.8% フェアウェイ率42.0% OB率3.8% バンカー率12.8%,難易度4位/27ホール中 平均スコア5.21 平均パット数1.93 パーオン率21.8% フェアウェイ率42.0% OB率3.8% バンカー率12.8%,難易度18位/27ホール中 平均スコア3.79 平均パット数1.91 パーオン率35.3% フェアウェイ率- OB率4.3% バンカー率17.0%,難易度18位/27ホール中 平均スコア3.79 平均パット数1.91 パーオン率35.3% フェアウェイ率- OB率4.3% バンカー率17.0%,難易度18位/27ホール中 平均スコア3.79 平均パット数1.91 パーオン率35.3% フェアウェイ率- OB率4.3% バンカー率17.0%,難易度13位/27ホール中 平均スコア5 平均パット数1.96 パーオン率30.3% フェアウェイ率44.3% OB率3.0% バンカー率20.3%,難易度13位/27ホール中 平均スコア5 平均パット数1.96 パーオン率30.3% フェアウェイ率44.3% OB率3.0% バンカー率20.3%,難易度13位/27ホール中 平均スコア5 平均パット数1.96 パーオン率30.3% フェアウェイ率44.3% OB率3.0% バンカー率20.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：510yd,Hdcp：1,PAR：3,Reg.：155yd,Hdcp：9,PAR：4,Reg.：330yd,Hdcp：13
5,グリーン前に池のあるショートホール,グリーン前に池のあるショートホール,グリーン前に池のあるショートホール,ショートホール　左サイドに池あり要注意,ショートホール　左サイドに池あり要注意,ショートホール　左サイドに池あり要注意,Ｓ字型のミドルホール,Ｓ字型のミドルホール,Ｓ字型のミドルホール
6,難易度1位/27ホール中 平均スコア6.55 平均パット数1.97 パーオン率18.8% フェアウェイ率49.5% OB率2.5% バンカー率27.3%,難易度1位/27ホール中 平均スコア6.55 平均パット数1.97 パーオン率18.8% フェアウェイ率49.5% OB率2.5% バンカー率27.3%,難易度1位/27ホール中 平均スコア6.55 平均パット数1.97 パーオン率18.8% フェアウェイ率49.5% OB率2.5% バンカー率27.3%,難易度14位/27ホール中 平均スコア3.99 平均パット数1.93 パーオン率24.8% フェアウェイ率- OB率2.7% バンカー率20.8%,難易度14位/27ホール中 平均スコア3.99 平均パット数1.93 パーオン率24.8% フェアウェイ率- OB率2.7% バンカー率20.8%,難易度14位/27ホール中 平均スコア3.99 平均パット数1.93 パーオン率24.8% フェアウェイ率- OB率2.7% バンカー率20.8%,難易度9位/27ホール中 平均スコア5.1 平均パット数1.91 パーオン率21.8% フェアウェイ率50.3% OB率2.0% バンカー率20.8%,難易度9位/27ホール中 平均スコア5.1 平均パット数1.91 パーオン率21.8% フェアウェイ率50.3% OB率2.0% バンカー率20.8%,難易度9位/27ホール中 平均スコア5.1 平均パット数1.91 パーオン率21.8% フェアウェイ率50.3% OB率2.0% バンカー率20.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：320yd,Hdcp：3,PAR：5,Reg.：475yd,Hdcp：11,PAR：5,Reg.：480yd,Hdcp：5
9,グリーン周りにもバンカー多く正確なショットが必要,グリーン周りにもバンカー多く正確なショットが必要,グリーン周りにもバンカー多く正確なショットが必要,広くゆったりとした平坦なロングホール,広くゆったりとした平坦なロングホール,広くゆったりとした平坦なロングホール,しめくくりにふさわしい超ロングホール,しめくくりにふさわしい超ロングホール,しめくくりにふさわしい超ロングホール
10,難易度11位/27ホール中 平均スコア5.05 平均パット数1.93 パーオン率27.3% フェアウェイ率53.3% OB率1.7% バンカー率30.3%,難易度11位/27ホール中 平均スコア5.05 平均パット数1.93 パーオン率27.3% フェアウェイ率53.3% OB率1.7% バンカー率30.3%,難易度11位/27ホール中 平均スコア5.05 平均パット数1.93 パーオン率27.3% フェアウェイ率53.3% OB率1.7% バンカー率30.3%,難易度12位/27ホール中 平均スコア5.98 平均パット数1.94 パーオン率34.8% フェアウェイ率53.0% OB率2.0% バンカー率24.0%,難易度12位/27ホール中 平均スコア5.98 平均パット数1.94 パーオン率34.8% フェアウェイ率53.0% OB率2.0% バンカー率24.0%,難易度12位/27ホール中 平均スコア5.98 平均パット数1.94 パーオン率34.8% フェアウェイ率53.0% OB率2.0% バンカー率24.0%,難易度8位/27ホール中 平均スコア6.1 平均パット数1.96 パーオン率31.5% フェアウェイ率50.8% OB率6.3% バンカー率21.8%,難易度8位/27ホール中 平均スコア6.1 平均パット数1.96 パーオン率31.5% フェアウェイ率50.8% OB率6.3% バンカー率21.8%,難易度8位/27ホール中 平均スコア6.1 平均パット数1.96 パーオン率31.5% フェアウェイ率50.8% OB率6.3% バンカー率21.8%
