,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：561yd,Hdcp：2,PAR：3,Reg.：145yd,Hdcp：8,PAR：5,Reg.：478yd,Hdcp：5
1,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
2,難易度4位/9ホール中 平均スコア6.49 平均パット数1.9 パーオン率18.3% フェアウェイ率52.3% OB率7.3% バンカー率25.5%,難易度4位/9ホール中 平均スコア6.49 平均パット数1.9 パーオン率18.3% フェアウェイ率52.3% OB率7.3% バンカー率25.5%,難易度4位/9ホール中 平均スコア6.49 平均パット数1.9 パーオン率18.3% フェアウェイ率52.3% OB率7.3% バンカー率25.5%,難易度9位/9ホール中 平均スコア4.01 平均パット数1.92 パーオン率23.8% フェアウェイ率- OB率15.0% バンカー率26.3%,難易度9位/9ホール中 平均スコア4.01 平均パット数1.92 パーオン率23.8% フェアウェイ率- OB率15.0% バンカー率26.3%,難易度9位/9ホール中 平均スコア4.01 平均パット数1.92 パーオン率23.8% フェアウェイ率- OB率15.0% バンカー率26.3%,難易度6位/9ホール中 平均スコア6.23 平均パット数1.95 パーオン率29.0% フェアウェイ率58.5% OB率19.5% バンカー率18.0%,難易度6位/9ホール中 平均スコア6.23 平均パット数1.95 パーオン率29.0% フェアウェイ率58.5% OB率19.5% バンカー率18.0%,難易度6位/9ホール中 平均スコア6.23 平均パット数1.95 パーオン率29.0% フェアウェイ率58.5% OB率19.5% バンカー率18.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：360yd,Hdcp：4,PAR：4,Reg.：311yd,Hdcp：7,PAR：4,Reg.：378yd,Hdcp：1
5,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,短いミドルホール,短いミドルホール,短いミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度2位/9ホール中 平均スコア5.58 平均パット数1.89 パーオン率11.5% フェアウェイ率52.5% OB率21.5% バンカー率18.3%,難易度2位/9ホール中 平均スコア5.58 平均パット数1.89 パーオン率11.5% フェアウェイ率52.5% OB率21.5% バンカー率18.3%,難易度2位/9ホール中 平均スコア5.58 平均パット数1.89 パーオン率11.5% フェアウェイ率52.5% OB率21.5% バンカー率18.3%,難易度5位/9ホール中 平均スコア5.32 平均パット数1.85 パーオン率17.5% フェアウェイ率53.0% OB率15.8% バンカー率24.5%,難易度5位/9ホール中 平均スコア5.32 平均パット数1.85 パーオン率17.5% フェアウェイ率53.0% OB率15.8% バンカー率24.5%,難易度5位/9ホール中 平均スコア5.32 平均パット数1.85 パーオン率17.5% フェアウェイ率53.0% OB率15.8% バンカー率24.5%,難易度3位/9ホール中 平均スコア5.59 平均パット数1.91 パーオン率8.8% フェアウェイ率56.0% OB率5.8% バンカー率33.0%,難易度3位/9ホール中 平均スコア5.59 平均パット数1.91 パーオン率8.8% フェアウェイ率56.0% OB率5.8% バンカー率33.0%,難易度3位/9ホール中 平均スコア5.59 平均パット数1.91 パーオン率8.8% フェアウェイ率56.0% OB率5.8% バンカー率33.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：318yd,Hdcp：6,PAR：3,Reg.：135yd,Hdcp：9,PAR：4,Reg.：415yd,Hdcp：3
9,短いミドルホール,短いミドルホール,短いミドルホール,短いショートホール,短いショートホール,短いショートホール,長いミドルホール,長いミドルホール,長いミドルホール
10,難易度7位/9ホール中 平均スコア5.15 平均パット数1.86 パーオン率22.0% フェアウェイ率48.5% OB率9.3% バンカー率22.0%,難易度7位/9ホール中 平均スコア5.15 平均パット数1.86 パーオン率22.0% フェアウェイ率48.5% OB率9.3% バンカー率22.0%,難易度7位/9ホール中 平均スコア5.15 平均パット数1.86 パーオン率22.0% フェアウェイ率48.5% OB率9.3% バンカー率22.0%,難易度8位/9ホール中 平均スコア4.18 平均パット数1.92 パーオン率12.8% フェアウェイ率- OB率3.0% バンカー率11.0%,難易度8位/9ホール中 平均スコア4.18 平均パット数1.92 パーオン率12.8% フェアウェイ率- OB率3.0% バンカー率11.0%,難易度8位/9ホール中 平均スコア4.18 平均パット数1.92 パーオン率12.8% フェアウェイ率- OB率3.0% バンカー率11.0%,難易度1位/9ホール中 平均スコア5.77 平均パット数1.93 パーオン率5.5% フェアウェイ率60.0% OB率11.3% バンカー率27.5%,難易度1位/9ホール中 平均スコア5.77 平均パット数1.93 パーオン率5.5% フェアウェイ率60.0% OB率11.3% バンカー率27.5%,難易度1位/9ホール中 平均スコア5.77 平均パット数1.93 パーオン率5.5% フェアウェイ率60.0% OB率11.3% バンカー率27.5%
