,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：322yd,Hdcp：4,PAR：5,Reg.：544yd,Hdcp：1,PAR：3,Reg.：140yd,Hdcp：9
1,短いミドルホール,短いミドルホール,短いミドルホール,長いロングホール,長いロングホール,長いロングホール,ショートホール　左と奥はＯＢ,ショートホール　左と奥はＯＢ,ショートホール　左と奥はＯＢ
2,難易度2位/9ホール中 平均スコア5.46 平均パット数2.01 パーオン率16.8% フェアウェイ率57.5% OB率38.5% バンカー率5.8%,難易度2位/9ホール中 平均スコア5.46 平均パット数2.01 パーオン率16.8% フェアウェイ率57.5% OB率38.5% バンカー率5.8%,難易度2位/9ホール中 平均スコア5.46 平均パット数2.01 パーオン率16.8% フェアウェイ率57.5% OB率38.5% バンカー率5.8%,難易度1位/9ホール中 平均スコア6.63 平均パット数1.98 パーオン率15.0% フェアウェイ率52.3% OB率25.3% バンカー率23.5%,難易度1位/9ホール中 平均スコア6.63 平均パット数1.98 パーオン率15.0% フェアウェイ率52.3% OB率25.3% バンカー率23.5%,難易度1位/9ホール中 平均スコア6.63 平均パット数1.98 パーオン率15.0% フェアウェイ率52.3% OB率25.3% バンカー率23.5%,難易度8位/9ホール中 平均スコア4 平均パット数1.82 パーオン率19.8% フェアウェイ率- OB率20.0% バンカー率46.3%,難易度8位/9ホール中 平均スコア4 平均パット数1.82 パーオン率19.8% フェアウェイ率- OB率20.0% バンカー率46.3%,難易度8位/9ホール中 平均スコア4 平均パット数1.82 パーオン率19.8% フェアウェイ率- OB率20.0% バンカー率46.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：268yd,Hdcp：7,PAR：4,Reg.：286yd,Hdcp：6,PAR：4,Reg.：339yd,Hdcp：3
5,ロングヒッターはワンオンを狙いたい　左のＯＢ注意,ロングヒッターはワンオンを狙いたい　左のＯＢ注意,ロングヒッターはワンオンを狙いたい　左のＯＢ注意,かなり狭い短めのミドルホール,かなり狭い短めのミドルホール,かなり狭い短めのミドルホール,打ち上げのミドルホール,打ち上げのミドルホール,打ち上げのミドルホール
6,難易度7位/9ホール中 平均スコア5.05 平均パット数1.83 パーオン率26.5% フェアウェイ率53.0% OB率23.0% バンカー率36.5%,難易度7位/9ホール中 平均スコア5.05 平均パット数1.83 パーオン率26.5% フェアウェイ率53.0% OB率23.0% バンカー率36.5%,難易度7位/9ホール中 平均スコア5.05 平均パット数1.83 パーオン率26.5% フェアウェイ率53.0% OB率23.0% バンカー率36.5%,難易度6位/9ホール中 平均スコア5.24 平均パット数1.94 パーオン率28.0% フェアウェイ率47.5% OB率44.3% バンカー率24.8%,難易度6位/9ホール中 平均スコア5.24 平均パット数1.94 パーオン率28.0% フェアウェイ率47.5% OB率44.3% バンカー率24.8%,難易度6位/9ホール中 平均スコア5.24 平均パット数1.94 パーオン率28.0% フェアウェイ率47.5% OB率44.3% バンカー率24.8%,難易度5位/9ホール中 平均スコア5.28 平均パット数2 パーオン率18.5% フェアウェイ率52.3% OB率7.0% バンカー率31.8%,難易度5位/9ホール中 平均スコア5.28 平均パット数2 パーオン率18.5% フェアウェイ率52.3% OB率7.0% バンカー率31.8%,難易度5位/9ホール中 平均スコア5.28 平均パット数2 パーオン率18.5% フェアウェイ率52.3% OB率7.0% バンカー率31.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：142yd,Hdcp：8,PAR：4,Reg.：330yd,Hdcp：5,PAR：5,Reg.：472yd,Hdcp：2
9,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,打ち下ろして打ち上げになるロングホール,打ち下ろして打ち上げになるロングホール,打ち下ろして打ち上げになるロングホール
10,難易度9位/9ホール中 平均スコア3.87 平均パット数1.9 パーオン率31.3% フェアウェイ率- OB率20.7% バンカー率26.3%,難易度9位/9ホール中 平均スコア3.87 平均パット数1.9 パーオン率31.3% フェアウェイ率- OB率20.7% バンカー率26.3%,難易度9位/9ホール中 平均スコア3.87 平均パット数1.9 パーオン率31.3% フェアウェイ率- OB率20.7% バンカー率26.3%,難易度3位/9ホール中 平均スコア5.3 平均パット数2.06 パーオン率22.0% フェアウェイ率55.5% OB率13.8% バンカー率25.0%,難易度3位/9ホール中 平均スコア5.3 平均パット数2.06 パーオン率22.0% フェアウェイ率55.5% OB率13.8% バンカー率25.0%,難易度3位/9ホール中 平均スコア5.3 平均パット数2.06 パーオン率22.0% フェアウェイ率55.5% OB率13.8% バンカー率25.0%,難易度4位/9ホール中 平均スコア6.21 平均パット数1.96 パーオン率28.3% フェアウェイ率47.8% OB率28.3% バンカー率13.5%,難易度4位/9ホール中 平均スコア6.21 平均パット数1.96 パーオン率28.3% フェアウェイ率47.8% OB率28.3% バンカー率13.5%,難易度4位/9ホール中 平均スコア6.21 平均パット数1.96 パーオン率28.3% フェアウェイ率47.8% OB率28.3% バンカー率13.5%
