,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：520yd,Hdcp：10,PAR：4,Reg.：421yd,Hdcp：4,PAR：4,Reg.：355yd,Hdcp：16
1,右サイドOBの為センターやや左サイドがベスト,右サイドOBの為センターやや左サイドがベスト,右サイドOBの為センターやや左サイドがベスト,距離もあり大変難しい右ドッグレッグのミドルホール,距離もあり大変難しい右ドッグレッグのミドルホール,距離もあり大変難しい右ドッグレッグのミドルホール,左ドックレッグの名物ホール　奥がＬ(左)グリーン,左ドックレッグの名物ホール　奥がＬ(左)グリーン,左ドックレッグの名物ホール　奥がＬ(左)グリーン
2,難易度3位/18ホール中 平均スコア6.43 平均パット数1.88 パーオン率16.3% フェアウェイ率50.5% OB率8.3% バンカー率20.0%,難易度3位/18ホール中 平均スコア6.43 平均パット数1.88 パーオン率16.3% フェアウェイ率50.5% OB率8.3% バンカー率20.0%,難易度3位/18ホール中 平均スコア6.43 平均パット数1.88 パーオン率16.3% フェアウェイ率50.5% OB率8.3% バンカー率20.0%,難易度1位/18ホール中 平均スコア5.62 平均パット数1.88 パーオン率4.3% フェアウェイ率50.3% OB率4.5% バンカー率6.8%,難易度1位/18ホール中 平均スコア5.62 平均パット数1.88 パーオン率4.3% フェアウェイ率50.3% OB率4.5% バンカー率6.8%,難易度1位/18ホール中 平均スコア5.62 平均パット数1.88 パーオン率4.3% フェアウェイ率50.3% OB率4.5% バンカー率6.8%,難易度6位/18ホール中 平均スコア5.38 平均パット数1.88 パーオン率16.0% フェアウェイ率57.0% OB率4.0% バンカー率31.5%,難易度6位/18ホール中 平均スコア5.38 平均パット数1.88 パーオン率16.0% フェアウェイ率57.0% OB率4.0% バンカー率31.5%,難易度6位/18ホール中 平均スコア5.38 平均パット数1.88 パーオン率16.0% フェアウェイ率57.0% OB率4.0% バンカー率31.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：155yd,Hdcp：14,PAR：4,Reg.：390yd,Hdcp：8,PAR：4,Reg.：430yd,Hdcp：2
5,打ち上げで池越えのショートホール,打ち上げで池越えのショートホール,打ち上げで池越えのショートホール,右サイドがOBの為やや左め狙いがベスト,右サイドがOBの為やや左め狙いがベスト,右サイドがOBの為やや左め狙いがベスト,プロも難しいホール　１打目では右バンカーを避ける,プロも難しいホール　１打目では右バンカーを避ける,プロも難しいホール　１打目では右バンカーを避ける
6,難易度17位/18ホール中 平均スコア3.9 平均パット数1.87 パーオン率26.3% フェアウェイ率- OB率7.3% バンカー率22.8%,難易度17位/18ホール中 平均スコア3.9 平均パット数1.87 パーオン率26.3% フェアウェイ率- OB率7.3% バンカー率22.8%,難易度17位/18ホール中 平均スコア3.9 平均パット数1.87 パーオン率26.3% フェアウェイ率- OB率7.3% バンカー率22.8%,難易度8位/18ホール中 平均スコア5.35 平均パット数1.86 パーオン率12.5% フェアウェイ率43.8% OB率12.3% バンカー率18.0%,難易度8位/18ホール中 平均スコア5.35 平均パット数1.86 パーオン率12.5% フェアウェイ率43.8% OB率12.3% バンカー率18.0%,難易度8位/18ホール中 平均スコア5.35 平均パット数1.86 パーオン率12.5% フェアウェイ率43.8% OB率12.3% バンカー率18.0%,難易度2位/18ホール中 平均スコア5.61 平均パット数1.9 パーオン率6.8% フェアウェイ率49.8% OB率1.0% バンカー率34.0%,難易度2位/18ホール中 平均スコア5.61 平均パット数1.9 パーオン率6.8% フェアウェイ率49.8% OB率1.0% バンカー率34.0%,難易度2位/18ホール中 平均スコア5.61 平均パット数1.9 パーオン率6.8% フェアウェイ率49.8% OB率1.0% バンカー率34.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：170yd,Hdcp：18,PAR：4,Reg.：425yd,Hdcp：6,PAR：5,Reg.：495yd,Hdcp：12
9,左（Ｌ）グリーンは２段で奥から手前にかなり遠い,左（Ｌ）グリーンは２段で奥から手前にかなり遠い,左（Ｌ）グリーンは２段で奥から手前にかなり遠い,２打目はグリーン奥、右（Ｒ）グリーンの右サイドOB,２打目はグリーン奥、右（Ｒ）グリーンの右サイドOB,２打目はグリーン奥、右（Ｒ）グリーンの右サイドOB,２打目ではやや左狙いで得意な距離を残すのがカギ,２打目ではやや左狙いで得意な距離を残すのがカギ,２打目ではやや左狙いで得意な距離を残すのがカギ
