,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：399yd,Hdcp：4,PAR：5,Reg.：481yd,Hdcp：6,PAR：4,Reg.：416yd,Hdcp：1
1,ティショットは左右のＯＢに注意しいて中央狙い,ティショットは左右のＯＢに注意しいて中央狙い,ティショットは左右のＯＢに注意しいて中央狙い,ティショットは左の池に注意,ティショットは左の池に注意,ティショットは左の池に注意,まずは左のＯＢに注意して、バンカーの左側狙い,まずは左のＯＢに注意して、バンカーの左側狙い,まずは左のＯＢに注意して、バンカーの左側狙い
2,難易度3位/18ホール中 平均スコア5.52 平均パット数1.93 パーオン率9.3% フェアウェイ率31.3% OB率26.8% バンカー率19.5%,難易度3位/18ホール中 平均スコア5.52 平均パット数1.93 パーオン率9.3% フェアウェイ率31.3% OB率26.8% バンカー率19.5%,難易度3位/18ホール中 平均スコア5.52 平均パット数1.93 パーオン率9.3% フェアウェイ率31.3% OB率26.8% バンカー率19.5%,難易度10位/18ホール中 平均スコア6.27 平均パット数2.08 パーオン率30.8% フェアウェイ率45.0% OB率14.5% バンカー率9.0%,難易度10位/18ホール中 平均スコア6.27 平均パット数2.08 パーオン率30.8% フェアウェイ率45.0% OB率14.5% バンカー率9.0%,難易度10位/18ホール中 平均スコア6.27 平均パット数2.08 パーオン率30.8% フェアウェイ率45.0% OB率14.5% バンカー率9.0%,難易度1位/18ホール中 平均スコア5.75 平均パット数2.1 パーオン率6.5% フェアウェイ率37.8% OB率23.0% バンカー率22.8%,難易度1位/18ホール中 平均スコア5.75 平均パット数2.1 パーオン率6.5% フェアウェイ率37.8% OB率23.0% バンカー率22.8%,難易度1位/18ホール中 平均スコア5.75 平均パット数2.1 パーオン率6.5% フェアウェイ率37.8% OB率23.0% バンカー率22.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：208yd,Hdcp：7,PAR：5,Reg.：519yd,Hdcp：3,PAR：4,Reg.：350yd,Hdcp：9
5,左の引っ掛け、右のプッシュは禁物,左の引っ掛け、右のプッシュは禁物,左の引っ掛け、右のプッシュは禁物,オンコの木の左サイド狙い,オンコの木の左サイド狙い,オンコの木の左サイド狙い,ティショットは左のＯＢに注意して中央狙いが妥当,ティショットは左のＯＢに注意して中央狙いが妥当,ティショットは左のＯＢに注意して中央狙いが妥当
6,難易度16位/18ホール中 平均スコア4.05 平均パット数1.85 パーオン率11.8% フェアウェイ率- OB率10.3% バンカー率4.0%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.85 パーオン率11.8% フェアウェイ率- OB率10.3% バンカー率4.0%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.85 パーオン率11.8% フェアウェイ率- OB率10.3% バンカー率4.0%,難易度11位/18ホール中 平均スコア6.26 平均パット数1.87 パーオン率20.5% フェアウェイ率51.8% OB率19.8% バンカー率5.3%,難易度11位/18ホール中 平均スコア6.26 平均パット数1.87 パーオン率20.5% フェアウェイ率51.8% OB率19.8% バンカー率5.3%,難易度11位/18ホール中 平均スコア6.26 平均パット数1.87 パーオン率20.5% フェアウェイ率51.8% OB率19.8% バンカー率5.3%,難易度12位/18ホール中 平均スコア5.25 平均パット数1.89 パーオン率17.0% フェアウェイ率47.5% OB率23.8% バンカー率11.3%,難易度12位/18ホール中 平均スコア5.25 平均パット数1.89 パーオン率17.0% フェアウェイ率47.5% OB率23.8% バンカー率11.3%,難易度12位/18ホール中 平均スコア5.25 平均パット数1.89 パーオン率17.0% フェアウェイ率47.5% OB率23.8% バンカー率11.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：172yd,Hdcp：8,PAR：4,Reg.：363yd,Hdcp：5,PAR：4,Reg.：368yd,Hdcp：2
9,風の影響を受けやすいので注意が必要,風の影響を受けやすいので注意が必要,風の影響を受けやすいので注意が必要,比較的フラットなグリーンで素直,比較的フラットなグリーンで素直,比較的フラットなグリーンで素直,正面の白樺の木狙い,正面の白樺の木狙い,正面の白樺の木狙い
10,難易度18位/18ホール中 平均スコア3.95 平均パット数1.94 パーオン率25.8% フェアウェイ率- OB率21.0% バンカー率12.8%,難易度18位/18ホール中 平均スコア3.95 平均パット数1.94 パーオン率25.8% フェアウェイ率- OB率21.0% バンカー率12.8%,難易度18位/18ホール中 平均スコア3.95 平均パット数1.94 パーオン率25.8% フェアウェイ率- OB率21.0% バンカー率12.8%,難易度9位/18ホール中 平均スコア5.35 平均パット数1.86 パーオン率13.8% フェアウェイ率44.5% OB率29.5% バンカー率5.8%,難易度9位/18ホール中 平均スコア5.35 平均パット数1.86 パーオン率13.8% フェアウェイ率44.5% OB率29.5% バンカー率5.8%,難易度9位/18ホール中 平均スコア5.35 平均パット数1.86 パーオン率13.8% フェアウェイ率44.5% OB率29.5% バンカー率5.8%,難易度4位/18ホール中 平均スコア5.42 平均パット数2.01 パーオン率15.0% フェアウェイ率40.8% OB率8.3% バンカー率19.5%,難易度4位/18ホール中 平均スコア5.42 平均パット数2.01 パーオン率15.0% フェアウェイ率40.8% OB率8.3% バンカー率19.5%,難易度4位/18ホール中 平均スコア5.42 平均パット数2.01 パーオン率15.0% フェアウェイ率40.8% OB率8.3% バンカー率19.5%
