,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：486yd,Hdcp：12,PAR：4,Reg.：363yd,Hdcp：6,PAR：3,Reg.：117yd,Hdcp：18
1,軽い左ドッグレッグの広々としたロングホール,軽い左ドッグレッグの広々としたロングホール,軽い左ドッグレッグの広々としたロングホール,軽い左ドッグレッグで打ち下ろしのミドルホール,軽い左ドッグレッグで打ち下ろしのミドルホール,軽い左ドッグレッグで打ち下ろしのミドルホール,森に囲まれたショートホール　背後に針葉樹林,森に囲まれたショートホール　背後に針葉樹林,森に囲まれたショートホール　背後に針葉樹林
2,難易度7位/9ホール中 平均スコア6.31 平均パット数2.17 パーオン率33.8% フェアウェイ率55.5% OB率28.7% バンカー率44.3%,難易度7位/9ホール中 平均スコア6.31 平均パット数2.17 パーオン率33.8% フェアウェイ率55.5% OB率28.7% バンカー率44.3%,難易度7位/9ホール中 平均スコア6.31 平均パット数2.17 パーオン率33.8% フェアウェイ率55.5% OB率28.7% バンカー率44.3%,難易度8位/9ホール中 平均スコア5.2 平均パット数2 パーオン率25.0% フェアウェイ率55.5% OB率39.5% バンカー率24.5%,難易度8位/9ホール中 平均スコア5.2 平均パット数2 パーオン率25.0% フェアウェイ率55.5% OB率39.5% バンカー率24.5%,難易度8位/9ホール中 平均スコア5.2 平均パット数2 パーオン率25.0% フェアウェイ率55.5% OB率39.5% バンカー率24.5%,難易度9位/9ホール中 平均スコア3.82 平均パット数2.33 パーオン率59.5% フェアウェイ率- OB率29.0% バンカー率34.0%,難易度9位/9ホール中 平均スコア3.82 平均パット数2.33 パーオン率59.5% フェアウェイ率- OB率29.0% バンカー率34.0%,難易度9位/9ホール中 平均スコア3.82 平均パット数2.33 パーオン率59.5% フェアウェイ率- OB率29.0% バンカー率34.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：405yd,Hdcp：14,PAR：4,Reg.：423yd,Hdcp：8,PAR：4,Reg.：408yd,Hdcp：2
5,第２打はグリーン左サイドに池が追っている,第２打はグリーン左サイドに池が追っている,第２打はグリーン左サイドに池が追っている,左サイドにあるムカデ型バンカーに注意,左サイドにあるムカデ型バンカーに注意,左サイドにあるムカデ型バンカーに注意,ティーショットは打ち下ろし　２打目は打ち上げ,ティーショットは打ち下ろし　２打目は打ち上げ,ティーショットは打ち下ろし　２打目は打ち上げ
6,難易度5位/9ホール中 平均スコア5.32 平均パット数2.03 パーオン率21.3% フェアウェイ率54.8% OB率40.0% バンカー率6.5%,難易度5位/9ホール中 平均スコア5.32 平均パット数2.03 パーオン率21.3% フェアウェイ率54.8% OB率40.0% バンカー率6.5%,難易度5位/9ホール中 平均スコア5.32 平均パット数2.03 パーオン率21.3% フェアウェイ率54.8% OB率40.0% バンカー率6.5%,難易度2位/9ホール中 平均スコア5.6 平均パット数2.15 パーオン率12.0% フェアウェイ率44.0% OB率37.3% バンカー率23.3%,難易度2位/9ホール中 平均スコア5.6 平均パット数2.15 パーオン率12.0% フェアウェイ率44.0% OB率37.3% バンカー率23.3%,難易度2位/9ホール中 平均スコア5.6 平均パット数2.15 パーオン率12.0% フェアウェイ率44.0% OB率37.3% バンカー率23.3%,難易度1位/9ホール中 平均スコア5.73 平均パット数2.06 パーオン率10.7% フェアウェイ率44.3% OB率41.0% バンカー率35.7%,難易度1位/9ホール中 平均スコア5.73 平均パット数2.06 パーオン率10.7% フェアウェイ率44.3% OB率41.0% バンカー率35.7%,難易度1位/9ホール中 平均スコア5.73 平均パット数2.06 パーオン率10.7% フェアウェイ率44.3% OB率41.0% バンカー率35.7%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：205yd,Hdcp：16,PAR：4,Reg.：406yd,Hdcp：4,PAR：5,Reg.：539yd,Hdcp：10
9,造形が美しい名物ショート　正確な距離感が必要,造形が美しい名物ショート　正確な距離感が必要,造形が美しい名物ショート　正確な距離感が必要,バンカーのひとつもないミドルホール,バンカーのひとつもないミドルホール,バンカーのひとつもないミドルホール,距離のあるロング　できるだけ左サイドから攻める,距離のあるロング　できるだけ左サイドから攻める,距離のあるロング　できるだけ左サイドから攻める
