,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：462yd,Hdcp：,PAR：3,Reg.：191yd,Hdcp：,PAR：4,Reg.：413yd,Hdcp：
1,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,長いショートホール,長いショートホール,長いショートホール,池越えの右ドッグレッグのミドルホール,池越えの右ドッグレッグのミドルホール,池越えの右ドッグレッグのミドルホール
2,難易度6位/9ホール中 平均スコア6.05 平均パット数1.96 パーオン率38.5% フェアウェイ率57.3% OB率30.3% バンカー率25.0%,難易度6位/9ホール中 平均スコア6.05 平均パット数1.96 パーオン率38.5% フェアウェイ率57.3% OB率30.3% バンカー率25.0%,難易度6位/9ホール中 平均スコア6.05 平均パット数1.96 パーオン率38.5% フェアウェイ率57.3% OB率30.3% バンカー率25.0%,難易度8位/9ホール中 平均スコア4.01 平均パット数1.91 パーオン率21.5% フェアウェイ率- OB率23.3% バンカー率19.3%,難易度8位/9ホール中 平均スコア4.01 平均パット数1.91 パーオン率21.5% フェアウェイ率- OB率23.3% バンカー率19.3%,難易度8位/9ホール中 平均スコア4.01 平均パット数1.91 パーオン率21.5% フェアウェイ率- OB率23.3% バンカー率19.3%,難易度2位/9ホール中 平均スコア5.58 平均パット数2.03 パーオン率12.5% フェアウェイ率52.3% OB率23.8% バンカー率29.8%,難易度2位/9ホール中 平均スコア5.58 平均パット数2.03 パーオン率12.5% フェアウェイ率52.3% OB率23.8% バンカー率29.8%,難易度2位/9ホール中 平均スコア5.58 平均パット数2.03 パーオン率12.5% フェアウェイ率52.3% OB率23.8% バンカー率29.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：402yd,Hdcp：,PAR：5,Reg.：511yd,Hdcp：,PAR：3,Reg.：179yd,Hdcp：
5,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,短いショートホール,短いショートホール,短いショートホール
6,難易度1位/9ホール中 平均スコア5.66 平均パット数2.02 パーオン率10.5% フェアウェイ率62.8% OB率38.8% バンカー率15.5%,難易度1位/9ホール中 平均スコア5.66 平均パット数2.02 パーオン率10.5% フェアウェイ率62.8% OB率38.8% バンカー率15.5%,難易度1位/9ホール中 平均スコア5.66 平均パット数2.02 パーオン率10.5% フェアウェイ率62.8% OB率38.8% バンカー率15.5%,難易度5位/9ホール中 平均スコア6.22 平均パット数2.02 パーオン率27.3% フェアウェイ率64.0% OB率27.5% バンカー率22.3%,難易度5位/9ホール中 平均スコア6.22 平均パット数2.02 パーオン率27.3% フェアウェイ率64.0% OB率27.5% バンカー率22.3%,難易度5位/9ホール中 平均スコア6.22 平均パット数2.02 パーオン率27.3% フェアウェイ率64.0% OB率27.5% バンカー率22.3%,難易度9位/9ホール中 平均スコア3.87 平均パット数1.97 パーオン率33.5% フェアウェイ率- OB率17.8% バンカー率32.0%,難易度9位/9ホール中 平均スコア3.87 平均パット数1.97 パーオン率33.5% フェアウェイ率- OB率17.8% バンカー率32.0%,難易度9位/9ホール中 平均スコア3.87 平均パット数1.97 パーオン率33.5% フェアウェイ率- OB率17.8% バンカー率32.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：335yd,Hdcp：,PAR：4,Reg.：304yd,Hdcp：,PAR：4,Reg.：379yd,Hdcp：
9,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度3位/9ホール中 平均スコア5.43 平均パット数2.01 パーオン率18.8% フェアウェイ率57.3% OB率39.0% バンカー率18.0%,難易度3位/9ホール中 平均スコア5.43 平均パット数2.01 パーオン率18.8% フェアウェイ率57.3% OB率39.0% バンカー率18.0%,難易度3位/9ホール中 平均スコア5.43 平均パット数2.01 パーオン率18.8% フェアウェイ率57.3% OB率39.0% バンカー率18.0%,難易度7位/9ホール中 平均スコア5.13 平均パット数1.98 パーオン率26.0% フェアウェイ率68.0% OB率19.3% バンカー率11.8%,難易度7位/9ホール中 平均スコア5.13 平均パット数1.98 パーオン率26.0% フェアウェイ率68.0% OB率19.3% バンカー率11.8%,難易度7位/9ホール中 平均スコア5.13 平均パット数1.98 パーオン率26.0% フェアウェイ率68.0% OB率19.3% バンカー率11.8%,難易度4位/9ホール中 平均スコア5.29 平均パット数2 パーオン率20.3% フェアウェイ率66.0% OB率21.0% バンカー率31.3%,難易度4位/9ホール中 平均スコア5.29 平均パット数2 パーオン率20.3% フェアウェイ率66.0% OB率21.0% バンカー率31.3%,難易度4位/9ホール中 平均スコア5.29 平均パット数2 パーオン率20.3% フェアウェイ率66.0% OB率21.0% バンカー率31.3%
