,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：377yd,Hdcp：2,PAR：4,Reg.：282yd,Hdcp：8,PAR：4,Reg.：364yd,Hdcp：5
1,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
2,難易度2位/9ホール中 平均スコア5.7 平均パット数2.1 パーオン率13.5% フェアウェイ率48.5% OB率42.8% バンカー率12.0%,難易度2位/9ホール中 平均スコア5.7 平均パット数2.1 パーオン率13.5% フェアウェイ率48.5% OB率42.8% バンカー率12.0%,難易度2位/9ホール中 平均スコア5.7 平均パット数2.1 パーオン率13.5% フェアウェイ率48.5% OB率42.8% バンカー率12.0%,難易度4位/9ホール中 平均スコア5.39 平均パット数2.12 パーオン率26.5% フェアウェイ率45.0% OB率31.3% バンカー率12.0%,難易度4位/9ホール中 平均スコア5.39 平均パット数2.12 パーオン率26.5% フェアウェイ率45.0% OB率31.3% バンカー率12.0%,難易度4位/9ホール中 平均スコア5.39 平均パット数2.12 パーオン率26.5% フェアウェイ率45.0% OB率31.3% バンカー率12.0%,難易度3位/9ホール中 平均スコア5.46 平均パット数2.11 パーオン率20.3% フェアウェイ率48.8% OB率26.8% バンカー率5.0%,難易度3位/9ホール中 平均スコア5.46 平均パット数2.11 パーオン率20.3% フェアウェイ率48.8% OB率26.8% バンカー率5.0%,難易度3位/9ホール中 平均スコア5.46 平均パット数2.11 パーオン率20.3% フェアウェイ率48.8% OB率26.8% バンカー率5.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：110yd,Hdcp：7,PAR：5,Reg.：522yd,Hdcp：1,PAR：4,Reg.：343yd,Hdcp：4
5,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
6,難易度9位/9ホール中 平均スコア3.84 平均パット数2.09 パーオン率45.3% フェアウェイ率- OB率11.3% バンカー率14.5%,難易度9位/9ホール中 平均スコア3.84 平均パット数2.09 パーオン率45.3% フェアウェイ率- OB率11.3% バンカー率14.5%,難易度9位/9ホール中 平均スコア3.84 平均パット数2.09 パーオン率45.3% フェアウェイ率- OB率11.3% バンカー率14.5%,難易度1位/9ホール中 平均スコア6.69 平均パット数2.13 パーオン率21.5% フェアウェイ率54.5% OB率44.5% バンカー率9.8%,難易度1位/9ホール中 平均スコア6.69 平均パット数2.13 パーオン率21.5% フェアウェイ率54.5% OB率44.5% バンカー率9.8%,難易度1位/9ホール中 平均スコア6.69 平均パット数2.13 パーオン率21.5% フェアウェイ率54.5% OB率44.5% バンカー率9.8%,難易度7位/9ホール中 平均スコア5.16 平均パット数2.12 パーオン率34.0% フェアウェイ率49.0% OB率24.8% バンカー率7.7%,難易度7位/9ホール中 平均スコア5.16 平均パット数2.12 パーオン率34.0% フェアウェイ率49.0% OB率24.8% バンカー率7.7%,難易度7位/9ホール中 平均スコア5.16 平均パット数2.12 パーオン率34.0% フェアウェイ率49.0% OB率24.8% バンカー率7.7%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：359yd,Hdcp：6,PAR：3,Reg.：135yd,Hdcp：9,PAR：5,Reg.：513yd,Hdcp：3
9,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,,,,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度5位/9ホール中 平均スコア5.37 平均パット数2.11 パーオン率23.8% フェアウェイ率44.8% OB率20.3% バンカー率11.5%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.11 パーオン率23.8% フェアウェイ率44.8% OB率20.3% バンカー率11.5%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.11 パーオン率23.8% フェアウェイ率44.8% OB率20.3% バンカー率11.5%,難易度8位/9ホール中 平均スコア3.98 平均パット数2.07 パーオン率30.8% フェアウェイ率- OB率7.0% バンカー率28.5%,難易度8位/9ホール中 平均スコア3.98 平均パット数2.07 パーオン率30.8% フェアウェイ率- OB率7.0% バンカー率28.5%,難易度8位/9ホール中 平均スコア3.98 平均パット数2.07 パーオン率30.8% フェアウェイ率- OB率7.0% バンカー率28.5%,難易度6位/9ホール中 平均スコア6.3 平均パット数2.13 パーオン率32.5% フェアウェイ率49.0% OB率10.0% バンカー率36.5%,難易度6位/9ホール中 平均スコア6.3 平均パット数2.13 パーオン率32.5% フェアウェイ率49.0% OB率10.0% バンカー率36.5%,難易度6位/9ホール中 平均スコア6.3 平均パット数2.13 パーオン率32.5% フェアウェイ率49.0% OB率10.0% バンカー率36.5%
