,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：389yd,Hdcp：7,PAR：5,Reg.：533yd,Hdcp：3,PAR：3,Reg.：161yd,Hdcp：15
1,フェアウェイが広い真っ直ぐなミドルホール,フェアウェイが広い真っ直ぐなミドルホール,フェアウェイが広い真っ直ぐなミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,グリーン周りにバンカーが多いショートホール,グリーン周りにバンカーが多いショートホール,グリーン周りにバンカーが多いショートホール
2,難易度4位/18ホール中 平均スコア5.45 平均パット数1.9 パーオン率13.0% フェアウェイ率49.3% OB率- バンカー率40.0%,難易度4位/18ホール中 平均スコア5.45 平均パット数1.9 パーオン率13.0% フェアウェイ率49.3% OB率- バンカー率40.0%,難易度4位/18ホール中 平均スコア5.45 平均パット数1.9 パーオン率13.0% フェアウェイ率49.3% OB率- バンカー率40.0%,難易度6位/18ホール中 平均スコア6.38 平均パット数1.91 パーオン率43.5% フェアウェイ率60.3% OB率40.0% バンカー率68.5%,難易度6位/18ホール中 平均スコア6.38 平均パット数1.91 パーオン率43.5% フェアウェイ率60.3% OB率40.0% バンカー率68.5%,難易度6位/18ホール中 平均スコア6.38 平均パット数1.91 パーオン率43.5% フェアウェイ率60.3% OB率40.0% バンカー率68.5%,難易度9位/18ホール中 平均スコア3.94 平均パット数1.81 パーオン率24.7% フェアウェイ率- OB率50.0% バンカー率21.0%,難易度9位/18ホール中 平均スコア3.94 平均パット数1.81 パーオン率24.7% フェアウェイ率- OB率50.0% バンカー率21.0%,難易度9位/18ホール中 平均スコア3.94 平均パット数1.81 パーオン率24.7% フェアウェイ率- OB率50.0% バンカー率21.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：411yd,Hdcp：1,PAR：4,Reg.：354yd,Hdcp：5,PAR：4,Reg.：330yd,Hdcp：17
5,真っ直ぐの長いミドルホール,真っ直ぐの長いミドルホール,真っ直ぐの長いミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,バンカーの多いミドルホール,バンカーの多いミドルホール,バンカーの多いミドルホール
6,難易度3位/18ホール中 平均スコア5.31 平均パット数1.98 パーオン率16.0% フェアウェイ率61.3% OB率33.0% バンカー率33.0%,難易度3位/18ホール中 平均スコア5.31 平均パット数1.98 パーオン率16.0% フェアウェイ率61.3% OB率33.0% バンカー率33.0%,難易度3位/18ホール中 平均スコア5.31 平均パット数1.98 パーオン率16.0% フェアウェイ率61.3% OB率33.0% バンカー率33.0%,難易度5位/18ホール中 平均スコア5.42 平均パット数1.92 パーオン率26.3% フェアウェイ率60.0% OB率40.0% バンカー率37.0%,難易度5位/18ホール中 平均スコア5.42 平均パット数1.92 パーオン率26.3% フェアウェイ率60.0% OB率40.0% バンカー率37.0%,難易度5位/18ホール中 平均スコア5.42 平均パット数1.92 パーオン率26.3% フェアウェイ率60.0% OB率40.0% バンカー率37.0%,難易度12位/18ホール中 平均スコア4.95 平均パット数1.84 パーオン率28.3% フェアウェイ率64.5% OB率37.0% バンカー率38.5%,難易度12位/18ホール中 平均スコア4.95 平均パット数1.84 パーオン率28.3% フェアウェイ率64.5% OB率37.0% バンカー率38.5%,難易度12位/18ホール中 平均スコア4.95 平均パット数1.84 パーオン率28.3% フェアウェイ率64.5% OB率37.0% バンカー率38.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：189yd,Hdcp：11,PAR：4,Reg.：355yd,Hdcp：13,PAR：5,Reg.：509yd,Hdcp：9
9,池越えのショートホール,池越えのショートホール,池越えのショートホール,打ち上げで左ドッグレッグのミドルホール,打ち上げで左ドッグレッグのミドルホール,打ち上げで左ドッグレッグのミドルホール,打ち下ろしのロングホール,打ち下ろしのロングホール,打ち下ろしのロングホール
10,難易度10位/18ホール中 平均スコア4.08 平均パット数1.72 パーオン率11.7% フェアウェイ率- OB率40.0% バンカー率40.0%,難易度10位/18ホール中 平均スコア4.08 平均パット数1.72 パーオン率11.7% フェアウェイ率- OB率40.0% バンカー率40.0%,難易度10位/18ホール中 平均スコア4.08 平均パット数1.72 パーオン率11.7% フェアウェイ率- OB率40.0% バンカー率40.0%,難易度11位/18ホール中 平均スコア5.01 平均パット数1.94 パーオン率23.0% フェアウェイ率35.0% OB率25.0% バンカー率58.5%,難易度11位/18ホール中 平均スコア5.01 平均パット数1.94 パーオン率23.0% フェアウェイ率35.0% OB率25.0% バンカー率58.5%,難易度11位/18ホール中 平均スコア5.01 平均パット数1.94 パーオン率23.0% フェアウェイ率35.0% OB率25.0% バンカー率58.5%,難易度18位/18ホール中 平均スコア6.06 平均パット数1.94 パーオン率41.7% フェアウェイ率53.0% OB率- バンカー率45.7%,難易度18位/18ホール中 平均スコア6.06 平均パット数1.94 パーオン率41.7% フェアウェイ率53.0% OB率- バンカー率45.7%,難易度18位/18ホール中 平均スコア6.06 平均パット数1.94 パーオン率41.7% フェアウェイ率53.0% OB率- バンカー率45.7%
