,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：358yd,Hdcp：11,PAR：5,Reg.：528yd,Hdcp：3,PAR：4,Reg.：332yd,Hdcp：13
1,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
2,難易度15位/18ホール中 平均スコア5.14 平均パット数1.99 パーオン率29.0% フェアウェイ率43.0% OB率25.8% バンカー率24.0%,難易度15位/18ホール中 平均スコア5.14 平均パット数1.99 パーオン率29.0% フェアウェイ率43.0% OB率25.8% バンカー率24.0%,難易度15位/18ホール中 平均スコア5.14 平均パット数1.99 パーオン率29.0% フェアウェイ率43.0% OB率25.8% バンカー率24.0%,難易度1位/18ホール中 平均スコア6.75 平均パット数2.07 パーオン率13.5% フェアウェイ率51.8% OB率38.8% バンカー率21.8%,難易度1位/18ホール中 平均スコア6.75 平均パット数2.07 パーオン率13.5% フェアウェイ率51.8% OB率38.8% バンカー率21.8%,難易度1位/18ホール中 平均スコア6.75 平均パット数2.07 パーオン率13.5% フェアウェイ率51.8% OB率38.8% バンカー率21.8%,難易度7位/18ホール中 平均スコア5.37 平均パット数2.09 パーオン率23.8% フェアウェイ率47.8% OB率25.3% バンカー率21.0%,難易度7位/18ホール中 平均スコア5.37 平均パット数2.09 パーオン率23.8% フェアウェイ率47.8% OB率25.3% バンカー率21.0%,難易度7位/18ホール中 平均スコア5.37 平均パット数2.09 パーオン率23.8% フェアウェイ率47.8% OB率25.3% バンカー率21.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：152yd,Hdcp：17,PAR：4,Reg.：372yd,Hdcp：1,PAR：4,Reg.：328yd,Hdcp：15
5,,,,長いミドルホール,長いミドルホール,長いミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
6,難易度18位/18ホール中 平均スコア3.94 平均パット数1.97 パーオン率31.0% フェアウェイ率- OB率22.0% バンカー率27.3%,難易度18位/18ホール中 平均スコア3.94 平均パット数1.97 パーオン率31.0% フェアウェイ率- OB率22.0% バンカー率27.3%,難易度18位/18ホール中 平均スコア3.94 平均パット数1.97 パーオン率31.0% フェアウェイ率- OB率22.0% バンカー率27.3%,難易度11位/18ホール中 平均スコア5.26 平均パット数1.96 パーオン率16.5% フェアウェイ率47.0% OB率20.8% バンカー率9.8%,難易度11位/18ホール中 平均スコア5.26 平均パット数1.96 パーオン率16.5% フェアウェイ率47.0% OB率20.8% バンカー率9.8%,難易度11位/18ホール中 平均スコア5.26 平均パット数1.96 パーオン率16.5% フェアウェイ率47.0% OB率20.8% バンカー率9.8%,難易度16位/18ホール中 平均スコア5.13 平均パット数2.01 パーオン率31.5% フェアウェイ率50.5% OB率25.3% バンカー率26.0%,難易度16位/18ホール中 平均スコア5.13 平均パット数2.01 パーオン率31.5% フェアウェイ率50.5% OB率25.3% バンカー率26.0%,難易度16位/18ホール中 平均スコア5.13 平均パット数2.01 パーオン率31.5% フェアウェイ率50.5% OB率25.3% バンカー率26.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：188yd,Hdcp：7,PAR：5,Reg.：502yd,Hdcp：5,PAR：4,Reg.：317yd,Hdcp：9
9,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,短いミドルホール,短いミドルホール,短いミドルホール
10,難易度13位/18ホール中 平均スコア4.26 平均パット数1.99 パーオン率12.3% フェアウェイ率- OB率43.8% バンカー率17.3%,難易度13位/18ホール中 平均スコア4.26 平均パット数1.99 パーオン率12.3% フェアウェイ率- OB率43.8% バンカー率17.3%,難易度13位/18ホール中 平均スコア4.26 平均パット数1.99 パーオン率12.3% フェアウェイ率- OB率43.8% バンカー率17.3%,難易度2位/18ホール中 平均スコア6.63 平均パット数2.02 パーオン率15.8% フェアウェイ率50.5% OB率26.0% バンカー率31.0%,難易度2位/18ホール中 平均スコア6.63 平均パット数2.02 パーオン率15.8% フェアウェイ率50.5% OB率26.0% バンカー率31.0%,難易度2位/18ホール中 平均スコア6.63 平均パット数2.02 パーオン率15.8% フェアウェイ率50.5% OB率26.0% バンカー率31.0%,難易度6位/18ホール中 平均スコア5.37 平均パット数2.02 パーオン率21.5% フェアウェイ率52.0% OB率36.8% バンカー率16.5%,難易度6位/18ホール中 平均スコア5.37 平均パット数2.02 パーオン率21.5% フェアウェイ率52.0% OB率36.8% バンカー率16.5%,難易度6位/18ホール中 平均スコア5.37 平均パット数2.02 パーオン率21.5% フェアウェイ率52.0% OB率36.8% バンカー率16.5%
