,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：530yd,Hdcp：3,PAR：4,Reg.：330yd,Hdcp：11,PAR：3,Reg.：150yd,Hdcp：17
1,なだらかな打ち上げのロングホール,なだらかな打ち上げのロングホール,なだらかな打ち上げのロングホール,距離のない池越えのミドルホール,距離のない池越えのミドルホール,距離のない池越えのミドルホール,４つのバンカーに囲まれたショートホール,４つのバンカーに囲まれたショートホール,４つのバンカーに囲まれたショートホール
2,難易度1位/18ホール中 平均スコア6.58 平均パット数1.98 パーオン率16.8% フェアウェイ率43.5% OB率31.0% バンカー率24.0%,難易度1位/18ホール中 平均スコア6.58 平均パット数1.98 パーオン率16.8% フェアウェイ率43.5% OB率31.0% バンカー率24.0%,難易度1位/18ホール中 平均スコア6.58 平均パット数1.98 パーオン率16.8% フェアウェイ率43.5% OB率31.0% バンカー率24.0%,難易度5位/18ホール中 平均スコア5.28 平均パット数1.93 パーオン率23.5% フェアウェイ率46.0% OB率34.8% バンカー率18.8%,難易度5位/18ホール中 平均スコア5.28 平均パット数1.93 パーオン率23.5% フェアウェイ率46.0% OB率34.8% バンカー率18.8%,難易度5位/18ホール中 平均スコア5.28 平均パット数1.93 パーオン率23.5% フェアウェイ率46.0% OB率34.8% バンカー率18.8%,難易度16位/18ホール中 平均スコア3.94 平均パット数1.92 パーオン率29.8% フェアウェイ率- OB率18.8% バンカー率31.3%,難易度16位/18ホール中 平均スコア3.94 平均パット数1.92 パーオン率29.8% フェアウェイ率- OB率18.8% バンカー率31.3%,難易度16位/18ホール中 平均スコア3.94 平均パット数1.92 パーオン率29.8% フェアウェイ率- OB率18.8% バンカー率31.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：360yd,Hdcp：1,PAR：4,Reg.：380yd,Hdcp：7,PAR：4,Reg.：330yd,Hdcp：13
5,セカンドで少し打ち上げのミドルホール,セカンドで少し打ち上げのミドルホール,セカンドで少し打ち上げのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,距離のないミドルホール,距離のないミドルホール,距離のないミドルホール
6,難易度2位/18ホール中 平均スコア5.48 平均パット数1.96 パーオン率16.5% フェアウェイ率43.8% OB率25.8% バンカー率35.0%,難易度2位/18ホール中 平均スコア5.48 平均パット数1.96 パーオン率16.5% フェアウェイ率43.8% OB率25.8% バンカー率35.0%,難易度2位/18ホール中 平均スコア5.48 平均パット数1.96 パーオン率16.5% フェアウェイ率43.8% OB率25.8% バンカー率35.0%,難易度10位/18ホール中 平均スコア5.15 平均パット数1.91 パーオン率23.8% フェアウェイ率55.8% OB率13.5% バンカー率28.8%,難易度10位/18ホール中 平均スコア5.15 平均パット数1.91 パーオン率23.8% フェアウェイ率55.8% OB率13.5% バンカー率28.8%,難易度10位/18ホール中 平均スコア5.15 平均パット数1.91 パーオン率23.8% フェアウェイ率55.8% OB率13.5% バンカー率28.8%,難易度11位/18ホール中 平均スコア5.16 平均パット数1.92 パーオン率30.8% フェアウェイ率43.5% OB率33.5% バンカー率27.8%,難易度11位/18ホール中 平均スコア5.16 平均パット数1.92 パーオン率30.8% フェアウェイ率43.5% OB率33.5% バンカー率27.8%,難易度11位/18ホール中 平均スコア5.16 平均パット数1.92 パーオン率30.8% フェアウェイ率43.5% OB率33.5% バンカー率27.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：340yd,Hdcp：9,PAR：3,Reg.：175yd,Hdcp：15,PAR：5,Reg.：540yd,Hdcp：5
9,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのロングホール,打ち下ろしのロングホール,打ち下ろしのロングホール
10,難易度9位/18ホール中 平均スコア5.19 平均パット数1.92 パーオン率24.8% フェアウェイ率41.8% OB率29.5% バンカー率16.0%,難易度9位/18ホール中 平均スコア5.19 平均パット数1.92 パーオン率24.8% フェアウェイ率41.8% OB率29.5% バンカー率16.0%,難易度9位/18ホール中 平均スコア5.19 平均パット数1.92 パーオン率24.8% フェアウェイ率41.8% OB率29.5% バンカー率16.0%,難易度17位/18ホール中 平均スコア3.9 平均パット数1.88 パーオン率30.0% フェアウェイ率- OB率23.8% バンカー率25.0%,難易度17位/18ホール中 平均スコア3.9 平均パット数1.88 パーオン率30.0% フェアウェイ率- OB率23.8% バンカー率25.0%,難易度17位/18ホール中 平均スコア3.9 平均パット数1.88 パーオン率30.0% フェアウェイ率- OB率23.8% バンカー率25.0%,難易度4位/18ホール中 平均スコア6.28 平均パット数1.94 パーオン率22.8% フェアウェイ率50.8% OB率12.0% バンカー率32.8%,難易度4位/18ホール中 平均スコア6.28 平均パット数1.94 パーオン率22.8% フェアウェイ率50.8% OB率12.0% バンカー率32.8%,難易度4位/18ホール中 平均スコア6.28 平均パット数1.94 パーオン率22.8% フェアウェイ率50.8% OB率12.0% バンカー率32.8%
