,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：345yd,Hdcp：17,PAR：4,Reg.：366yd,Hdcp：15,PAR：5,Reg.：501yd,Hdcp：3
1,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,クリーク越えのロングホール,クリーク越えのロングホール,クリーク越えのロングホール
2,難易度11位/18ホール中 平均スコア5.24 平均パット数2.07 パーオン率26.8% フェアウェイ率47.3% OB率25.3% バンカー率30.3%,難易度11位/18ホール中 平均スコア5.24 平均パット数2.07 パーオン率26.8% フェアウェイ率47.3% OB率25.3% バンカー率30.3%,難易度11位/18ホール中 平均スコア5.24 平均パット数2.07 パーオン率26.8% フェアウェイ率47.3% OB率25.3% バンカー率30.3%,難易度7位/18ホール中 平均スコア5.38 平均パット数2.04 パーオン率23.5% フェアウェイ率49.8% OB率34.0% バンカー率28.0%,難易度7位/18ホール中 平均スコア5.38 平均パット数2.04 パーオン率23.5% フェアウェイ率49.8% OB率34.0% バンカー率28.0%,難易度7位/18ホール中 平均スコア5.38 平均パット数2.04 パーオン率23.5% フェアウェイ率49.8% OB率34.0% バンカー率28.0%,難易度2位/18ホール中 平均スコア6.49 平均パット数2.01 パーオン率25.5% フェアウェイ率50.5% OB率20.8% バンカー率39.5%,難易度2位/18ホール中 平均スコア6.49 平均パット数2.01 パーオン率25.5% フェアウェイ率50.5% OB率20.8% バンカー率39.5%,難易度2位/18ホール中 平均スコア6.49 平均パット数2.01 パーオン率25.5% フェアウェイ率50.5% OB率20.8% バンカー率39.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：183yd,Hdcp：5,PAR：4,Reg.：315yd,Hdcp：9,PAR：4,Reg.：331yd,Hdcp：7
5,川越えの長いショートホール,川越えの長いショートホール,川越えの長いショートホール,１打目の落としどころにはバンカーあり,１打目の落としどころにはバンカーあり,１打目の落としどころにはバンカーあり,左ドッグレッグでクリーク越え　左の池に注意,左ドッグレッグでクリーク越え　左の池に注意,左ドッグレッグでクリーク越え　左の池に注意
6,難易度14位/18ホール中 平均スコア4.18 平均パット数2.08 パーオン率26.3% フェアウェイ率- OB率5.0% バンカー率13.8%,難易度14位/18ホール中 平均スコア4.18 平均パット数2.08 パーオン率26.3% フェアウェイ率- OB率5.0% バンカー率13.8%,難易度14位/18ホール中 平均スコア4.18 平均パット数2.08 パーオン率26.3% フェアウェイ率- OB率5.0% バンカー率13.8%,難易度16位/18ホール中 平均スコア4.97 平均パット数2 パーオン率33.0% フェアウェイ率47.8% OB率2.0% バンカー率45.3%,難易度16位/18ホール中 平均スコア4.97 平均パット数2 パーオン率33.0% フェアウェイ率47.8% OB率2.0% バンカー率45.3%,難易度16位/18ホール中 平均スコア4.97 平均パット数2 パーオン率33.0% フェアウェイ率47.8% OB率2.0% バンカー率45.3%,難易度8位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率24.3% フェアウェイ率57.0% OB率5.5% バンカー率17.0%,難易度8位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率24.3% フェアウェイ率57.0% OB率5.5% バンカー率17.0%,難易度8位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率24.3% フェアウェイ率57.0% OB率5.5% バンカー率17.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：141yd,Hdcp：13,PAR：5,Reg.：508yd,Hdcp：1,PAR：4,Reg.：356yd,Hdcp：11
9,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,緩やかな右ドッグレッグのミドルホール,緩やかな右ドッグレッグのミドルホール,緩やかな右ドッグレッグのミドルホール
10,難易度15位/18ホール中 平均スコア4.05 平均パット数2.07 パーオン率35.3% フェアウェイ率- OB率6.3% バンカー率5.3%,難易度15位/18ホール中 平均スコア4.05 平均パット数2.07 パーオン率35.3% フェアウェイ率- OB率6.3% バンカー率5.3%,難易度15位/18ホール中 平均スコア4.05 平均パット数2.07 パーオン率35.3% フェアウェイ率- OB率6.3% バンカー率5.3%,難易度3位/18ホール中 平均スコア6.48 平均パット数2 パーオン率20.3% フェアウェイ率38.3% OB率30.3% バンカー率24.8%,難易度3位/18ホール中 平均スコア6.48 平均パット数2 パーオン率20.3% フェアウェイ率38.3% OB率30.3% バンカー率24.8%,難易度3位/18ホール中 平均スコア6.48 平均パット数2 パーオン率20.3% フェアウェイ率38.3% OB率30.3% バンカー率24.8%,難易度13位/18ホール中 平均スコア5.14 平均パット数2.01 パーオン率27.8% フェアウェイ率53.3% OB率17.8% バンカー率15.8%,難易度13位/18ホール中 平均スコア5.14 平均パット数2.01 パーオン率27.8% フェアウェイ率53.3% OB率17.8% バンカー率15.8%,難易度13位/18ホール中 平均スコア5.14 平均パット数2.01 パーオン率27.8% フェアウェイ率53.3% OB率17.8% バンカー率15.8%
