,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：390yd,Hdcp：3,PAR：3,Reg.：171yd,Hdcp：15,PAR：5,Reg.：502yd,Hdcp：9
1,ゆるやかな打ち下ろしミドルホール,ゆるやかな打ち下ろしミドルホール,ゆるやかな打ち下ろしミドルホール,池越えのショートホール　右サイドがＯＢ,池越えのショートホール　右サイドがＯＢ,池越えのショートホール　右サイドがＯＢ,真っ直ぐで、ティショットが池越えのロング,真っ直ぐで、ティショットが池越えのロング,真っ直ぐで、ティショットが池越えのロング
2,難易度12位/18ホール中 平均スコア5.16 平均パット数1.83 パーオン率18.8% フェアウェイ率56.5% OB率12.0% バンカー率20.0%,難易度12位/18ホール中 平均スコア5.16 平均パット数1.83 パーオン率18.8% フェアウェイ率56.5% OB率12.0% バンカー率20.0%,難易度12位/18ホール中 平均スコア5.16 平均パット数1.83 パーオン率18.8% フェアウェイ率56.5% OB率12.0% バンカー率20.0%,難易度17位/18ホール中 平均スコア3.9 平均パット数1.81 パーオン率24.8% フェアウェイ率- OB率20.0% バンカー率15.7%,難易度17位/18ホール中 平均スコア3.9 平均パット数1.81 パーオン率24.8% フェアウェイ率- OB率20.0% バンカー率15.7%,難易度17位/18ホール中 平均スコア3.9 平均パット数1.81 パーオン率24.8% フェアウェイ率- OB率20.0% バンカー率15.7%,難易度8位/18ホール中 平均スコア6.31 平均パット数1.91 パーオン率25.5% フェアウェイ率57.5% OB率26.8% バンカー率31.5%,難易度8位/18ホール中 平均スコア6.31 平均パット数1.91 パーオン率25.5% フェアウェイ率57.5% OB率26.8% バンカー率31.5%,難易度8位/18ホール中 平均スコア6.31 平均パット数1.91 パーオン率25.5% フェアウェイ率57.5% OB率26.8% バンカー率31.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：322yd,Hdcp：7,PAR：3,Reg.：166yd,Hdcp：13,PAR：4,Reg.：425yd,Hdcp：1
5,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,池越えのショート　グリーン手前の傾斜がきつい,池越えのショート　グリーン手前の傾斜がきつい,池越えのショート　グリーン手前の傾斜がきつい,１打目が200Y以上でFWに届く　奥が左（Ｌ）グリーン,１打目が200Y以上でFWに届く　奥が左（Ｌ）グリーン,１打目が200Y以上でFWに届く　奥が左（Ｌ）グリーン
6,難易度14位/18ホール中 平均スコア5.03 平均パット数1.84 パーオン率25.0% フェアウェイ率62.5% OB率18.0% バンカー率20.8%,難易度14位/18ホール中 平均スコア5.03 平均パット数1.84 パーオン率25.0% フェアウェイ率62.5% OB率18.0% バンカー率20.8%,難易度14位/18ホール中 平均スコア5.03 平均パット数1.84 パーオン率25.0% フェアウェイ率62.5% OB率18.0% バンカー率20.8%,難易度13位/18ホール中 平均スコア4.07 平均パット数1.89 パーオン率19.3% フェアウェイ率- OB率7.7% バンカー率17.8%,難易度13位/18ホール中 平均スコア4.07 平均パット数1.89 パーオン率19.3% フェアウェイ率- OB率7.7% バンカー率17.8%,難易度13位/18ホール中 平均スコア4.07 平均パット数1.89 パーオン率19.3% フェアウェイ率- OB率7.7% バンカー率17.8%,難易度2位/18ホール中 平均スコア5.73 平均パット数1.97 パーオン率6.3% フェアウェイ率56.0% OB率29.8% バンカー率17.0%,難易度2位/18ホール中 平均スコア5.73 平均パット数1.97 パーオン率6.3% フェアウェイ率56.0% OB率29.8% バンカー率17.0%,難易度2位/18ホール中 平均スコア5.73 平均パット数1.97 パーオン率6.3% フェアウェイ率56.0% OB率29.8% バンカー率17.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：343yd,Hdcp：17,PAR：4,Reg.：358yd,Hdcp：5,PAR：5,Reg.：517yd,Hdcp：11
9,ティショットは左のクロスバンカーを避け、右へ,ティショットは左のクロスバンカーを避け、右へ,ティショットは左のクロスバンカーを避け、右へ,右ドッグレッグで打ち上げのミドルホール,右ドッグレッグで打ち上げのミドルホール,右ドッグレッグで打ち上げのミドルホール,１打目を右サイドのクロスバンカーの左に打ちたい,１打目を右サイドのクロスバンカーの左に打ちたい,１打目を右サイドのクロスバンカーの左に打ちたい
10,難易度16位/18ホール中 平均スコア4.92 平均パット数1.88 パーオン率30.5% フェアウェイ率55.8% OB率4.3% バンカー率24.3%,難易度16位/18ホール中 平均スコア4.92 平均パット数1.88 パーオン率30.5% フェアウェイ率55.8% OB率4.3% バンカー率24.3%,難易度16位/18ホール中 平均スコア4.92 平均パット数1.88 パーオン率30.5% フェアウェイ率55.8% OB率4.3% バンカー率24.3%,難易度9位/18ホール中 平均スコア5.34 平均パット数1.89 パーオン率13.0% フェアウェイ率61.8% OB率2.5% バンカー率21.5%,難易度9位/18ホール中 平均スコア5.34 平均パット数1.89 パーオン率13.0% フェアウェイ率61.8% OB率2.5% バンカー率21.5%,難易度9位/18ホール中 平均スコア5.34 平均パット数1.89 パーオン率13.0% フェアウェイ率61.8% OB率2.5% バンカー率21.5%,難易度4位/18ホール中 平均スコア6.6 平均パット数1.91 パーオン率14.0% フェアウェイ率51.0% OB率6.0% バンカー率17.0%,難易度4位/18ホール中 平均スコア6.6 平均パット数1.91 パーオン率14.0% フェアウェイ率51.0% OB率6.0% バンカー率17.0%,難易度4位/18ホール中 平均スコア6.6 平均パット数1.91 パーオン率14.0% フェアウェイ率51.0% OB率6.0% バンカー率17.0%
