,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：514yd,Hdcp：4,PAR：3,Reg.：184yd,Hdcp：16,PAR：4,Reg.：333yd,Hdcp：10
1,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,比較的距離のあるショートホール,比較的距離のあるショートホール,比較的距離のあるショートホール,なだらかな打ち上げのミドルホール,なだらかな打ち上げのミドルホール,なだらかな打ち上げのミドルホール
2,難易度10位/18ホール中 平均スコア6.46 平均パット数1.9 パーオン率25.0% フェアウェイ率59.5% OB率26.8% バンカー率29.0%,難易度10位/18ホール中 平均スコア6.46 平均パット数1.9 パーオン率25.0% フェアウェイ率59.5% OB率26.8% バンカー率29.0%,難易度10位/18ホール中 平均スコア6.46 平均パット数1.9 パーオン率25.0% フェアウェイ率59.5% OB率26.8% バンカー率29.0%,難易度11位/18ホール中 平均スコア4.17 平均パット数1.94 パーオン率17.0% フェアウェイ率- OB率9.0% バンカー率19.3%,難易度11位/18ホール中 平均スコア4.17 平均パット数1.94 パーオン率17.0% フェアウェイ率- OB率9.0% バンカー率19.3%,難易度11位/18ホール中 平均スコア4.17 平均パット数1.94 パーオン率17.0% フェアウェイ率- OB率9.0% バンカー率19.3%,難易度13位/18ホール中 平均スコア5.24 平均パット数2.08 パーオン率27.8% フェアウェイ率61.3% OB率2.5% バンカー率39.0%,難易度13位/18ホール中 平均スコア5.24 平均パット数2.08 パーオン率27.8% フェアウェイ率61.3% OB率2.5% バンカー率39.0%,難易度13位/18ホール中 平均スコア5.24 平均パット数2.08 パーオン率27.8% フェアウェイ率61.3% OB率2.5% バンカー率39.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：5,Reg.：550yd,Hdcp：2,PAR：3,Reg.：158yd,Hdcp：14,PAR：4,Reg.：309yd,Hdcp：8
5,最も長い右ドッグレッグのロングホール,最も長い右ドッグレッグのロングホール,最も長い右ドッグレッグのロングホール,平坦なショートホール,平坦なショートホール,平坦なショートホール,距離のないやや右ドッグレッグのミドルホール,距離のないやや右ドッグレッグのミドルホール,距離のないやや右ドッグレッグのミドルホール
6,難易度2位/18ホール中 平均スコア6.73 平均パット数2.08 パーオン率23.0% フェアウェイ率65.0% OB率19.3% バンカー率18.7%,難易度2位/18ホール中 平均スコア6.73 平均パット数2.08 パーオン率23.0% フェアウェイ率65.0% OB率19.3% バンカー率18.7%,難易度2位/18ホール中 平均スコア6.73 平均パット数2.08 パーオン率23.0% フェアウェイ率65.0% OB率19.3% バンカー率18.7%,難易度16位/18ホール中 平均スコア3.86 平均パット数1.9 パーオン率27.0% フェアウェイ率- OB率7.0% バンカー率45.0%,難易度16位/18ホール中 平均スコア3.86 平均パット数1.9 パーオン率27.0% フェアウェイ率- OB率7.0% バンカー率45.0%,難易度16位/18ホール中 平均スコア3.86 平均パット数1.9 パーオン率27.0% フェアウェイ率- OB率7.0% バンカー率45.0%,難易度15位/18ホール中 平均スコア5.11 平均パット数2.08 パーオン率30.3% フェアウェイ率35.7% OB率53.0% バンカー率45.7%,難易度15位/18ホール中 平均スコア5.11 平均パット数2.08 パーオン率30.3% フェアウェイ率35.7% OB率53.0% バンカー率45.7%,難易度15位/18ホール中 平均スコア5.11 平均パット数2.08 パーオン率30.3% フェアウェイ率35.7% OB率53.0% バンカー率45.7%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：350yd,Hdcp：18,PAR：4,Reg.：404yd,Hdcp：12,PAR：4,Reg.：390yd,Hdcp：6
9,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,距離のあるミドルホール,距離のあるミドルホール,距離のあるミドルホール
10,難易度5位/18ホール中 平均スコア5.47 平均パット数2.02 パーオン率19.7% フェアウェイ率60.0% OB率23.5% バンカー率24.0%,難易度5位/18ホール中 平均スコア5.47 平均パット数2.02 パーオン率19.7% フェアウェイ率60.0% OB率23.5% バンカー率24.0%,難易度5位/18ホール中 平均スコア5.47 平均パット数2.02 パーオン率19.7% フェアウェイ率60.0% OB率23.5% バンカー率24.0%,難易度8位/18ホール中 平均スコア5.49 平均パット数1.92 パーオン率18.3% フェアウェイ率71.7% OB率30.8% バンカー率26.0%,難易度8位/18ホール中 平均スコア5.49 平均パット数1.92 パーオン率18.3% フェアウェイ率71.7% OB率30.8% バンカー率26.0%,難易度8位/18ホール中 平均スコア5.49 平均パット数1.92 パーオン率18.3% フェアウェイ率71.7% OB率30.8% バンカー率26.0%,難易度9位/18ホール中 平均スコア5.12 平均パット数1.87 パーオン率21.8% フェアウェイ率64.3% OB率9.0% バンカー率38.0%,難易度9位/18ホール中 平均スコア5.12 平均パット数1.87 パーオン率21.8% フェアウェイ率64.3% OB率9.0% バンカー率38.0%,難易度9位/18ホール中 平均スコア5.12 平均パット数1.87 パーオン率21.8% フェアウェイ率64.3% OB率9.0% バンカー率38.0%
