,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：340yd,Hdcp：14,PAR：4,Reg.：400yd,Hdcp：2,PAR：4,Reg.：370yd,Hdcp：8
1,ＦＷ左側にバンカーと樹木　ＦＷ右寄りが狙い所,ＦＷ左側にバンカーと樹木　ＦＷ右寄りが狙い所,ＦＷ左側にバンカーと樹木　ＦＷ右寄りが狙い所,右側ＯＢ　右ドッグレッグのミドルホール,右側ＯＢ　右ドッグレッグのミドルホール,右側ＯＢ　右ドッグレッグのミドルホール,右側ＯＢ　ＦＷ左側を狙い左右のバンカーに注意,右側ＯＢ　ＦＷ左側を狙い左右のバンカーに注意,右側ＯＢ　ＦＷ左側を狙い左右のバンカーに注意
2,難易度14位/18ホール中 平均スコア5.17 平均パット数1.96 パーオン率24.0% フェアウェイ率35.5% OB率7.3% バンカー率39.8%,難易度14位/18ホール中 平均スコア5.17 平均パット数1.96 パーオン率24.0% フェアウェイ率35.5% OB率7.3% バンカー率39.8%,難易度14位/18ホール中 平均スコア5.17 平均パット数1.96 パーオン率24.0% フェアウェイ率35.5% OB率7.3% バンカー率39.8%,難易度6位/18ホール中 平均スコア5.54 平均パット数2.01 パーオン率11.3% フェアウェイ率50.8% OB率21.3% バンカー率14.8%,難易度6位/18ホール中 平均スコア5.54 平均パット数2.01 パーオン率11.3% フェアウェイ率50.8% OB率21.3% バンカー率14.8%,難易度6位/18ホール中 平均スコア5.54 平均パット数2.01 パーオン率11.3% フェアウェイ率50.8% OB率21.3% バンカー率14.8%,難易度13位/18ホール中 平均スコア5.26 平均パット数1.99 パーオン率24.5% フェアウェイ率39.0% OB率21.8% バンカー率40.3%,難易度13位/18ホール中 平均スコア5.26 平均パット数1.99 パーオン率24.5% フェアウェイ率39.0% OB率21.8% バンカー率40.3%,難易度13位/18ホール中 平均スコア5.26 平均パット数1.99 パーオン率24.5% フェアウェイ率39.0% OB率21.8% バンカー率40.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：390yd,Hdcp：4,PAR：3,Reg.：180yd,Hdcp：12,PAR：5,Reg.：550yd,Hdcp：6
5,右側ＯＢ　クロスバンカー方向が狙い目,右側ＯＢ　クロスバンカー方向が狙い目,右側ＯＢ　クロスバンカー方向が狙い目,やや長いショートホール　右側のＯＢに注意,やや長いショートホール　右側のＯＢに注意,やや長いショートホール　右側のＯＢに注意,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
6,難易度4位/18ホール中 平均スコア5.59 平均パット数2.13 パーオン率15.8% フェアウェイ率38.8% OB率16.3% バンカー率31.8%,難易度4位/18ホール中 平均スコア5.59 平均パット数2.13 パーオン率15.8% フェアウェイ率38.8% OB率16.3% バンカー率31.8%,難易度4位/18ホール中 平均スコア5.59 平均パット数2.13 パーオン率15.8% フェアウェイ率38.8% OB率16.3% バンカー率31.8%,難易度15位/18ホール中 平均スコア4.17 平均パット数2.02 パーオン率20.8% フェアウェイ率- OB率13.0% バンカー率41.0%,難易度15位/18ホール中 平均スコア4.17 平均パット数2.02 パーオン率20.8% フェアウェイ率- OB率13.0% バンカー率41.0%,難易度15位/18ホール中 平均スコア4.17 平均パット数2.02 パーオン率20.8% フェアウェイ率- OB率13.0% バンカー率41.0%,難易度2位/18ホール中 平均スコア6.63 平均パット数2.13 パーオン率20.0% フェアウェイ率56.3% OB率16.0% バンカー率26.0%,難易度2位/18ホール中 平均スコア6.63 平均パット数2.13 パーオン率20.0% フェアウェイ率56.3% OB率16.0% バンカー率26.0%,難易度2位/18ホール中 平均スコア6.63 平均パット数2.13 パーオン率20.0% フェアウェイ率56.3% OB率16.0% バンカー率26.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：390yd,Hdcp：10,PAR：3,Reg.：140yd,Hdcp：18,PAR：5,Reg.：510yd,Hdcp：16
9,フェアウェイ真中のしいの木の左側が狙い所,フェアウェイ真中のしいの木の左側が狙い所,フェアウェイ真中のしいの木の左側が狙い所,右側の池に注意　打ち下し分を考えてクラブ選択,右側の池に注意　打ち下し分を考えてクラブ選択,右側の池に注意　打ち下し分を考えてクラブ選択,ストレートでなだらかなロングホール,ストレートでなだらかなロングホール,ストレートでなだらかなロングホール
