,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：254yd,Hdcp：4,PAR：5,Reg.：469yd,Hdcp：2,PAR：4,Reg.：304yd,Hdcp：14
1,残り６０ｙ以上からはグリーン面が見えない,残り６０ｙ以上からはグリーン面が見えない,残り６０ｙ以上からはグリーン面が見えない,左右ＯＢの左ドッグレッグのロングホール,左右ＯＢの左ドッグレッグのロングホール,左右ＯＢの左ドッグレッグのロングホール,狭いホールなのでアイアンでレイアップ作戦もあり,狭いホールなのでアイアンでレイアップ作戦もあり,狭いホールなのでアイアンでレイアップ作戦もあり
2,難易度7位/18ホール中 平均スコア5.39 平均パット数2 パーオン率23.3% フェアウェイ率47.8% OB率8.3% バンカー率20.3%,難易度7位/18ホール中 平均スコア5.39 平均パット数2 パーオン率23.3% フェアウェイ率47.8% OB率8.3% バンカー率20.3%,難易度7位/18ホール中 平均スコア5.39 平均パット数2 パーオン率23.3% フェアウェイ率47.8% OB率8.3% バンカー率20.3%,難易度3位/18ホール中 平均スコア6.38 平均パット数2.1 パーオン率27.5% フェアウェイ率55.8% OB率9.3% バンカー率3.3%,難易度3位/18ホール中 平均スコア6.38 平均パット数2.1 パーオン率27.5% フェアウェイ率55.8% OB率9.3% バンカー率3.3%,難易度3位/18ホール中 平均スコア6.38 平均パット数2.1 パーオン率27.5% フェアウェイ率55.8% OB率9.3% バンカー率3.3%,難易度11位/18ホール中 平均スコア5.3 平均パット数2.08 パーオン率25.8% フェアウェイ率55.8% OB率6.8% バンカー率9.3%,難易度11位/18ホール中 平均スコア5.3 平均パット数2.08 パーオン率25.8% フェアウェイ率55.8% OB率6.8% バンカー率9.3%,難易度11位/18ホール中 平均スコア5.3 平均パット数2.08 パーオン率25.8% フェアウェイ率55.8% OB率6.8% バンカー率9.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：170yd,Hdcp：16,PAR：4,Reg.：335yd,Hdcp：12,PAR：4,Reg.：271yd,Hdcp：6
5,グリーンは左奥から速い,グリーンは左奥から速い,グリーンは左奥から速い,グリーン右は砲台になるので左から攻める,グリーン右は砲台になるので左から攻める,グリーン右は砲台になるので左から攻める,グリーンは３段になっている,グリーンは３段になっている,グリーンは３段になっている
6,難易度14位/18ホール中 平均スコア4.16 平均パット数2.06 パーオン率23.8% フェアウェイ率- OB率2.7% バンカー率23.5%,難易度14位/18ホール中 平均スコア4.16 平均パット数2.06 パーオン率23.8% フェアウェイ率- OB率2.7% バンカー率23.5%,難易度14位/18ホール中 平均スコア4.16 平均パット数2.06 パーオン率23.8% フェアウェイ率- OB率2.7% バンカー率23.5%,難易度5位/18ホール中 平均スコア5.41 平均パット数2.1 パーオン率22.0% フェアウェイ率46.5% OB率5.8% バンカー率7.5%,難易度5位/18ホール中 平均スコア5.41 平均パット数2.1 パーオン率22.0% フェアウェイ率46.5% OB率5.8% バンカー率7.5%,難易度5位/18ホール中 平均スコア5.41 平均パット数2.1 パーオン率22.0% フェアウェイ率46.5% OB率5.8% バンカー率7.5%,難易度13位/18ホール中 平均スコア5.19 平均パット数2.13 パーオン率34.8% フェアウェイ率54.5% OB率7.3% バンカー率3.0%,難易度13位/18ホール中 平均スコア5.19 平均パット数2.13 パーオン率34.8% フェアウェイ率54.5% OB率7.3% バンカー率3.0%,難易度13位/18ホール中 平均スコア5.19 平均パット数2.13 パーオン率34.8% フェアウェイ率54.5% OB率7.3% バンカー率3.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：180yd,Hdcp：8,PAR：4,Reg.：253yd,Hdcp：18,PAR：5,Reg.：422yd,Hdcp：10
9,２段グリーンで奥から速い　右ＯＢは浅いので注意,２段グリーンで奥から速い　右ＯＢは浅いので注意,２段グリーンで奥から速い　右ＯＢは浅いので注意,右ラフ下段に落とすと１クラブ大きめで攻める,右ラフ下段に落とすと１クラブ大きめで攻める,右ラフ下段に落とすと１クラブ大きめで攻める,池手前バンカーは難易度大,池手前バンカーは難易度大,池手前バンカーは難易度大
10,難易度15位/18ホール中 平均スコア4.09 平均パット数2.1 パーオン率31.8% フェアウェイ率- OB率4.7% バンカー率6.0%,難易度15位/18ホール中 平均スコア4.09 平均パット数2.1 パーオン率31.8% フェアウェイ率- OB率4.7% バンカー率6.0%,難易度15位/18ホール中 平均スコア4.09 平均パット数2.1 パーオン率31.8% フェアウェイ率- OB率4.7% バンカー率6.0%,難易度16位/18ホール中 平均スコア4.96 平均パット数2.05 パーオン率40.0% フェアウェイ率57.8% OB率4.3% バンカー率4.3%,難易度16位/18ホール中 平均スコア4.96 平均パット数2.05 パーオン率40.0% フェアウェイ率57.8% OB率4.3% バンカー率4.3%,難易度16位/18ホール中 平均スコア4.96 平均パット数2.05 パーオン率40.0% フェアウェイ率57.8% OB率4.3% バンカー率4.3%,難易度9位/18ホール中 平均スコア6.23 平均パット数2.05 パーオン率33.0% フェアウェイ率58.5% OB率5.8% バンカー率16.0%,難易度9位/18ホール中 平均スコア6.23 平均パット数2.05 パーオン率33.0% フェアウェイ率58.5% OB率5.8% バンカー率16.0%,難易度9位/18ホール中 平均スコア6.23 平均パット数2.05 パーオン率33.0% フェアウェイ率58.5% OB率5.8% バンカー率16.0%
