,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：358yd,Hdcp：10,PAR：4,Reg.：384yd,Hdcp：4,PAR：5,Reg.：477yd,Hdcp：16
1,第一打は右バンカーの左狙い,第一打は右バンカーの左狙い,第一打は右バンカーの左狙い,第一打は右山裾狙い　右ドッグレッグのミドルホール,第一打は右山裾狙い　右ドッグレッグのミドルホール,第一打は右山裾狙い　右ドッグレッグのミドルホール,２段グリーンの縦長で３パットに注意　Ｓ字のホール,２段グリーンの縦長で３パットに注意　Ｓ字のホール,２段グリーンの縦長で３パットに注意　Ｓ字のホール
2,難易度6位/18ホール中 平均スコア5.51 平均パット数2.07 パーオン率14.5% フェアウェイ率46.0% OB率20.8% バンカー率23.0%,難易度6位/18ホール中 平均スコア5.51 平均パット数2.07 パーオン率14.5% フェアウェイ率46.0% OB率20.8% バンカー率23.0%,難易度6位/18ホール中 平均スコア5.51 平均パット数2.07 パーオン率14.5% フェアウェイ率46.0% OB率20.8% バンカー率23.0%,難易度5位/18ホール中 平均スコア5.48 平均パット数1.96 パーオン率14.0% フェアウェイ率48.5% OB率33.5% バンカー率15.0%,難易度5位/18ホール中 平均スコア5.48 平均パット数1.96 パーオン率14.0% フェアウェイ率48.5% OB率33.5% バンカー率15.0%,難易度5位/18ホール中 平均スコア5.48 平均パット数1.96 パーオン率14.0% フェアウェイ率48.5% OB率33.5% バンカー率15.0%,難易度12位/18ホール中 平均スコア6.18 平均パット数2.08 パーオン率34.5% フェアウェイ率57.0% OB率13.5% バンカー率34.8%,難易度12位/18ホール中 平均スコア6.18 平均パット数2.08 パーオン率34.5% フェアウェイ率57.0% OB率13.5% バンカー率34.8%,難易度12位/18ホール中 平均スコア6.18 平均パット数2.08 パーオン率34.5% フェアウェイ率57.0% OB率13.5% バンカー率34.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：147yd,Hdcp：14,PAR：5,Reg.：563yd,Hdcp：2,PAR：4,Reg.：355yd,Hdcp：8
5,グリーンが大きいので３パットに注意,グリーンが大きいので３パットに注意,グリーンが大きいので３パットに注意,第一打は左山裾狙い　二、三打目ともにやや左狙い,第一打は左山裾狙い　二、三打目ともにやや左狙い,第一打は左山裾狙い　二、三打目ともにやや左狙い,二打目から右サイドと奥に注意　２段グリーン,二打目から右サイドと奥に注意　２段グリーン,二打目から右サイドと奥に注意　２段グリーン
6,難易度18位/18ホール中 平均スコア3.86 平均パット数1.99 パーオン率35.8% フェアウェイ率- OB率15.7% バンカー率22.3%,難易度18位/18ホール中 平均スコア3.86 平均パット数1.99 パーオン率35.8% フェアウェイ率- OB率15.7% バンカー率22.3%,難易度18位/18ホール中 平均スコア3.86 平均パット数1.99 パーオン率35.8% フェアウェイ率- OB率15.7% バンカー率22.3%,難易度1位/18ホール中 平均スコア6.75 平均パット数1.98 パーオン率14.8% フェアウェイ率52.3% OB率38.3% バンカー率13.3%,難易度1位/18ホール中 平均スコア6.75 平均パット数1.98 パーオン率14.8% フェアウェイ率52.3% OB率38.3% バンカー率13.3%,難易度1位/18ホール中 平均スコア6.75 平均パット数1.98 パーオン率14.8% フェアウェイ率52.3% OB率38.3% バンカー率13.3%,難易度10位/18ホール中 平均スコア5.32 平均パット数2.02 パーオン率24.8% フェアウェイ率54.3% OB率35.3% バンカー率16.8%,難易度10位/18ホール中 平均スコア5.32 平均パット数2.02 パーオン率24.8% フェアウェイ率54.3% OB率35.3% バンカー率16.8%,難易度10位/18ホール中 平均スコア5.32 平均パット数2.02 パーオン率24.8% フェアウェイ率54.3% OB率35.3% バンカー率16.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：363yd,Hdcp：12,PAR：3,Reg.：157yd,Hdcp：18,PAR：4,Reg.：421yd,Hdcp：6
9,第一打は左右バンカーの間を狙う　Ｓ字のホール,第一打は左右バンカーの間を狙う　Ｓ字のホール,第一打は左右バンカーの間を狙う　Ｓ字のホール,第一打はグリーンが大きく、２段なので距離に注意！,第一打はグリーンが大きく、２段なので距離に注意！,第一打はグリーンが大きく、２段なので距離に注意！,ティーショットで距離が出ないとグリーンが見えない,ティーショットで距離が出ないとグリーンが見えない,ティーショットで距離が出ないとグリーンが見えない
