,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：342yd,Hdcp：9,PAR：4,Reg.：428yd,Hdcp：1,PAR：4,Reg.：282yd,Hdcp：15
1,ティーショットは右のOBを避けFW左サイドへ,ティーショットは右のOBを避けFW左サイドへ,ティーショットは右のOBを避けFW左サイドへ,一番距離の長いミドルホール,一番距離の長いミドルホール,一番距離の長いミドルホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール
2,難易度10位/18ホール中 平均スコア5.37 平均パット数1.96 パーオン率21.3% フェアウェイ率45.3% OB率37.8% バンカー率17.0%,難易度10位/18ホール中 平均スコア5.37 平均パット数1.96 パーオン率21.3% フェアウェイ率45.3% OB率37.8% バンカー率17.0%,難易度10位/18ホール中 平均スコア5.37 平均パット数1.96 パーオン率21.3% フェアウェイ率45.3% OB率37.8% バンカー率17.0%,難易度2位/18ホール中 平均スコア5.88 平均パット数1.95 パーオン率4.3% フェアウェイ率36.0% OB率50.0% バンカー率15.3%,難易度2位/18ホール中 平均スコア5.88 平均パット数1.95 パーオン率4.3% フェアウェイ率36.0% OB率50.0% バンカー率15.3%,難易度2位/18ホール中 平均スコア5.88 平均パット数1.95 パーオン率4.3% フェアウェイ率36.0% OB率50.0% バンカー率15.3%,難易度14位/18ホール中 平均スコア5 平均パット数2.05 パーオン率35.3% フェアウェイ率35.8% OB率13.0% バンカー率25.0%,難易度14位/18ホール中 平均スコア5 平均パット数2.05 パーオン率35.3% フェアウェイ率35.8% OB率13.0% バンカー率25.0%,難易度14位/18ホール中 平均スコア5 平均パット数2.05 パーオン率35.3% フェアウェイ率35.8% OB率13.0% バンカー率25.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：384yd,Hdcp：5,PAR：3,Reg.：130yd,Hdcp：17,PAR：4,Reg.：303yd,Hdcp：13
5,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,一番距離の短いショートホール,一番距離の短いショートホール,一番距離の短いショートホール,距離の短いミドルホール,距離の短いミドルホール,距離の短いミドルホール
6,難易度8位/18ホール中 平均スコア5.45 平均パット数2.01 パーオン率12.8% フェアウェイ率50.5% OB率30.0% バンカー率22.3%,難易度8位/18ホール中 平均スコア5.45 平均パット数2.01 パーオン率12.8% フェアウェイ率50.5% OB率30.0% バンカー率22.3%,難易度8位/18ホール中 平均スコア5.45 平均パット数2.01 パーオン率12.8% フェアウェイ率50.5% OB率30.0% バンカー率22.3%,難易度18位/18ホール中 平均スコア3.8 平均パット数1.97 パーオン率38.0% フェアウェイ率- OB率16.0% バンカー率22.5%,難易度18位/18ホール中 平均スコア3.8 平均パット数1.97 パーオン率38.0% フェアウェイ率- OB率16.0% バンカー率22.5%,難易度18位/18ホール中 平均スコア3.8 平均パット数1.97 パーオン率38.0% フェアウェイ率- OB率16.0% バンカー率22.5%,難易度13位/18ホール中 平均スコア5.12 平均パット数2.09 パーオン率36.5% フェアウェイ率47.5% OB率32.3% バンカー率18.8%,難易度13位/18ホール中 平均スコア5.12 平均パット数2.09 パーオン率36.5% フェアウェイ率47.5% OB率32.3% バンカー率18.8%,難易度13位/18ホール中 平均スコア5.12 平均パット数2.09 パーオン率36.5% フェアウェイ率47.5% OB率32.3% バンカー率18.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：534yd,Hdcp：3,PAR：3,Reg.：144yd,Hdcp：11,PAR：5,Reg.：456yd,Hdcp：7
9,広いフェアウェーに向かって豪快にティーショット,広いフェアウェーに向かって豪快にティーショット,広いフェアウェーに向かって豪快にティーショット,池越えのショートホール,池越えのショートホール,池越えのショートホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度3位/18ホール中 平均スコア6.72 平均パット数2.08 パーオン率16.3% フェアウェイ率47.8% OB率40.5% バンカー率18.0%,難易度3位/18ホール中 平均スコア6.72 平均パット数2.08 パーオン率16.3% フェアウェイ率47.8% OB率40.5% バンカー率18.0%,難易度3位/18ホール中 平均スコア6.72 平均パット数2.08 パーオン率16.3% フェアウェイ率47.8% OB率40.5% バンカー率18.0%,難易度15位/18ホール中 平均スコア3.97 平均パット数1.93 パーオン率27.3% フェアウェイ率- OB率36.0% バンカー率19.3%,難易度15位/18ホール中 平均スコア3.97 平均パット数1.93 パーオン率27.3% フェアウェイ率- OB率36.0% バンカー率19.3%,難易度15位/18ホール中 平均スコア3.97 平均パット数1.93 パーオン率27.3% フェアウェイ率- OB率36.0% バンカー率19.3%,難易度9位/18ホール中 平均スコア6.36 平均パット数2.07 パーオン率31.3% フェアウェイ率41.8% OB率48.5% バンカー率21.0%,難易度9位/18ホール中 平均スコア6.36 平均パット数2.07 パーオン率31.3% フェアウェイ率41.8% OB率48.5% バンカー率21.0%,難易度9位/18ホール中 平均スコア6.36 平均パット数2.07 パーオン率31.3% フェアウェイ率41.8% OB率48.5% バンカー率21.0%
