,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：385yd,Hdcp：16,PAR：4,Reg.：328yd,Hdcp：10,PAR：3,Reg.：148yd,Hdcp：18
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,短いショートホール,短いショートホール,短いショートホール
2,難易度14位/18ホール中 平均スコア5.24 平均パット数2.04 パーオン率24.3% フェアウェイ率49.3% OB率9.0% バンカー率20.7%,難易度14位/18ホール中 平均スコア5.24 平均パット数2.04 パーオン率24.3% フェアウェイ率49.3% OB率9.0% バンカー率20.7%,難易度14位/18ホール中 平均スコア5.24 平均パット数2.04 パーオン率24.3% フェアウェイ率49.3% OB率9.0% バンカー率20.7%,難易度12位/18ホール中 平均スコア5.34 平均パット数2.11 パーオン率31.8% フェアウェイ率50.5% OB率27.5% バンカー率5.5%,難易度12位/18ホール中 平均スコア5.34 平均パット数2.11 パーオン率31.8% フェアウェイ率50.5% OB率27.5% バンカー率5.5%,難易度12位/18ホール中 平均スコア5.34 平均パット数2.11 パーオン率31.8% フェアウェイ率50.5% OB率27.5% バンカー率5.5%,難易度17位/18ホール中 平均スコア3.99 平均パット数2.09 パーオン率32.8% フェアウェイ率- OB率- バンカー率42.5%,難易度17位/18ホール中 平均スコア3.99 平均パット数2.09 パーオン率32.8% フェアウェイ率- OB率- バンカー率42.5%,難易度17位/18ホール中 平均スコア3.99 平均パット数2.09 パーオン率32.8% フェアウェイ率- OB率- バンカー率42.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：5,Reg.：560yd,Hdcp：2,PAR：4,Reg.：421yd,Hdcp：4,PAR：4,Reg.：367yd,Hdcp：6
5,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,長いミドルホール,長いミドルホール,長いミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
6,難易度3位/18ホール中 平均スコア6.5 平均パット数2.06 パーオン率29.3% フェアウェイ率35.8% OB率12.8% バンカー率38.3%,難易度3位/18ホール中 平均スコア6.5 平均パット数2.06 パーオン率29.3% フェアウェイ率35.8% OB率12.8% バンカー率38.3%,難易度3位/18ホール中 平均スコア6.5 平均パット数2.06 パーオン率29.3% フェアウェイ率35.8% OB率12.8% バンカー率38.3%,難易度10位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率17.8% フェアウェイ率52.8% OB率14.0% バンカー率29.5%,難易度10位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率17.8% フェアウェイ率52.8% OB率14.0% バンカー率29.5%,難易度10位/18ホール中 平均スコア5.34 平均パット数2.04 パーオン率17.8% フェアウェイ率52.8% OB率14.0% バンカー率29.5%,難易度11位/18ホール中 平均スコア5.32 平均パット数2.11 パーオン率24.3% フェアウェイ率49.0% OB率22.3% バンカー率33.5%,難易度11位/18ホール中 平均スコア5.32 平均パット数2.11 パーオン率24.3% フェアウェイ率49.0% OB率22.3% バンカー率33.5%,難易度11位/18ホール中 平均スコア5.32 平均パット数2.11 パーオン率24.3% フェアウェイ率49.0% OB率22.3% バンカー率33.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：187yd,Hdcp：12,PAR：4,Reg.：410yd,Hdcp：8,PAR：5,Reg.：525yd,Hdcp：14
9,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度16位/18ホール中 平均スコア4.11 平均パット数2.2 パーオン率33.0% フェアウェイ率- OB率2.0% バンカー率2.0%,難易度16位/18ホール中 平均スコア4.11 平均パット数2.2 パーオン率33.0% フェアウェイ率- OB率2.0% バンカー率2.0%,難易度16位/18ホール中 平均スコア4.11 平均パット数2.2 パーオン率33.0% フェアウェイ率- OB率2.0% バンカー率2.0%,難易度2位/18ホール中 平均スコア5.56 平均パット数2.1 パーオン率13.5% フェアウェイ率45.0% OB率10.8% バンカー率29.0%,難易度2位/18ホール中 平均スコア5.56 平均パット数2.1 パーオン率13.5% フェアウェイ率45.0% OB率10.8% バンカー率29.0%,難易度2位/18ホール中 平均スコア5.56 平均パット数2.1 パーオン率13.5% フェアウェイ率45.0% OB率10.8% バンカー率29.0%,難易度5位/18ホール中 平均スコア6.47 平均パット数2.09 パーオン率37.0% フェアウェイ率49.5% OB率1.0% バンカー率17.8%,難易度5位/18ホール中 平均スコア6.47 平均パット数2.09 パーオン率37.0% フェアウェイ率49.5% OB率1.0% バンカー率17.8%,難易度5位/18ホール中 平均スコア6.47 平均パット数2.09 パーオン率37.0% フェアウェイ率49.5% OB率1.0% バンカー率17.8%
