,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：322yd,Hdcp：12,PAR：4,Reg.：365yd,Hdcp：6,PAR：5,Reg.：570yd,Hdcp：2
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
2,難易度11位/18ホール中 平均スコア5.16 平均パット数2.06 パーオン率32.0% フェアウェイ率48.3% OB率31.5% バンカー率15.0%,難易度11位/18ホール中 平均スコア5.16 平均パット数2.06 パーオン率32.0% フェアウェイ率48.3% OB率31.5% バンカー率15.0%,難易度11位/18ホール中 平均スコア5.16 平均パット数2.06 パーオン率32.0% フェアウェイ率48.3% OB率31.5% バンカー率15.0%,難易度7位/18ホール中 平均スコア5.54 平均パット数2.06 パーオン率12.8% フェアウェイ率53.8% OB率29.3% バンカー率26.8%,難易度7位/18ホール中 平均スコア5.54 平均パット数2.06 パーオン率12.8% フェアウェイ率53.8% OB率29.3% バンカー率26.8%,難易度7位/18ホール中 平均スコア5.54 平均パット数2.06 パーオン率12.8% フェアウェイ率53.8% OB率29.3% バンカー率26.8%,難易度3位/18ホール中 平均スコア6.67 平均パット数2.09 パーオン率20.5% フェアウェイ率61.8% OB率51.8% バンカー率15.8%,難易度3位/18ホール中 平均スコア6.67 平均パット数2.09 パーオン率20.5% フェアウェイ率61.8% OB率51.8% バンカー率15.8%,難易度3位/18ホール中 平均スコア6.67 平均パット数2.09 パーオン率20.5% フェアウェイ率61.8% OB率51.8% バンカー率15.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：300yd,Hdcp：10,PAR：3,Reg.：150yd,Hdcp：18,PAR：4,Reg.：380yd,Hdcp：8
5,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度12位/18ホール中 平均スコア5.17 平均パット数2.07 パーオン率34.0% フェアウェイ率52.3% OB率34.3% バンカー率23.0%,難易度12位/18ホール中 平均スコア5.17 平均パット数2.07 パーオン率34.0% フェアウェイ率52.3% OB率34.3% バンカー率23.0%,難易度12位/18ホール中 平均スコア5.17 平均パット数2.07 パーオン率34.0% フェアウェイ率52.3% OB率34.3% バンカー率23.0%,難易度16位/18ホール中 平均スコア4 平均パット数2.08 パーオン率33.0% フェアウェイ率- OB率18.5% バンカー率31.3%,難易度16位/18ホール中 平均スコア4 平均パット数2.08 パーオン率33.0% フェアウェイ率- OB率18.5% バンカー率31.3%,難易度16位/18ホール中 平均スコア4 平均パット数2.08 パーオン率33.0% フェアウェイ率- OB率18.5% バンカー率31.3%,難易度8位/18ホール中 平均スコア5.4 平均パット数2.09 パーオン率17.8% フェアウェイ率58.0% OB率26.5% バンカー率21.0%,難易度8位/18ホール中 平均スコア5.4 平均パット数2.09 パーオン率17.8% フェアウェイ率58.0% OB率26.5% バンカー率21.0%,難易度8位/18ホール中 平均スコア5.4 平均パット数2.09 パーオン率17.8% フェアウェイ率58.0% OB率26.5% バンカー率21.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：585yd,Hdcp：4,PAR：3,Reg.：165yd,Hdcp：16,PAR：4,Reg.：356yd,Hdcp：14
9,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール,長いショートホール,長いショートホール,長いショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度1位/18ホール中 平均スコア6.9 平均パット数2.1 パーオン率13.0% フェアウェイ率63.3% OB率58.8% バンカー率15.3%,難易度1位/18ホール中 平均スコア6.9 平均パット数2.1 パーオン率13.0% フェアウェイ率63.3% OB率58.8% バンカー率15.3%,難易度1位/18ホール中 平均スコア6.9 平均パット数2.1 パーオン率13.0% フェアウェイ率63.3% OB率58.8% バンカー率15.3%,難易度18位/18ホール中 平均スコア3.86 平均パット数2.07 パーオン率39.0% フェアウェイ率- OB率13.3% バンカー率22.8%,難易度18位/18ホール中 平均スコア3.86 平均パット数2.07 パーオン率39.0% フェアウェイ率- OB率13.3% バンカー率22.8%,難易度18位/18ホール中 平均スコア3.86 平均パット数2.07 パーオン率39.0% フェアウェイ率- OB率13.3% バンカー率22.8%,難易度14位/18ホール中 平均スコア5.09 平均パット数2.05 パーオン率36.5% フェアウェイ率61.3% OB率33.3% バンカー率17.8%,難易度14位/18ホール中 平均スコア5.09 平均パット数2.05 パーオン率36.5% フェアウェイ率61.3% OB率33.3% バンカー率17.8%,難易度14位/18ホール中 平均スコア5.09 平均パット数2.05 パーオン率36.5% フェアウェイ率61.3% OB率33.3% バンカー率17.8%
