,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：524yd,Hdcp：11,PAR：4,Reg.：364yd,Hdcp：15,PAR：3,Reg.：196yd,Hdcp：3
1,１打目はＦＷやや左サイドがベスト,１打目はＦＷやや左サイドがベスト,１打目はＦＷやや左サイドがベスト,１打目はＦＷやや左サイドがベスト,１打目はＦＷやや左サイドがベスト,１打目はＦＷやや左サイドがベスト,軽い打ち下ろしのショート　右サイド、左サイドＯＢ,軽い打ち下ろしのショート　右サイド、左サイドＯＢ,軽い打ち下ろしのショート　右サイド、左サイドＯＢ
2,難易度8位/18ホール中 平均スコア6.38 平均パット数2.08 パーオン率27.0% フェアウェイ率33.8% OB率11.8% バンカー率9.0%,難易度8位/18ホール中 平均スコア6.38 平均パット数2.08 パーオン率27.0% フェアウェイ率33.8% OB率11.8% バンカー率9.0%,難易度8位/18ホール中 平均スコア6.38 平均パット数2.08 パーオン率27.0% フェアウェイ率33.8% OB率11.8% バンカー率9.0%,難易度11位/18ホール中 平均スコア5.25 平均パット数1.95 パーオン率20.0% フェアウェイ率33.0% OB率31.0% バンカー率-,難易度11位/18ホール中 平均スコア5.25 平均パット数1.95 パーオン率20.0% フェアウェイ率33.0% OB率31.0% バンカー率-,難易度11位/18ホール中 平均スコア5.25 平均パット数1.95 パーオン率20.0% フェアウェイ率33.0% OB率31.0% バンカー率-,難易度13位/18ホール中 平均スコア4.15 平均パット数1.94 パーオン率21.5% フェアウェイ率- OB率35.7% バンカー率30.5%,難易度13位/18ホール中 平均スコア4.15 平均パット数1.94 パーオン率21.5% フェアウェイ率- OB率35.7% バンカー率30.5%,難易度13位/18ホール中 平均スコア4.15 平均パット数1.94 パーオン率21.5% フェアウェイ率- OB率35.7% バンカー率30.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：348yd,Hdcp：9,PAR：4,Reg.：333yd,Hdcp：13,PAR：4,Reg.：350yd,Hdcp：17
5,短いミドル　１打目はＦＷやや右,短いミドル　１打目はＦＷやや右,短いミドル　１打目はＦＷやや右,右サイドは１００Ｙ位までＯＢ,右サイドは１００Ｙ位までＯＢ,右サイドは１００Ｙ位までＯＢ,右サイド、Ｇ奥ＯＢ注意　１打目はＦＷやや左,右サイド、Ｇ奥ＯＢ注意　１打目はＦＷやや左,右サイド、Ｇ奥ＯＢ注意　１打目はＦＷやや左
6,難易度10位/18ホール中 平均スコア5.31 平均パット数2.06 パーオン率24.5% フェアウェイ率45.0% OB率50.8% バンカー率11.0%,難易度10位/18ホール中 平均スコア5.31 平均パット数2.06 パーオン率24.5% フェアウェイ率45.0% OB率50.8% バンカー率11.0%,難易度10位/18ホール中 平均スコア5.31 平均パット数2.06 パーオン率24.5% フェアウェイ率45.0% OB率50.8% バンカー率11.0%,難易度16位/18ホール中 平均スコア5.03 平均パット数1.92 パーオン率28.5% フェアウェイ率35.0% OB率19.3% バンカー率14.0%,難易度16位/18ホール中 平均スコア5.03 平均パット数1.92 パーオン率28.5% フェアウェイ率35.0% OB率19.3% バンカー率14.0%,難易度16位/18ホール中 平均スコア5.03 平均パット数1.92 パーオン率28.5% フェアウェイ率35.0% OB率19.3% バンカー率14.0%,難易度14位/18ホール中 平均スコア5.07 平均パット数1.98 パーオン率26.5% フェアウェイ率45.0% OB率8.5% バンカー率27.0%,難易度14位/18ホール中 平均スコア5.07 平均パット数1.98 パーオン率26.5% フェアウェイ率45.0% OB率8.5% バンカー率27.0%,難易度14位/18ホール中 平均スコア5.07 平均パット数1.98 パーオン率26.5% フェアウェイ率45.0% OB率8.5% バンカー率27.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：570yd,Hdcp：1,PAR：3,Reg.：184yd,Hdcp：7,PAR：4,Reg.：398yd,Hdcp：5
9,見た目は狭く感じるが広いまっすぐなロングホール,見た目は狭く感じるが広いまっすぐなロングホール,見た目は狭く感じるが広いまっすぐなロングホール,カート道路より左側は急斜面でリカバリーが難しい,カート道路より左側は急斜面でリカバリーが難しい,カート道路より左側は急斜面でリカバリーが難しい,２打目以降、少し打ち上げ気味になっている,２打目以降、少し打ち上げ気味になっている,２打目以降、少し打ち上げ気味になっている
