,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：417yd,Hdcp：4,PAR：4,Reg.：318yd,Hdcp：16,PAR：3,Reg.：148yd,Hdcp：14
1,緩やかな長い左ドッグレッグのミドルホール,緩やかな長い左ドッグレッグのミドルホール,緩やかな長い左ドッグレッグのミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,比較的距離の短いやや打ち下ろしのショート,比較的距離の短いやや打ち下ろしのショート,比較的距離の短いやや打ち下ろしのショート
2,難易度8位/18ホール中 平均スコア5.28 平均パット数2.12 パーオン率28.8% フェアウェイ率52.5% OB率36.3% バンカー率3.0%,難易度8位/18ホール中 平均スコア5.28 平均パット数2.12 パーオン率28.8% フェアウェイ率52.5% OB率36.3% バンカー率3.0%,難易度8位/18ホール中 平均スコア5.28 平均パット数2.12 パーオン率28.8% フェアウェイ率52.5% OB率36.3% バンカー率3.0%,難易度12位/18ホール中 平均スコア5.07 平均パット数2.12 パーオン率40.5% フェアウェイ率63.5% OB率33.0% バンカー率9.3%,難易度12位/18ホール中 平均スコア5.07 平均パット数2.12 パーオン率40.5% フェアウェイ率63.5% OB率33.0% バンカー率9.3%,難易度12位/18ホール中 平均スコア5.07 平均パット数2.12 パーオン率40.5% フェアウェイ率63.5% OB率33.0% バンカー率9.3%,難易度17位/18ホール中 平均スコア3.95 平均パット数2.11 パーオン率38.8% フェアウェイ率- OB率24.8% バンカー率14.3%,難易度17位/18ホール中 平均スコア3.95 平均パット数2.11 パーオン率38.8% フェアウェイ率- OB率24.8% バンカー率14.3%,難易度17位/18ホール中 平均スコア3.95 平均パット数2.11 パーオン率38.8% フェアウェイ率- OB率24.8% バンカー率14.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：372yd,Hdcp：2,PAR：5,Reg.：479yd,Hdcp：12,PAR：3,Reg.：172yd,Hdcp：10
5,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,池越えのロングホール,池越えのロングホール,池越えのロングホール,池越えのショートホール,池越えのショートホール,池越えのショートホール
6,難易度3位/18ホール中 平均スコア5.43 平均パット数2.11 パーオン率20.5% フェアウェイ率49.0% OB率36.5% バンカー率10.5%,難易度3位/18ホール中 平均スコア5.43 平均パット数2.11 パーオン率20.5% フェアウェイ率49.0% OB率36.5% バンカー率10.5%,難易度3位/18ホール中 平均スコア5.43 平均パット数2.11 パーオン率20.5% フェアウェイ率49.0% OB率36.5% バンカー率10.5%,難易度5位/18ホール中 平均スコア6.31 平均パット数2.01 パーオン率30.3% フェアウェイ率51.3% OB率49.5% バンカー率2.0%,難易度5位/18ホール中 平均スコア6.31 平均パット数2.01 パーオン率30.3% フェアウェイ率51.3% OB率49.5% バンカー率2.0%,難易度5位/18ホール中 平均スコア6.31 平均パット数2.01 パーオン率30.3% フェアウェイ率51.3% OB率49.5% バンカー率2.0%,難易度16位/18ホール中 平均スコア4.01 平均パット数2.14 パーオン率37.3% フェアウェイ率- OB率33.3% バンカー率5.5%,難易度16位/18ホール中 平均スコア4.01 平均パット数2.14 パーオン率37.3% フェアウェイ率- OB率33.3% バンカー率5.5%,難易度16位/18ホール中 平均スコア4.01 平均パット数2.14 パーオン率37.3% フェアウェイ率- OB率33.3% バンカー率5.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：345yd,Hdcp：8,PAR：4,Reg.：302yd,Hdcp：18,PAR：5,Reg.：460yd,Hdcp：6
9,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,大きな谷越えのミドルホール,大きな谷越えのミドルホール,大きな谷越えのミドルホール,緩やかな左ドッグレッグのロングホール,緩やかな左ドッグレッグのロングホール,緩やかな左ドッグレッグのロングホール
10,難易度2位/18ホール中 平均スコア5.46 平均パット数2.09 パーオン率19.8% フェアウェイ率45.0% OB率52.3% バンカー率1.0%,難易度2位/18ホール中 平均スコア5.46 平均パット数2.09 パーオン率19.8% フェアウェイ率45.0% OB率52.3% バンカー率1.0%,難易度2位/18ホール中 平均スコア5.46 平均パット数2.09 パーオン率19.8% フェアウェイ率45.0% OB率52.3% バンカー率1.0%,難易度18位/18ホール中 平均スコア4.86 平均パット数2.01 パーオン率46.3% フェアウェイ率53.5% OB率36.5% バンカー率1.0%,難易度18位/18ホール中 平均スコア4.86 平均パット数2.01 パーオン率46.3% フェアウェイ率53.5% OB率36.5% バンカー率1.0%,難易度18位/18ホール中 平均スコア4.86 平均パット数2.01 パーオン率46.3% フェアウェイ率53.5% OB率36.5% バンカー率1.0%,難易度6位/18ホール中 平均スコア6.3 平均パット数2.12 パーオン率34.3% フェアウェイ率54.5% OB率22.0% バンカー率7.5%,難易度6位/18ホール中 平均スコア6.3 平均パット数2.12 パーオン率34.3% フェアウェイ率54.5% OB率22.0% バンカー率7.5%,難易度6位/18ホール中 平均スコア6.3 平均パット数2.12 パーオン率34.3% フェアウェイ率54.5% OB率22.0% バンカー率7.5%
