,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：422yd,Hdcp：12,PAR：5,Reg.：482yd,Hdcp：6,PAR：3,Reg.：150yd,Hdcp：4
1,右バンカー奥はＯＢになり易い　ＦＷ左右に大きな崖,右バンカー奥はＯＢになり易い　ＦＷ左右に大きな崖,右バンカー奥はＯＢになり易い　ＦＷ左右に大きな崖,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,ショートホール　左サイドより大きめのクラブで,ショートホール　左サイドより大きめのクラブで,ショートホール　左サイドより大きめのクラブで
2,難易度2位/18ホール中 平均スコア5.71 平均パット数2.12 パーオン率7.8% フェアウェイ率37.3% OB率25.0% バンカー率33.3%,難易度2位/18ホール中 平均スコア5.71 平均パット数2.12 パーオン率7.8% フェアウェイ率37.3% OB率25.0% バンカー率33.3%,難易度2位/18ホール中 平均スコア5.71 平均パット数2.12 パーオン率7.8% フェアウェイ率37.3% OB率25.0% バンカー率33.3%,難易度9位/18ホール中 平均スコア6.31 平均パット数2.11 パーオン率31.8% フェアウェイ率35.0% OB率30.5% バンカー率28.8%,難易度9位/18ホール中 平均スコア6.31 平均パット数2.11 パーオン率31.8% フェアウェイ率35.0% OB率30.5% バンカー率28.8%,難易度9位/18ホール中 平均スコア6.31 平均パット数2.11 パーオン率31.8% フェアウェイ率35.0% OB率30.5% バンカー率28.8%,難易度16位/18ホール中 平均スコア3.94 平均パット数2.18 パーオン率41.5% フェアウェイ率- OB率9.3% バンカー率22.5%,難易度16位/18ホール中 平均スコア3.94 平均パット数2.18 パーオン率41.5% フェアウェイ率- OB率9.3% バンカー率22.5%,難易度16位/18ホール中 平均スコア3.94 平均パット数2.18 パーオン率41.5% フェアウェイ率- OB率9.3% バンカー率22.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：418yd,Hdcp：2,PAR：4,Reg.：355yd,Hdcp：14,PAR：4,Reg.：353yd,Hdcp：8
5,打ち上げの長いミドルホール,打ち上げの長いミドルホール,打ち上げの長いミドルホール,打ち下ろしのブラインドホール,打ち下ろしのブラインドホール,打ち下ろしのブラインドホール,１打目打ち下ろし　左右のＯＢは気にせずに,１打目打ち下ろし　左右のＯＢは気にせずに,１打目打ち下ろし　左右のＯＢは気にせずに
6,難易度5位/18ホール中 平均スコア5.46 平均パット数2.15 パーオン率19.8% フェアウェイ率48.0% OB率31.8% バンカー率26.3%,難易度5位/18ホール中 平均スコア5.46 平均パット数2.15 パーオン率19.8% フェアウェイ率48.0% OB率31.8% バンカー率26.3%,難易度5位/18ホール中 平均スコア5.46 平均パット数2.15 パーオン率19.8% フェアウェイ率48.0% OB率31.8% バンカー率26.3%,難易度8位/18ホール中 平均スコア5.35 平均パット数2.16 パーオン率30.3% フェアウェイ率45.3% OB率43.8% バンカー率19.0%,難易度8位/18ホール中 平均スコア5.35 平均パット数2.16 パーオン率30.3% フェアウェイ率45.3% OB率43.8% バンカー率19.0%,難易度8位/18ホール中 平均スコア5.35 平均パット数2.16 パーオン率30.3% フェアウェイ率45.3% OB率43.8% バンカー率19.0%,難易度10位/18ホール中 平均スコア5.3 平均パット数2.13 パーオン率30.3% フェアウェイ率46.3% OB率40.8% バンカー率10.8%,難易度10位/18ホール中 平均スコア5.3 平均パット数2.13 パーオン率30.3% フェアウェイ率46.3% OB率40.8% バンカー率10.8%,難易度10位/18ホール中 平均スコア5.3 平均パット数2.13 パーオン率30.3% フェアウェイ率46.3% OB率40.8% バンカー率10.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：193yd,Hdcp：16,PAR：4,Reg.：356yd,Hdcp：10,PAR：5,Reg.：468yd,Hdcp：18
9,長いショートホール　左サイドより大きめのクラブで,長いショートホール　左サイドより大きめのクラブで,長いショートホール　左サイドより大きめのクラブで,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,ゆるい打ち上げホール　距離はない,ゆるい打ち上げホール　距離はない,ゆるい打ち上げホール　距離はない
10,難易度14位/18ホール中 平均スコア4.26 平均パット数2.06 パーオン率22.5% フェアウェイ率- OB率32.3% バンカー率4.5%,難易度14位/18ホール中 平均スコア4.26 平均パット数2.06 パーオン率22.5% フェアウェイ率- OB率32.3% バンカー率4.5%,難易度14位/18ホール中 平均スコア4.26 平均パット数2.06 パーオン率22.5% フェアウェイ率- OB率32.3% バンカー率4.5%,難易度15位/18ホール中 平均スコア5.1 平均パット数2.08 パーオン率40.0% フェアウェイ率49.8% OB率44.8% バンカー率8.5%,難易度15位/18ホール中 平均スコア5.1 平均パット数2.08 パーオン率40.0% フェアウェイ率49.8% OB率44.8% バンカー率8.5%,難易度15位/18ホール中 平均スコア5.1 平均パット数2.08 パーオン率40.0% フェアウェイ率49.8% OB率44.8% バンカー率8.5%,難易度12位/18ホール中 平均スコア6.22 平均パット数2.07 パーオン率33.5% フェアウェイ率49.5% OB率32.3% バンカー率22.3%,難易度12位/18ホール中 平均スコア6.22 平均パット数2.07 パーオン率33.5% フェアウェイ率49.5% OB率32.3% バンカー率22.3%,難易度12位/18ホール中 平均スコア6.22 平均パット数2.07 パーオン率33.5% フェアウェイ率49.5% OB率32.3% バンカー率22.3%
