,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：380yd,Hdcp：9,PAR：5,Reg.：531yd,Hdcp：3,PAR：3,Reg.：134yd,Hdcp：15
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,長いショートホール,長いショートホール,長いショートホール
2,難易度9位/18ホール中 平均スコア5.37 平均パット数2.06 パーオン率22.8% フェアウェイ率46.5% OB率26.5% バンカー率27.5%,難易度9位/18ホール中 平均スコア5.37 平均パット数2.06 パーオン率22.8% フェアウェイ率46.5% OB率26.5% バンカー率27.5%,難易度9位/18ホール中 平均スコア5.37 平均パット数2.06 パーオン率22.8% フェアウェイ率46.5% OB率26.5% バンカー率27.5%,難易度2位/18ホール中 平均スコア6.69 平均パット数2.07 パーオン率17.3% フェアウェイ率46.3% OB率36.5% バンカー率18.3%,難易度2位/18ホール中 平均スコア6.69 平均パット数2.07 パーオン率17.3% フェアウェイ率46.3% OB率36.5% バンカー率18.3%,難易度2位/18ホール中 平均スコア6.69 平均パット数2.07 パーオン率17.3% フェアウェイ率46.3% OB率36.5% バンカー率18.3%,難易度17位/18ホール中 平均スコア3.9 平均パット数2.17 パーオン率41.0% フェアウェイ率- OB率10.3% バンカー率16.0%,難易度17位/18ホール中 平均スコア3.9 平均パット数2.17 パーオン率41.0% フェアウェイ率- OB率10.3% バンカー率16.0%,難易度17位/18ホール中 平均スコア3.9 平均パット数2.17 パーオン率41.0% フェアウェイ率- OB率10.3% バンカー率16.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：325yd,Hdcp：7,PAR：4,Reg.：366yd,Hdcp：1,PAR：4,Reg.：341yd,Hdcp：13
5,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
6,難易度15位/18ホール中 平均スコア5.04 平均パット数2 パーオン率36.5% フェアウェイ率44.8% OB率27.8% バンカー率21.3%,難易度15位/18ホール中 平均スコア5.04 平均パット数2 パーオン率36.5% フェアウェイ率44.8% OB率27.8% バンカー率21.3%,難易度15位/18ホール中 平均スコア5.04 平均パット数2 パーオン率36.5% フェアウェイ率44.8% OB率27.8% バンカー率21.3%,難易度8位/18ホール中 平均スコア5.42 平均パット数2.09 パーオン率23.0% フェアウェイ率59.0% OB率27.8% バンカー率23.8%,難易度8位/18ホール中 平均スコア5.42 平均パット数2.09 パーオン率23.0% フェアウェイ率59.0% OB率27.8% バンカー率23.8%,難易度8位/18ホール中 平均スコア5.42 平均パット数2.09 パーオン率23.0% フェアウェイ率59.0% OB率27.8% バンカー率23.8%,難易度11位/18ホール中 平均スコア5.24 平均パット数2 パーオン率26.3% フェアウェイ率50.8% OB率29.5% バンカー率19.5%,難易度11位/18ホール中 平均スコア5.24 平均パット数2 パーオン率26.3% フェアウェイ率50.8% OB率29.5% バンカー率19.5%,難易度11位/18ホール中 平均スコア5.24 平均パット数2 パーオン率26.3% フェアウェイ率50.8% OB率29.5% バンカー率19.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：494yd,Hdcp：5,PAR：3,Reg.：184yd,Hdcp：17,PAR：4,Reg.：390yd,Hdcp：11
9,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度6位/18ホール中 平均スコア6.55 平均パット数2.03 パーオン率24.5% フェアウェイ率48.3% OB率45.3% バンカー率18.0%,難易度6位/18ホール中 平均スコア6.55 平均パット数2.03 パーオン率24.5% フェアウェイ率48.3% OB率45.3% バンカー率18.0%,難易度6位/18ホール中 平均スコア6.55 平均パット数2.03 パーオン率24.5% フェアウェイ率48.3% OB率45.3% バンカー率18.0%,難易度16位/18ホール中 平均スコア4.06 平均パット数1.99 パーオン率24.3% フェアウェイ率- OB率13.5% バンカー率10.0%,難易度16位/18ホール中 平均スコア4.06 平均パット数1.99 パーオン率24.3% フェアウェイ率- OB率13.5% バンカー率10.0%,難易度16位/18ホール中 平均スコア4.06 平均パット数1.99 パーオン率24.3% フェアウェイ率- OB率13.5% バンカー率10.0%,難易度7位/18ホール中 平均スコア5.44 平均パット数2.04 パーオン率18.0% フェアウェイ率53.8% OB率15.3% バンカー率33.8%,難易度7位/18ホール中 平均スコア5.44 平均パット数2.04 パーオン率18.0% フェアウェイ率53.8% OB率15.3% バンカー率33.8%,難易度7位/18ホール中 平均スコア5.44 平均パット数2.04 パーオン率18.0% フェアウェイ率53.8% OB率15.3% バンカー率33.8%
