,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：346yd,Hdcp：9,PAR：4,Reg.：370yd,Hdcp：1,PAR：4,Reg.：262yd,Hdcp：5
1,軽い右ドッグレッグのミドルホール,軽い右ドッグレッグのミドルホール,軽い右ドッグレッグのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
2,難易度10位/18ホール中 平均スコア5.33 平均パット数1.91 パーオン率17.0% フェアウェイ率43.3% OB率18.5% バンカー率4.0%,難易度10位/18ホール中 平均スコア5.33 平均パット数1.91 パーオン率17.0% フェアウェイ率43.3% OB率18.5% バンカー率4.0%,難易度10位/18ホール中 平均スコア5.33 平均パット数1.91 パーオン率17.0% フェアウェイ率43.3% OB率18.5% バンカー率4.0%,難易度7位/18ホール中 平均スコア5.45 平均パット数1.86 パーオン率10.3% フェアウェイ率44.5% OB率24.0% バンカー率6.7%,難易度7位/18ホール中 平均スコア5.45 平均パット数1.86 パーオン率10.3% フェアウェイ率44.5% OB率24.0% バンカー率6.7%,難易度7位/18ホール中 平均スコア5.45 平均パット数1.86 パーオン率10.3% フェアウェイ率44.5% OB率24.0% バンカー率6.7%,難易度16位/18ホール中 平均スコア4.99 平均パット数1.84 パーオン率28.8% フェアウェイ率51.3% OB率30.5% バンカー率4.5%,難易度16位/18ホール中 平均スコア4.99 平均パット数1.84 パーオン率28.8% フェアウェイ率51.3% OB率30.5% バンカー率4.5%,難易度16位/18ホール中 平均スコア4.99 平均パット数1.84 パーオン率28.8% フェアウェイ率51.3% OB率30.5% バンカー率4.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：162yd,Hdcp：11,PAR：5,Reg.：462yd,Hdcp：3,PAR：5,Reg.：438yd,Hdcp：7
5,緩やかな打ち上げで距離のあるショートホール,緩やかな打ち上げで距離のあるショートホール,緩やかな打ち上げで距離のあるショートホール,ストレートなロングホール,ストレートなロングホール,ストレートなロングホール,打ち下ろしのロングホール,打ち下ろしのロングホール,打ち下ろしのロングホール
6,難易度14位/18ホール中 平均スコア4.09 平均パット数1.93 パーオン率17.5% フェアウェイ率- OB率7.3% バンカー率18.5%,難易度14位/18ホール中 平均スコア4.09 平均パット数1.93 パーオン率17.5% フェアウェイ率- OB率7.3% バンカー率18.5%,難易度14位/18ホール中 平均スコア4.09 平均パット数1.93 パーオン率17.5% フェアウェイ率- OB率7.3% バンカー率18.5%,難易度9位/18ホール中 平均スコア6.32 平均パット数1.93 パーオン率22.3% フェアウェイ率58.0% OB率26.0% バンカー率6.5%,難易度9位/18ホール中 平均スコア6.32 平均パット数1.93 パーオン率22.3% フェアウェイ率58.0% OB率26.0% バンカー率6.5%,難易度9位/18ホール中 平均スコア6.32 平均パット数1.93 パーオン率22.3% フェアウェイ率58.0% OB率26.0% バンカー率6.5%,難易度13位/18ホール中 平均スコア6.11 平均パット数1.88 パーオン率26.8% フェアウェイ率47.3% OB率19.3% バンカー率16.8%,難易度13位/18ホール中 平均スコア6.11 平均パット数1.88 パーオン率26.8% フェアウェイ率47.3% OB率19.3% バンカー率16.8%,難易度13位/18ホール中 平均スコア6.11 平均パット数1.88 パーオン率26.8% フェアウェイ率47.3% OB率19.3% バンカー率16.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：139yd,Hdcp：17,PAR：4,Reg.：363yd,Hdcp：15,PAR：4,Reg.：332yd,Hdcp：13
9,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
10,難易度18位/18ホール中 平均スコア3.87 平均パット数1.91 パーオン率31.8% フェアウェイ率- OB率5.3% バンカー率11.3%,難易度18位/18ホール中 平均スコア3.87 平均パット数1.91 パーオン率31.8% フェアウェイ率- OB率5.3% バンカー率11.3%,難易度18位/18ホール中 平均スコア3.87 平均パット数1.91 パーオン率31.8% フェアウェイ率- OB率5.3% バンカー率11.3%,難易度3位/18ホール中 平均スコア5.48 平均パット数2.01 パーオン率15.5% フェアウェイ率59.0% OB率19.3% バンカー率6.8%,難易度3位/18ホール中 平均スコア5.48 平均パット数2.01 パーオン率15.5% フェアウェイ率59.0% OB率19.3% バンカー率6.8%,難易度3位/18ホール中 平均スコア5.48 平均パット数2.01 パーオン率15.5% フェアウェイ率59.0% OB率19.3% バンカー率6.8%,難易度11位/18ホール中 平均スコア5.34 平均パット数2.05 パーオン率21.0% フェアウェイ率63.5% OB率20.3% バンカー率16.3%,難易度11位/18ホール中 平均スコア5.34 平均パット数2.05 パーオン率21.0% フェアウェイ率63.5% OB率20.3% バンカー率16.3%,難易度11位/18ホール中 平均スコア5.34 平均パット数2.05 パーオン率21.0% フェアウェイ率63.5% OB率20.3% バンカー率16.3%
