,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：483yd,Hdcp：,PAR：3,Reg.：123yd,Hdcp：,PAR：4,Reg.：370yd,Hdcp：
1,やや右ドッグレッグのロング　奥がＬ（左）グリーン,やや右ドッグレッグのロング　奥がＬ（左）グリーン,やや右ドッグレッグのロング　奥がＬ（左）グリーン,距離の短いショートホール,距離の短いショートホール,距離の短いショートホール,右ＯＢが続くミドルホール,右ＯＢが続くミドルホール,右ＯＢが続くミドルホール
2,難易度5位/18ホール中 平均スコア6.53 平均パット数2.07 パーオン率23.8% フェアウェイ率38.8% OB率28.5% バンカー率26.5%,難易度5位/18ホール中 平均スコア6.53 平均パット数2.07 パーオン率23.8% フェアウェイ率38.8% OB率28.5% バンカー率26.5%,難易度5位/18ホール中 平均スコア6.53 平均パット数2.07 パーオン率23.8% フェアウェイ率38.8% OB率28.5% バンカー率26.5%,難易度18位/18ホール中 平均スコア3.92 平均パット数1.91 パーオン率27.0% フェアウェイ率- OB率16.3% バンカー率9.0%,難易度18位/18ホール中 平均スコア3.92 平均パット数1.91 パーオン率27.0% フェアウェイ率- OB率16.3% バンカー率9.0%,難易度18位/18ホール中 平均スコア3.92 平均パット数1.91 パーオン率27.0% フェアウェイ率- OB率16.3% バンカー率9.0%,難易度9位/18ホール中 平均スコア5.41 平均パット数2.01 パーオン率17.5% フェアウェイ率45.5% OB率22.0% バンカー率20.8%,難易度9位/18ホール中 平均スコア5.41 平均パット数2.01 パーオン率17.5% フェアウェイ率45.5% OB率22.0% バンカー率20.8%,難易度9位/18ホール中 平均スコア5.41 平均パット数2.01 パーオン率17.5% フェアウェイ率45.5% OB率22.0% バンカー率20.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：389yd,Hdcp：,PAR：5,Reg.：554yd,Hdcp：,PAR：4,Reg.：334yd,Hdcp：
5,ＦＷが比較的広い打ち下ろしのミドルホール,ＦＷが比較的広い打ち下ろしのミドルホール,ＦＷが比較的広い打ち下ろしのミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,谷越えのミドルホール　奥がＬ（左）グリーン,谷越えのミドルホール　奥がＬ（左）グリーン,谷越えのミドルホール　奥がＬ（左）グリーン
6,難易度7位/18ホール中 平均スコア5.45 平均パット数1.96 パーオン率15.3% フェアウェイ率39.8% OB率5.3% バンカー率29.5%,難易度7位/18ホール中 平均スコア5.45 平均パット数1.96 パーオン率15.3% フェアウェイ率39.8% OB率5.3% バンカー率29.5%,難易度7位/18ホール中 平均スコア5.45 平均パット数1.96 パーオン率15.3% フェアウェイ率39.8% OB率5.3% バンカー率29.5%,難易度2位/18ホール中 平均スコア6.64 平均パット数1.99 パーオン率14.5% フェアウェイ率43.5% OB率21.5% バンカー率23.8%,難易度2位/18ホール中 平均スコア6.64 平均パット数1.99 パーオン率14.5% フェアウェイ率43.5% OB率21.5% バンカー率23.8%,難易度2位/18ホール中 平均スコア6.64 平均パット数1.99 パーオン率14.5% フェアウェイ率43.5% OB率21.5% バンカー率23.8%,難易度14位/18ホール中 平均スコア5.23 平均パット数2 パーオン率23.0% フェアウェイ率48.3% OB率24.3% バンカー率16.8%,難易度14位/18ホール中 平均スコア5.23 平均パット数2 パーオン率23.0% フェアウェイ率48.3% OB率24.3% バンカー率16.8%,難易度14位/18ホール中 平均スコア5.23 平均パット数2 パーオン率23.0% フェアウェイ率48.3% OB率24.3% バンカー率16.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：414yd,Hdcp：,PAR：3,Reg.：162yd,Hdcp：,PAR：4,Reg.：332yd,Hdcp：
9,距離のある難しいミドルホール,距離のある難しいミドルホール,距離のある難しいミドルホール,打ち上げのショートホール,打ち上げのショートホール,打ち上げのショートホール,距離の短い打ち下ろしのミドルホール,距離の短い打ち下ろしのミドルホール,距離の短い打ち下ろしのミドルホール
10,難易度3位/18ホール中 平均スコア5.75 平均パット数2.02 パーオン率7.8% フェアウェイ率39.8% OB率19.3% バンカー率24.3%,難易度3位/18ホール中 平均スコア5.75 平均パット数2.02 パーオン率7.8% フェアウェイ率39.8% OB率19.3% バンカー率24.3%,難易度3位/18ホール中 平均スコア5.75 平均パット数2.02 パーオン率7.8% フェアウェイ率39.8% OB率19.3% バンカー率24.3%,難易度17位/18ホール中 平均スコア3.96 平均パット数1.91 パーオン率21.8% フェアウェイ率- OB率14.3% バンカー率27.3%,難易度17位/18ホール中 平均スコア3.96 平均パット数1.91 パーオン率21.8% フェアウェイ率- OB率14.3% バンカー率27.3%,難易度17位/18ホール中 平均スコア3.96 平均パット数1.91 パーオン率21.8% フェアウェイ率- OB率14.3% バンカー率27.3%,難易度12位/18ホール中 平均スコア5.31 平均パット数1.99 パーオン率24.3% フェアウェイ率39.0% OB率29.5% バンカー率29.8%,難易度12位/18ホール中 平均スコア5.31 平均パット数1.99 パーオン率24.3% フェアウェイ率39.0% OB率29.5% バンカー率29.8%,難易度12位/18ホール中 平均スコア5.31 平均パット数1.99 パーオン率24.3% フェアウェイ率39.0% OB率29.5% バンカー率29.8%
