,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：346yd,Hdcp：4,PAR：3,Reg.：136yd,Hdcp：16,PAR：4,Reg.：367yd,Hdcp：10
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左奥から右手前へ傾斜のあるグリーン,左奥から右手前へ傾斜のあるグリーン,左奥から右手前へ傾斜のあるグリーン,左サイドに池、ＯＢとプレッシャーがかかるホール,左サイドに池、ＯＢとプレッシャーがかかるホール,左サイドに池、ＯＢとプレッシャーがかかるホール
2,難易度7位/18ホール中 平均スコア5.38 平均パット数2.03 パーオン率18.8% フェアウェイ率53.8% OB率7.0% バンカー率34.8%,難易度7位/18ホール中 平均スコア5.38 平均パット数2.03 パーオン率18.8% フェアウェイ率53.8% OB率7.0% バンカー率34.8%,難易度7位/18ホール中 平均スコア5.38 平均パット数2.03 パーオン率18.8% フェアウェイ率53.8% OB率7.0% バンカー率34.8%,難易度17位/18ホール中 平均スコア3.99 平均パット数2.04 パーオン率30.3% フェアウェイ率- OB率3.3% バンカー率33.5%,難易度17位/18ホール中 平均スコア3.99 平均パット数2.04 パーオン率30.3% フェアウェイ率- OB率3.3% バンカー率33.5%,難易度17位/18ホール中 平均スコア3.99 平均パット数2.04 パーオン率30.3% フェアウェイ率- OB率3.3% バンカー率33.5%,難易度6位/18ホール中 平均スコア5.49 平均パット数2.05 パーオン率17.8% フェアウェイ率49.0% OB率12.5% バンカー率26.0%,難易度6位/18ホール中 平均スコア5.49 平均パット数2.05 パーオン率17.8% フェアウェイ率49.0% OB率12.5% バンカー率26.0%,難易度6位/18ホール中 平均スコア5.49 平均パット数2.05 パーオン率17.8% フェアウェイ率49.0% OB率12.5% バンカー率26.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：409yd,Hdcp：2,PAR：5,Reg.：454yd,Hdcp：14,PAR：3,Reg.：159yd,Hdcp：8
5,距離の長い左ドッグレッグのミドルホール,距離の長い左ドッグレッグのミドルホール,距離の長い左ドッグレッグのミドルホール,ゆるい左ドッグレッグのロングホール,ゆるい左ドッグレッグのロングホール,ゆるい左ドッグレッグのロングホール,池越えのショートホール,池越えのショートホール,池越えのショートホール
6,難易度1位/18ホール中 平均スコア5.8 平均パット数2.11 パーオン率9.0% フェアウェイ率47.8% OB率23.5% バンカー率32.5%,難易度1位/18ホール中 平均スコア5.8 平均パット数2.11 パーオン率9.0% フェアウェイ率47.8% OB率23.5% バンカー率32.5%,難易度1位/18ホール中 平均スコア5.8 平均パット数2.11 パーオン率9.0% フェアウェイ率47.8% OB率23.5% バンカー率32.5%,難易度8位/18ホール中 平均スコア6.32 平均パット数2.04 パーオン率30.8% フェアウェイ率49.3% OB率19.8% バンカー率40.5%,難易度8位/18ホール中 平均スコア6.32 平均パット数2.04 パーオン率30.8% フェアウェイ率49.3% OB率19.8% バンカー率40.5%,難易度8位/18ホール中 平均スコア6.32 平均パット数2.04 パーオン率30.8% フェアウェイ率49.3% OB率19.8% バンカー率40.5%,難易度16位/18ホール中 平均スコア3.98 平均パット数2.01 パーオン率34.0% フェアウェイ率- OB率9.5% バンカー率9.8%,難易度16位/18ホール中 平均スコア3.98 平均パット数2.01 パーオン率34.0% フェアウェイ率- OB率9.5% バンカー率9.8%,難易度16位/18ホール中 平均スコア3.98 平均パット数2.01 パーオン率34.0% フェアウェイ率- OB率9.5% バンカー率9.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：307yd,Hdcp：18,PAR：4,Reg.：332yd,Hdcp：12,PAR：5,Reg.：537yd,Hdcp：6
9,短いミドルホール　グリーン手前５つのバンカー注意,短いミドルホール　グリーン手前５つのバンカー注意,短いミドルホール　グリーン手前５つのバンカー注意,１打目が打ち下ろしのミドルホール,１打目が打ち下ろしのミドルホール,１打目が打ち下ろしのミドルホール,真っ直ぐなロング　１打目は広いＦＷに気持ち良く,真っ直ぐなロング　１打目は広いＦＷに気持ち良く,真っ直ぐなロング　１打目は広いＦＷに気持ち良く
10,難易度11位/18ホール中 平均スコア5.3 平均パット数2.01 パーオン率27.5% フェアウェイ率46.5% OB率19.5% バンカー率41.5%,難易度11位/18ホール中 平均スコア5.3 平均パット数2.01 パーオン率27.5% フェアウェイ率46.5% OB率19.5% バンカー率41.5%,難易度11位/18ホール中 平均スコア5.3 平均パット数2.01 パーオン率27.5% フェアウェイ率46.5% OB率19.5% バンカー率41.5%,難易度10位/18ホール中 平均スコア5.32 平均パット数2.09 パーオン率28.3% フェアウェイ率43.8% OB率15.0% バンカー率34.0%,難易度10位/18ホール中 平均スコア5.32 平均パット数2.09 パーオン率28.3% フェアウェイ率43.8% OB率15.0% バンカー率34.0%,難易度10位/18ホール中 平均スコア5.32 平均パット数2.09 パーオン率28.3% フェアウェイ率43.8% OB率15.0% バンカー率34.0%,難易度2位/18ホール中 平均スコア6.54 平均パット数2.01 パーオン率18.0% フェアウェイ率50.3% OB率8.8% バンカー率22.8%,難易度2位/18ホール中 平均スコア6.54 平均パット数2.01 パーオン率18.0% フェアウェイ率50.3% OB率8.8% バンカー率22.8%,難易度2位/18ホール中 平均スコア6.54 平均パット数2.01 パーオン率18.0% フェアウェイ率50.3% OB率8.8% バンカー率22.8%
