,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：345yd,Hdcp：16,PAR：5,Reg.：543yd,Hdcp：10,PAR：4,Reg.：393yd,Hdcp：4
1,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなロングホール,ほぼ真っ直ぐなロングホール,ほぼ真っ直ぐなロングホール,真っ直ぐな長いミドルホール,真っ直ぐな長いミドルホール,真っ直ぐな長いミドルホール
2,難易度8位/18ホール中 平均スコア5.27 平均パット数2.03 パーオン率18.5% フェアウェイ率37.5% OB率1.3% バンカー率4.5%,難易度8位/18ホール中 平均スコア5.27 平均パット数2.03 パーオン率18.5% フェアウェイ率37.5% OB率1.3% バンカー率4.5%,難易度8位/18ホール中 平均スコア5.27 平均パット数2.03 パーオン率18.5% フェアウェイ率37.5% OB率1.3% バンカー率4.5%,難易度3位/18ホール中 平均スコア6.47 平均パット数2.03 パーオン率17.8% フェアウェイ率39.5% OB率3.5% バンカー率1.7%,難易度3位/18ホール中 平均スコア6.47 平均パット数2.03 パーオン率17.8% フェアウェイ率39.5% OB率3.5% バンカー率1.7%,難易度3位/18ホール中 平均スコア6.47 平均パット数2.03 パーオン率17.8% フェアウェイ率39.5% OB率3.5% バンカー率1.7%,難易度5位/18ホール中 平均スコア5.37 平均パット数2 パーオン率18.3% フェアウェイ率40.8% OB率3.0% バンカー率19.3%,難易度5位/18ホール中 平均スコア5.37 平均パット数2 パーオン率18.3% フェアウェイ率40.8% OB率3.0% バンカー率19.3%,難易度5位/18ホール中 平均スコア5.37 平均パット数2 パーオン率18.3% フェアウェイ率40.8% OB率3.0% バンカー率19.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：388yd,Hdcp：8,PAR：3,Reg.：216yd,Hdcp：2,PAR：4,Reg.：342yd,Hdcp：14
5,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,長いショートホール,長いショートホール,長いショートホール,ややＳ字のミドルホール,ややＳ字のミドルホール,ややＳ字のミドルホール
6,難易度6位/18ホール中 平均スコア5.37 平均パット数1.95 パーオン率18.0% フェアウェイ率38.8% OB率5.0% バンカー率32.8%,難易度6位/18ホール中 平均スコア5.37 平均パット数1.95 パーオン率18.0% フェアウェイ率38.8% OB率5.0% バンカー率32.8%,難易度6位/18ホール中 平均スコア5.37 平均パット数1.95 パーオン率18.0% フェアウェイ率38.8% OB率5.0% バンカー率32.8%,難易度18位/18ホール中 平均スコア4.04 平均パット数2.1 パーオン率30.0% フェアウェイ率- OB率2.3% バンカー率1.0%,難易度18位/18ホール中 平均スコア4.04 平均パット数2.1 パーオン率30.0% フェアウェイ率- OB率2.3% バンカー率1.0%,難易度18位/18ホール中 平均スコア4.04 平均パット数2.1 パーオン率30.0% フェアウェイ率- OB率2.3% バンカー率1.0%,難易度12位/18ホール中 平均スコア5.24 平均パット数1.95 パーオン率21.8% フェアウェイ率45.3% OB率7.8% バンカー率1.0%,難易度12位/18ホール中 平均スコア5.24 平均パット数1.95 パーオン率21.8% フェアウェイ率45.3% OB率7.8% バンカー率1.0%,難易度12位/18ホール中 平均スコア5.24 平均パット数1.95 パーオン率21.8% フェアウェイ率45.3% OB率7.8% バンカー率1.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：160yd,Hdcp：6,PAR：4,Reg.：319yd,Hdcp：18,PAR：5,Reg.：496yd,Hdcp：12
9,池越えのショートホール,池越えのショートホール,池越えのショートホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
10,難易度16位/18ホール中 平均スコア4.07 平均パット数2.12 パーオン率31.0% フェアウェイ率- OB率9.3% バンカー率28.0%,難易度16位/18ホール中 平均スコア4.07 平均パット数2.12 パーオン率31.0% フェアウェイ率- OB率9.3% バンカー率28.0%,難易度16位/18ホール中 平均スコア4.07 平均パット数2.12 パーオン率31.0% フェアウェイ率- OB率9.3% バンカー率28.0%,難易度14位/18ホール中 平均スコア5.1 平均パット数2.04 パーオン率29.3% フェアウェイ率46.0% OB率8.0% バンカー率18.8%,難易度14位/18ホール中 平均スコア5.1 平均パット数2.04 パーオン率29.3% フェアウェイ率46.0% OB率8.0% バンカー率18.8%,難易度14位/18ホール中 平均スコア5.1 平均パット数2.04 パーオン率29.3% フェアウェイ率46.0% OB率8.0% バンカー率18.8%,難易度1位/18ホール中 平均スコア6.53 平均パット数2.09 パーオン率22.8% フェアウェイ率43.0% OB率7.3% バンカー率35.3%,難易度1位/18ホール中 平均スコア6.53 平均パット数2.09 パーオン率22.8% フェアウェイ率43.0% OB率7.3% バンカー率35.3%,難易度1位/18ホール中 平均スコア6.53 平均パット数2.09 パーオン率22.8% フェアウェイ率43.0% OB率7.3% バンカー率35.3%
