,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：410yd,Hdcp：6,PAR：5,Reg.：475yd,Hdcp：4,PAR：4,Reg.：348yd,Hdcp：12
1,１打目はフェアウェイセンターから左が狙い目,１打目はフェアウェイセンターから左が狙い目,１打目はフェアウェイセンターから左が狙い目,アルバトロスが出ている短めのロングホール,アルバトロスが出ている短めのロングホール,アルバトロスが出ている短めのロングホール,ティーから右側はＯＢラインが近いので要注意,ティーから右側はＯＢラインが近いので要注意,ティーから右側はＯＢラインが近いので要注意
2,難易度3位/18ホール中 平均スコア5.58 平均パット数1.9 パーオン率5.8% フェアウェイ率48.0% OB率13.5% バンカー率24.0%,難易度3位/18ホール中 平均スコア5.58 平均パット数1.9 パーオン率5.8% フェアウェイ率48.0% OB率13.5% バンカー率24.0%,難易度3位/18ホール中 平均スコア5.58 平均パット数1.9 パーオン率5.8% フェアウェイ率48.0% OB率13.5% バンカー率24.0%,難易度6位/18ホール中 平均スコア6.44 平均パット数2 パーオン率25.8% フェアウェイ率48.8% OB率46.0% バンカー率19.5%,難易度6位/18ホール中 平均スコア6.44 平均パット数2 パーオン率25.8% フェアウェイ率48.8% OB率46.0% バンカー率19.5%,難易度6位/18ホール中 平均スコア6.44 平均パット数2 パーオン率25.8% フェアウェイ率48.8% OB率46.0% バンカー率19.5%,難易度9位/18ホール中 平均スコア5.25 平均パット数1.86 パーオン率17.0% フェアウェイ率56.8% OB率35.3% バンカー率15.3%,難易度9位/18ホール中 平均スコア5.25 平均パット数1.86 パーオン率17.0% フェアウェイ率56.8% OB率35.3% バンカー率15.3%,難易度9位/18ホール中 平均スコア5.25 平均パット数1.86 パーオン率17.0% フェアウェイ率56.8% OB率35.3% バンカー率15.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：137yd,Hdcp：16,PAR：5,Reg.：474yd,Hdcp：2,PAR：4,Reg.：343yd,Hdcp：10
5,めずらしい手前の高い２段グリーン,めずらしい手前の高い２段グリーン,めずらしい手前の高い２段グリーン,眺めの良いロングホール,眺めの良いロングホール,眺めの良いロングホール,ティーショットはセンターより右を狙う,ティーショットはセンターより右を狙う,ティーショットはセンターより右を狙う
6,難易度18位/18ホール中 平均スコア3.88 平均パット数2.01 パーオン率34.0% フェアウェイ率- OB率9.5% バンカー率10.5%,難易度18位/18ホール中 平均スコア3.88 平均パット数2.01 パーオン率34.0% フェアウェイ率- OB率9.5% バンカー率10.5%,難易度18位/18ホール中 平均スコア3.88 平均パット数2.01 パーオン率34.0% フェアウェイ率- OB率9.5% バンカー率10.5%,難易度15位/18ホール中 平均スコア5.98 平均パット数1.93 パーオン率35.5% フェアウェイ率53.3% OB率19.3% バンカー率19.0%,難易度15位/18ホール中 平均スコア5.98 平均パット数1.93 パーオン率35.5% フェアウェイ率53.3% OB率19.3% バンカー率19.0%,難易度15位/18ホール中 平均スコア5.98 平均パット数1.93 パーオン率35.5% フェアウェイ率53.3% OB率19.3% バンカー率19.0%,難易度11位/18ホール中 平均スコア5.25 平均パット数1.95 パーオン率21.0% フェアウェイ率55.5% OB率18.5% バンカー率16.0%,難易度11位/18ホール中 平均スコア5.25 平均パット数1.95 パーオン率21.0% フェアウェイ率55.5% OB率18.5% バンカー率16.0%,難易度11位/18ホール中 平均スコア5.25 平均パット数1.95 パーオン率21.0% フェアウェイ率55.5% OB率18.5% バンカー率16.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：327yd,Hdcp：14,PAR：3,Reg.：170yd,Hdcp：18,PAR：4,Reg.：423yd,Hdcp：8
9,左へほぼ直角にドッグレッグしたミドルホール,左へほぼ直角にドッグレッグしたミドルホール,左へほぼ直角にドッグレッグしたミドルホール,ホールインワン達成Ｎｏ.１ホール,ホールインワン達成Ｎｏ.１ホール,ホールインワン達成Ｎｏ.１ホール,フェアウェイは右側が高く２段になっている,フェアウェイは右側が高く２段になっている,フェアウェイは右側が高く２段になっている
10,難易度14位/18ホール中 平均スコア5.09 平均パット数1.91 パーオン率25.8% フェアウェイ率57.5% OB率21.5% バンカー率15.8%,難易度14位/18ホール中 平均スコア5.09 平均パット数1.91 パーオン率25.8% フェアウェイ率57.5% OB率21.5% バンカー率15.8%,難易度14位/18ホール中 平均スコア5.09 平均パット数1.91 パーオン率25.8% フェアウェイ率57.5% OB率21.5% バンカー率15.8%,難易度16位/18ホール中 平均スコア3.95 平均パット数1.97 パーオン率30.8% フェアウェイ率- OB率8.7% バンカー率12.5%,難易度16位/18ホール中 平均スコア3.95 平均パット数1.97 パーオン率30.8% フェアウェイ率- OB率8.7% バンカー率12.5%,難易度16位/18ホール中 平均スコア3.95 平均パット数1.97 パーオン率30.8% フェアウェイ率- OB率8.7% バンカー率12.5%,難易度5位/18ホール中 平均スコア5.49 平均パット数1.98 パーオン率8.5% フェアウェイ率47.5% OB率12.5% バンカー率19.8%,難易度5位/18ホール中 平均スコア5.49 平均パット数1.98 パーオン率8.5% フェアウェイ率47.5% OB率12.5% バンカー率19.8%,難易度5位/18ホール中 平均スコア5.49 平均パット数1.98 パーオン率8.5% フェアウェイ率47.5% OB率12.5% バンカー率19.8%
