,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：393yd,Hdcp：1,PAR：4,Reg.：356yd,Hdcp：6,PAR：3,Reg.：173yd,Hdcp：7
1,ティーショットでは右の斜面を狙ってＦＷ狙い,ティーショットでは右の斜面を狙ってＦＷ狙い,ティーショットでは右の斜面を狙ってＦＷ狙い,真っ直ぐなミドルホール　手前がＬ（左）グリーン,真っ直ぐなミドルホール　手前がＬ（左）グリーン,真っ直ぐなミドルホール　手前がＬ（左）グリーン,池越えのショートホール,池越えのショートホール,池越えのショートホール
2,難易度6位/9ホール中 平均スコア5.34 平均パット数1.94 パーオン率15.5% フェアウェイ率58.0% OB率18.0% バンカー率6.7%,難易度6位/9ホール中 平均スコア5.34 平均パット数1.94 パーオン率15.5% フェアウェイ率58.0% OB率18.0% バンカー率6.7%,難易度6位/9ホール中 平均スコア5.34 平均パット数1.94 パーオン率15.5% フェアウェイ率58.0% OB率18.0% バンカー率6.7%,難易度4位/9ホール中 平均スコア5.4 平均パット数1.95 パーオン率14.3% フェアウェイ率60.3% OB率32.5% バンカー率9.3%,難易度4位/9ホール中 平均スコア5.4 平均パット数1.95 パーオン率14.3% フェアウェイ率60.3% OB率32.5% バンカー率9.3%,難易度4位/9ホール中 平均スコア5.4 平均パット数1.95 パーオン率14.3% フェアウェイ率60.3% OB率32.5% バンカー率9.3%,難易度8位/9ホール中 平均スコア4.11 平均パット数1.9 パーオン率22.8% フェアウェイ率- OB率24.5% バンカー率7.3%,難易度8位/9ホール中 平均スコア4.11 平均パット数1.9 パーオン率22.8% フェアウェイ率- OB率24.5% バンカー率7.3%,難易度8位/9ホール中 平均スコア4.11 平均パット数1.9 パーオン率22.8% フェアウェイ率- OB率24.5% バンカー率7.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：483yd,Hdcp：8,PAR：4,Reg.：388yd,Hdcp：5,PAR：3,Reg.：152yd,Hdcp：9
5,グリーンの正面の木を避けセカンドは右狙い,グリーンの正面の木を避けセカンドは右狙い,グリーンの正面の木を避けセカンドは右狙い,アプローチは打ち上げのためクラブ選択に注意,アプローチは打ち上げのためクラブ選択に注意,アプローチは打ち上げのためクラブ選択に注意,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール
6,難易度7位/9ホール中 平均スコア6.29 平均パット数1.97 パーオン率30.0% フェアウェイ率52.8% OB率42.3% バンカー率8.0%,難易度7位/9ホール中 平均スコア6.29 平均パット数1.97 パーオン率30.0% フェアウェイ率52.8% OB率42.3% バンカー率8.0%,難易度7位/9ホール中 平均スコア6.29 平均パット数1.97 パーオン率30.0% フェアウェイ率52.8% OB率42.3% バンカー率8.0%,難易度2位/9ホール中 平均スコア5.46 平均パット数1.99 パーオン率14.0% フェアウェイ率63.0% OB率23.0% バンカー率8.3%,難易度2位/9ホール中 平均スコア5.46 平均パット数1.99 パーオン率14.0% フェアウェイ率63.0% OB率23.0% バンカー率8.3%,難易度2位/9ホール中 平均スコア5.46 平均パット数1.99 パーオン率14.0% フェアウェイ率63.0% OB率23.0% バンカー率8.3%,難易度9位/9ホール中 平均スコア3.84 平均パット数1.99 パーオン率41.8% フェアウェイ率- OB率12.8% バンカー率21.5%,難易度9位/9ホール中 平均スコア3.84 平均パット数1.99 パーオン率41.8% フェアウェイ率- OB率12.8% バンカー率21.5%,難易度9位/9ホール中 平均スコア3.84 平均パット数1.99 パーオン率41.8% フェアウェイ率- OB率12.8% バンカー率21.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：481yd,Hdcp：4,PAR：4,Reg.：406yd,Hdcp：2,PAR：4,Reg.：370yd,Hdcp：3
9,正面の一本の木を狙い、フェアウェーをキープ,正面の一本の木を狙い、フェアウェーをキープ,正面の一本の木を狙い、フェアウェーをキープ,ティーショットは中央の木の右側を狙う,ティーショットは中央の木の右側を狙う,ティーショットは中央の木の右側を狙う,ティーショットでは左の池に注意　二段グリーン,ティーショットでは左の池に注意　二段グリーン,ティーショットでは左の池に注意　二段グリーン
10,難易度5位/9ホール中 平均スコア6.35 平均パット数2.08 パーオン率27.5% フェアウェイ率54.3% OB率33.0% バンカー率1.3%,難易度5位/9ホール中 平均スコア6.35 平均パット数2.08 パーオン率27.5% フェアウェイ率54.3% OB率33.0% バンカー率1.3%,難易度5位/9ホール中 平均スコア6.35 平均パット数2.08 パーオン率27.5% フェアウェイ率54.3% OB率33.0% バンカー率1.3%,難易度3位/9ホール中 平均スコア5.46 平均パット数2 パーオン率13.3% フェアウェイ率55.0% OB率6.3% バンカー率9.0%,難易度3位/9ホール中 平均スコア5.46 平均パット数2 パーオン率13.3% フェアウェイ率55.0% OB率6.3% バンカー率9.0%,難易度3位/9ホール中 平均スコア5.46 平均パット数2 パーオン率13.3% フェアウェイ率55.0% OB率6.3% バンカー率9.0%,難易度1位/9ホール中 平均スコア5.58 平均パット数2 パーオン率11.3% フェアウェイ率52.8% OB率29.3% バンカー率13.8%,難易度1位/9ホール中 平均スコア5.58 平均パット数2 パーオン率11.3% フェアウェイ率52.8% OB率29.3% バンカー率13.8%,難易度1位/9ホール中 平均スコア5.58 平均パット数2 パーオン率11.3% フェアウェイ率52.8% OB率29.3% バンカー率13.8%
