,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：523yd,Hdcp：7,PAR：4,Reg.：413yd,Hdcp：3,PAR：3,Reg.：170yd,Hdcp：17
1,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,ショートホール,ショートホール,ショートホール
2,難易度2位/18ホール中 平均スコア6.67 平均パット数1.97 パーオン率25.5% フェアウェイ率68.3% OB率41.0% バンカー率59.3%,難易度2位/18ホール中 平均スコア6.67 平均パット数1.97 パーオン率25.5% フェアウェイ率68.3% OB率41.0% バンカー率59.3%,難易度2位/18ホール中 平均スコア6.67 平均パット数1.97 パーオン率25.5% フェアウェイ率68.3% OB率41.0% バンカー率59.3%,難易度4位/18ホール中 平均スコア5.6 平均パット数1.98 パーオン率18.7% フェアウェイ率52.5% OB率52.5% バンカー率32.5%,難易度4位/18ホール中 平均スコア5.6 平均パット数1.98 パーオン率18.7% フェアウェイ率52.5% OB率52.5% バンカー率32.5%,難易度4位/18ホール中 平均スコア5.6 平均パット数1.98 パーオン率18.7% フェアウェイ率52.5% OB率52.5% バンカー率32.5%,難易度17位/18ホール中 平均スコア3.83 平均パット数1.94 パーオン率31.0% フェアウェイ率- OB率23.0% バンカー率-,難易度17位/18ホール中 平均スコア3.83 平均パット数1.94 パーオン率31.0% フェアウェイ率- OB率23.0% バンカー率-,難易度17位/18ホール中 平均スコア3.83 平均パット数1.94 パーオン率31.0% フェアウェイ率- OB率23.0% バンカー率-
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：366yd,Hdcp：1,PAR：4,Reg.：361yd,Hdcp：9,PAR：4,Reg.：351yd,Hdcp：13
5,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度12位/18ホール中 平均スコア5.3 平均パット数1.98 パーオン率26.3% フェアウェイ率54.3% OB率19.0% バンカー率11.0%,難易度12位/18ホール中 平均スコア5.3 平均パット数1.98 パーオン率26.3% フェアウェイ率54.3% OB率19.0% バンカー率11.0%,難易度12位/18ホール中 平均スコア5.3 平均パット数1.98 パーオン率26.3% フェアウェイ率54.3% OB率19.0% バンカー率11.0%,難易度9位/18ホール中 平均スコア5.23 平均パット数2.02 パーオン率22.0% フェアウェイ率47.8% OB率30.0% バンカー率37.7%,難易度9位/18ホール中 平均スコア5.23 平均パット数2.02 パーオン率22.0% フェアウェイ率47.8% OB率30.0% バンカー率37.7%,難易度9位/18ホール中 平均スコア5.23 平均パット数2.02 パーオン率22.0% フェアウェイ率47.8% OB率30.0% バンカー率37.7%,難易度13位/18ホール中 平均スコア5.04 平均パット数1.91 パーオン率23.8% フェアウェイ率72.0% OB率31.5% バンカー率50.0%,難易度13位/18ホール中 平均スコア5.04 平均パット数1.91 パーオン率23.8% フェアウェイ率72.0% OB率31.5% バンカー率50.0%,難易度13位/18ホール中 平均スコア5.04 平均パット数1.91 パーオン率23.8% フェアウェイ率72.0% OB率31.5% バンカー率50.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：135yd,Hdcp：15,PAR：4,Reg.：358yd,Hdcp：5,PAR：5,Reg.：481yd,Hdcp：11
9,アップヒルのため少し大きめのクラブで,アップヒルのため少し大きめのクラブで,アップヒルのため少し大きめのクラブで,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,やや右下がり、ティーショットは左側へ,やや右下がり、ティーショットは左側へ,やや右下がり、ティーショットは左側へ
10,難易度18位/18ホール中 平均スコア3.75 平均パット数1.89 パーオン率32.8% フェアウェイ率- OB率17.0% バンカー率25.0%,難易度18位/18ホール中 平均スコア3.75 平均パット数1.89 パーオン率32.8% フェアウェイ率- OB率17.0% バンカー率25.0%,難易度18位/18ホール中 平均スコア3.75 平均パット数1.89 パーオン率32.8% フェアウェイ率- OB率17.0% バンカー率25.0%,難易度6位/18ホール中 平均スコア5.36 平均パット数2.02 パーオン率23.3% フェアウェイ率54.5% OB率31.0% バンカー率37.7%,難易度6位/18ホール中 平均スコア5.36 平均パット数2.02 パーオン率23.3% フェアウェイ率54.5% OB率31.0% バンカー率37.7%,難易度6位/18ホール中 平均スコア5.36 平均パット数2.02 パーオン率23.3% フェアウェイ率54.5% OB率31.0% バンカー率37.7%,難易度16位/18ホール中 平均スコア6.1 平均パット数2.02 パーオン率52.3% フェアウェイ率61.8% OB率26.7% バンカー率61.3%,難易度16位/18ホール中 平均スコア6.1 平均パット数2.02 パーオン率52.3% フェアウェイ率61.8% OB率26.7% バンカー率61.3%,難易度16位/18ホール中 平均スコア6.1 平均パット数2.02 パーオン率52.3% フェアウェイ率61.8% OB率26.7% バンカー率61.3%
