,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：497yd,Hdcp：6,PAR：4,Reg.：403yd,Hdcp：2,PAR：3,Reg.：164yd,Hdcp：7
1,フェアウェーは広くロングヒッターは２オン可,フェアウェーは広くロングヒッターは２オン可,フェアウェーは広くロングヒッターは２オン可,左右の林に入るとパーを取るのが難しい,左右の林に入るとパーを取るのが難しい,左右の林に入るとパーを取るのが難しい,打ち下ろしのショートホール,打ち下ろしのショートホール,打ち下ろしのショートホール
2,難易度4位/9ホール中 平均スコア6.46 平均パット数2.08 パーオン率24.0% フェアウェイ率45.3% OB率8.0% バンカー率29.8%,難易度4位/9ホール中 平均スコア6.46 平均パット数2.08 パーオン率24.0% フェアウェイ率45.3% OB率8.0% バンカー率29.8%,難易度4位/9ホール中 平均スコア6.46 平均パット数2.08 パーオン率24.0% フェアウェイ率45.3% OB率8.0% バンカー率29.8%,難易度2位/9ホール中 平均スコア5.62 平均パット数2.06 パーオン率11.0% フェアウェイ率42.5% OB率3.5% バンカー率14.5%,難易度2位/9ホール中 平均スコア5.62 平均パット数2.06 パーオン率11.0% フェアウェイ率42.5% OB率3.5% バンカー率14.5%,難易度2位/9ホール中 平均スコア5.62 平均パット数2.06 パーオン率11.0% フェアウェイ率42.5% OB率3.5% バンカー率14.5%,難易度9位/9ホール中 平均スコア3.88 平均パット数1.92 パーオン率26.8% フェアウェイ率- OB率6.0% バンカー率32.0%,難易度9位/9ホール中 平均スコア3.88 平均パット数1.92 パーオン率26.8% フェアウェイ率- OB率6.0% バンカー率32.0%,難易度9位/9ホール中 平均スコア3.88 平均パット数1.92 パーオン率26.8% フェアウェイ率- OB率6.0% バンカー率32.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：406yd,Hdcp：3,PAR：4,Reg.：389yd,Hdcp：4,PAR：4,Reg.：408yd,Hdcp：5
5,このホールも４００ヤードを超えるミドルホール,このホールも４００ヤードを超えるミドルホール,このホールも４００ヤードを超えるミドルホール,第二打からやや右ドッグ　右斜面からは難しい,第二打からやや右ドッグ　右斜面からは難しい,第二打からやや右ドッグ　右斜面からは難しい,左ドッグレッグのミドル　セカンドはやや打ち下ろし,左ドッグレッグのミドル　セカンドはやや打ち下ろし,左ドッグレッグのミドル　セカンドはやや打ち下ろし
6,難易度1位/9ホール中 平均スコア5.65 平均パット数2.09 パーオン率9.8% フェアウェイ率41.8% OB率1.7% バンカー率50.8%,難易度1位/9ホール中 平均スコア5.65 平均パット数2.09 パーオン率9.8% フェアウェイ率41.8% OB率1.7% バンカー率50.8%,難易度1位/9ホール中 平均スコア5.65 平均パット数2.09 パーオン率9.8% フェアウェイ率41.8% OB率1.7% バンカー率50.8%,難易度3位/9ホール中 平均スコア5.52 平均パット数1.98 パーオン率11.0% フェアウェイ率41.8% OB率4.0% バンカー率40.8%,難易度3位/9ホール中 平均スコア5.52 平均パット数1.98 パーオン率11.0% フェアウェイ率41.8% OB率4.0% バンカー率40.8%,難易度3位/9ホール中 平均スコア5.52 平均パット数1.98 パーオン率11.0% フェアウェイ率41.8% OB率4.0% バンカー率40.8%,難易度5位/9ホール中 平均スコア5.46 平均パット数1.99 パーオン率12.3% フェアウェイ率46.0% OB率28.7% バンカー率45.3%,難易度5位/9ホール中 平均スコア5.46 平均パット数1.99 パーオン率12.3% フェアウェイ率46.0% OB率28.7% バンカー率45.3%,難易度5位/9ホール中 平均スコア5.46 平均パット数1.99 パーオン率12.3% フェアウェイ率46.0% OB率28.7% バンカー率45.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：523yd,Hdcp：1,PAR：3,Reg.：145yd,Hdcp：8,PAR：4,Reg.：345yd,Hdcp：9
9,右ＯＢがグリーンまで続くので右サイド注意,右ＯＢがグリーンまで続くので右サイド注意,右ＯＢがグリーンまで続くので右サイド注意,池越えの打ち上げのショートホール,池越えの打ち上げのショートホール,池越えの打ち上げのショートホール,距離のないミドルホール,距離のないミドルホール,距離のないミドルホール
10,難易度6位/9ホール中 平均スコア6.26 平均パット数1.98 パーオン率29.3% フェアウェイ率55.3% OB率33.3% バンカー率23.5%,難易度6位/9ホール中 平均スコア6.26 平均パット数1.98 パーオン率29.3% フェアウェイ率55.3% OB率33.3% バンカー率23.5%,難易度6位/9ホール中 平均スコア6.26 平均パット数1.98 パーオン率29.3% フェアウェイ率55.3% OB率33.3% バンカー率23.5%,難易度8位/9ホール中 平均スコア4.03 平均パット数2.03 パーオン率30.5% フェアウェイ率- OB率11.3% バンカー率46.0%,難易度8位/9ホール中 平均スコア4.03 平均パット数2.03 パーオン率30.5% フェアウェイ率- OB率11.3% バンカー率46.0%,難易度8位/9ホール中 平均スコア4.03 平均パット数2.03 パーオン率30.5% フェアウェイ率- OB率11.3% バンカー率46.0%,難易度7位/9ホール中 平均スコア5.27 平均パット数2.03 パーオン率25.5% フェアウェイ率47.0% OB率17.5% バンカー率37.3%,難易度7位/9ホール中 平均スコア5.27 平均パット数2.03 パーオン率25.5% フェアウェイ率47.0% OB率17.5% バンカー率37.3%,難易度7位/9ホール中 平均スコア5.27 平均パット数2.03 パーオン率25.5% フェアウェイ率47.0% OB率17.5% バンカー率37.3%
