,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：340yd,Hdcp：18,PAR：4,Reg.：394yd,Hdcp：16,PAR：4,Reg.：410yd,Hdcp：2
1,距離の短い打ち下ろしのホール,距離の短い打ち下ろしのホール,距離の短い打ち下ろしのホール,ティショットは右バンカーを避けてやや左め狙い,ティショットは右バンカーを避けてやや左め狙い,ティショットは右バンカーを避けてやや左め狙い,インコース屈指の難ホール　距離と方向に注意,インコース屈指の難ホール　距離と方向に注意,インコース屈指の難ホール　距離と方向に注意
2,難易度15位/18ホール中 平均スコア4.98 平均パット数2.13 パーオン率46.5% フェアウェイ率55.8% OB率20.0% バンカー率21.0%,難易度15位/18ホール中 平均スコア4.98 平均パット数2.13 パーオン率46.5% フェアウェイ率55.8% OB率20.0% バンカー率21.0%,難易度15位/18ホール中 平均スコア4.98 平均パット数2.13 パーオン率46.5% フェアウェイ率55.8% OB率20.0% バンカー率21.0%,難易度11位/18ホール中 平均スコア5.17 平均パット数1.97 パーオン率26.3% フェアウェイ率47.3% OB率21.0% バンカー率33.8%,難易度11位/18ホール中 平均スコア5.17 平均パット数1.97 パーオン率26.3% フェアウェイ率47.3% OB率21.0% バンカー率33.8%,難易度11位/18ホール中 平均スコア5.17 平均パット数1.97 パーオン率26.3% フェアウェイ率47.3% OB率21.0% バンカー率33.8%,難易度2位/18ホール中 平均スコア5.82 平均パット数2.1 パーオン率7.8% フェアウェイ率45.3% OB率48.0% バンカー率18.0%,難易度2位/18ホール中 平均スコア5.82 平均パット数2.1 パーオン率7.8% フェアウェイ率45.3% OB率48.0% バンカー率18.0%,難易度2位/18ホール中 平均スコア5.82 平均パット数2.1 パーオン率7.8% フェアウェイ率45.3% OB率48.0% バンカー率18.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：192yd,Hdcp：8,PAR：4,Reg.：366yd,Hdcp：12,PAR：5,Reg.：569yd,Hdcp：10
5,横長の2段グリーン　方向に気をつけてショット,横長の2段グリーン　方向に気をつけてショット,横長の2段グリーン　方向に気をつけてショット,グリーンの手前の花道が開けている左めから攻める,グリーンの手前の花道が開けている左めから攻める,グリーンの手前の花道が開けている左めから攻める,セカンドからグリーンまで軽い打ち上げ,セカンドからグリーンまで軽い打ち上げ,セカンドからグリーンまで軽い打ち上げ
6,難易度14位/18ホール中 平均スコア4.13 平均パット数2.13 パーオン率28.0% フェアウェイ率- OB率25.5% バンカー率13.0%,難易度14位/18ホール中 平均スコア4.13 平均パット数2.13 パーオン率28.0% フェアウェイ率- OB率25.5% バンカー率13.0%,難易度14位/18ホール中 平均スコア4.13 平均パット数2.13 パーオン率28.0% フェアウェイ率- OB率25.5% バンカー率13.0%,難易度7位/18ホール中 平均スコア5.41 平均パット数2.15 パーオン率24.0% フェアウェイ率51.5% OB率21.0% バンカー率22.5%,難易度7位/18ホール中 平均スコア5.41 平均パット数2.15 パーオン率24.0% フェアウェイ率51.5% OB率21.0% バンカー率22.5%,難易度7位/18ホール中 平均スコア5.41 平均パット数2.15 パーオン率24.0% フェアウェイ率51.5% OB率21.0% バンカー率22.5%,難易度3位/18ホール中 平均スコア6.67 平均パット数2.26 パーオン率22.3% フェアウェイ率54.5% OB率25.3% バンカー率16.0%,難易度3位/18ホール中 平均スコア6.67 平均パット数2.26 パーオン率22.3% フェアウェイ率54.5% OB率25.3% バンカー率16.0%,難易度3位/18ホール中 平均スコア6.67 平均パット数2.26 パーオン率22.3% フェアウェイ率54.5% OB率25.3% バンカー率16.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：306yd,Hdcp：14,PAR：3,Reg.：148yd,Hdcp：6,PAR：5,Reg.：569yd,Hdcp：4
9,打ち上げのミドルホール,打ち上げのミドルホール,打ち上げのミドルホール,グリーン左手前のバンカーが、しっかりガード,グリーン左手前のバンカーが、しっかりガード,グリーン左手前のバンカーが、しっかりガード,谷越えも狙える左ドッグレッグのロングホール,谷越えも狙える左ドッグレッグのロングホール,谷越えも狙える左ドッグレッグのロングホール
10,難易度12位/18ホール中 平均スコア5.19 平均パット数2.06 パーオン率27.8% フェアウェイ率48.8% OB率20.0% バンカー率11.5%,難易度12位/18ホール中 平均スコア5.19 平均パット数2.06 パーオン率27.8% フェアウェイ率48.8% OB率20.0% バンカー率11.5%,難易度12位/18ホール中 平均スコア5.19 平均パット数2.06 パーオン率27.8% フェアウェイ率48.8% OB率20.0% バンカー率11.5%,難易度17位/18ホール中 平均スコア3.91 平均パット数2.01 パーオン率30.5% フェアウェイ率- OB率16.3% バンカー率16.0%,難易度17位/18ホール中 平均スコア3.91 平均パット数2.01 パーオン率30.5% フェアウェイ率- OB率16.3% バンカー率16.0%,難易度17位/18ホール中 平均スコア3.91 平均パット数2.01 パーオン率30.5% フェアウェイ率- OB率16.3% バンカー率16.0%,難易度1位/18ホール中 平均スコア6.77 平均パット数2.06 パーオン率17.5% フェアウェイ率52.3% OB率50.3% バンカー率18.8%,難易度1位/18ホール中 平均スコア6.77 平均パット数2.06 パーオン率17.5% フェアウェイ率52.3% OB率50.3% バンカー率18.8%,難易度1位/18ホール中 平均スコア6.77 平均パット数2.06 パーオン率17.5% フェアウェイ率52.3% OB率50.3% バンカー率18.8%
