,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：532yd,Hdcp：3,PAR：4,Reg.：345yd,Hdcp：9,PAR：3,Reg.：162yd,Hdcp：15
1,第1打目は豪快にナイスショット！,第1打目は豪快にナイスショット！,第1打目は豪快にナイスショット！,第1打目は左バンカーと中央の松の間が目標,第1打目は左バンカーと中央の松の間が目標,第1打目は左バンカーと中央の松の間が目標,グリーン手前の松の木の間からナイスオン！,グリーン手前の松の木の間からナイスオン！,グリーン手前の松の木の間からナイスオン！
2,難易度1位/9ホール中 平均スコア6.73 平均パット数2.07 パーオン率15.5% フェアウェイ率46.3% OB率29.5% バンカー率8.8%,難易度1位/9ホール中 平均スコア6.73 平均パット数2.07 パーオン率15.5% フェアウェイ率46.3% OB率29.5% バンカー率8.8%,難易度1位/9ホール中 平均スコア6.73 平均パット数2.07 パーオン率15.5% フェアウェイ率46.3% OB率29.5% バンカー率8.8%,難易度6位/9ホール中 平均スコア5.4 平均パット数1.99 パーオン率14.0% フェアウェイ率59.0% OB率20.0% バンカー率15.8%,難易度6位/9ホール中 平均スコア5.4 平均パット数1.99 パーオン率14.0% フェアウェイ率59.0% OB率20.0% バンカー率15.8%,難易度6位/9ホール中 平均スコア5.4 平均パット数1.99 パーオン率14.0% フェアウェイ率59.0% OB率20.0% バンカー率15.8%,難易度8位/9ホール中 平均スコア4.01 平均パット数2.09 パーオン率31.0% フェアウェイ率- OB率4.3% バンカー率19.8%,難易度8位/9ホール中 平均スコア4.01 平均パット数2.09 パーオン率31.0% フェアウェイ率- OB率4.3% バンカー率19.8%,難易度8位/9ホール中 平均スコア4.01 平均パット数2.09 パーオン率31.0% フェアウェイ率- OB率4.3% バンカー率19.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：387yd,Hdcp：7,PAR：5,Reg.：512yd,Hdcp：1,PAR：4,Reg.：328yd,Hdcp：13
5,第1打目はフェアウェイ左サイドが狙い目,第1打目はフェアウェイ左サイドが狙い目,第1打目はフェアウェイ左サイドが狙い目,FW中央やや右目 2打目は桜の木の右スレスレを狙う,FW中央やや右目 2打目は桜の木の右スレスレを狙う,FW中央やや右目 2打目は桜の木の右スレスレを狙う,短いミドルホール　グリーン手前の池に注意,短いミドルホール　グリーン手前の池に注意,短いミドルホール　グリーン手前の池に注意
6,難易度4位/9ホール中 平均スコア5.57 平均パット数2.05 パーオン率13.0% フェアウェイ率53.8% OB率29.5% バンカー率25.3%,難易度4位/9ホール中 平均スコア5.57 平均パット数2.05 パーオン率13.0% フェアウェイ率53.8% OB率29.5% バンカー率25.3%,難易度4位/9ホール中 平均スコア5.57 平均パット数2.05 パーオン率13.0% フェアウェイ率53.8% OB率29.5% バンカー率25.3%,難易度3位/9ホール中 平均スコア6.6 平均パット数2.09 パーオン率19.5% フェアウェイ率51.0% OB率41.8% バンカー率19.8%,難易度3位/9ホール中 平均スコア6.6 平均パット数2.09 パーオン率19.5% フェアウェイ率51.0% OB率41.8% バンカー率19.8%,難易度3位/9ホール中 平均スコア6.6 平均パット数2.09 パーオン率19.5% フェアウェイ率51.0% OB率41.8% バンカー率19.8%,難易度7位/9ホール中 平均スコア5.21 平均パット数2.06 パーオン率29.5% フェアウェイ率54.0% OB率14.3% バンカー率17.5%,難易度7位/9ホール中 平均スコア5.21 平均パット数2.06 パーオン率29.5% フェアウェイ率54.0% OB率14.3% バンカー率17.5%,難易度7位/9ホール中 平均スコア5.21 平均パット数2.06 パーオン率29.5% フェアウェイ率54.0% OB率14.3% バンカー率17.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：131yd,Hdcp：17,PAR：4,Reg.：328yd,Hdcp：5,PAR：4,Reg.：410yd,Hdcp：11
9,あまり距離のないショートホール,あまり距離のないショートホール,あまり距離のないショートホール,第1打目はフェアウェイ左サイドが狙い目,第1打目はフェアウェイ左サイドが狙い目,第1打目はフェアウェイ左サイドが狙い目,距離のあるミドル　FW右サイドが狙い目,距離のあるミドル　FW右サイドが狙い目,距離のあるミドル　FW右サイドが狙い目
10,難易度9位/9ホール中 平均スコア3.94 平均パット数2.08 パーオン率36.8% フェアウェイ率- OB率3.7% バンカー率17.3%,難易度9位/9ホール中 平均スコア3.94 平均パット数2.08 パーオン率36.8% フェアウェイ率- OB率3.7% バンカー率17.3%,難易度9位/9ホール中 平均スコア3.94 平均パット数2.08 パーオン率36.8% フェアウェイ率- OB率3.7% バンカー率17.3%,難易度5位/9ホール中 平均スコア5.46 平均パット数2.11 パーオン率23.5% フェアウェイ率56.8% OB率46.5% バンカー率14.0%,難易度5位/9ホール中 平均スコア5.46 平均パット数2.11 パーオン率23.5% フェアウェイ率56.8% OB率46.5% バンカー率14.0%,難易度5位/9ホール中 平均スコア5.46 平均パット数2.11 パーオン率23.5% フェアウェイ率56.8% OB率46.5% バンカー率14.0%,難易度2位/9ホール中 平均スコア5.79 平均パット数2.05 パーオン率5.3% フェアウェイ率57.0% OB率36.5% バンカー率10.0%,難易度2位/9ホール中 平均スコア5.79 平均パット数2.05 パーオン率5.3% フェアウェイ率57.0% OB率36.5% バンカー率10.0%,難易度2位/9ホール中 平均スコア5.79 平均パット数2.05 パーオン率5.3% フェアウェイ率57.0% OB率36.5% バンカー率10.0%
