,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：391yd,Hdcp：3,PAR：4,Reg.：427yd,Hdcp：1,PAR：5,Reg.：496yd,Hdcp：4
1,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,左ドッグレッグの長いミドルホール,左ドッグレッグの長いミドルホール,左ドッグレッグの長いミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
2,難易度5位/9ホール中 平均スコア5.44 平均パット数2 パーオン率15.5% フェアウェイ率50.5% OB率38.3% バンカー率12.7%,難易度5位/9ホール中 平均スコア5.44 平均パット数2 パーオン率15.5% フェアウェイ率50.5% OB率38.3% バンカー率12.7%,難易度5位/9ホール中 平均スコア5.44 平均パット数2 パーオン率15.5% フェアウェイ率50.5% OB率38.3% バンカー率12.7%,難易度1位/9ホール中 平均スコア5.96 平均パット数2.09 パーオン率5.0% フェアウェイ率53.0% OB率57.3% バンカー率15.5%,難易度1位/9ホール中 平均スコア5.96 平均パット数2.09 パーオン率5.0% フェアウェイ率53.0% OB率57.3% バンカー率15.5%,難易度1位/9ホール中 平均スコア5.96 平均パット数2.09 パーオン率5.0% フェアウェイ率53.0% OB率57.3% バンカー率15.5%,難易度2位/9ホール中 平均スコア6.48 平均パット数1.97 パーオン率23.3% フェアウェイ率49.5% OB率51.5% バンカー率22.3%,難易度2位/9ホール中 平均スコア6.48 平均パット数1.97 パーオン率23.3% フェアウェイ率49.5% OB率51.5% バンカー率22.3%,難易度2位/9ホール中 平均スコア6.48 平均パット数1.97 パーオン率23.3% フェアウェイ率49.5% OB率51.5% バンカー率22.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：374yd,Hdcp：8,PAR：3,Reg.：203yd,Hdcp：6,PAR：4,Reg.：353yd,Hdcp：5
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,池越えの長いショートホール,池越えの長いショートホール,池越えの長いショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度7位/9ホール中 平均スコア5.25 平均パット数1.93 パーオン率23.8% フェアウェイ率55.5% OB率33.8% バンカー率20.0%,難易度7位/9ホール中 平均スコア5.25 平均パット数1.93 パーオン率23.8% フェアウェイ率55.5% OB率33.8% バンカー率20.0%,難易度7位/9ホール中 平均スコア5.25 平均パット数1.93 パーオン率23.8% フェアウェイ率55.5% OB率33.8% バンカー率20.0%,難易度8位/9ホール中 平均スコア4.05 平均パット数1.86 パーオン率20.3% フェアウェイ率- OB率27.0% バンカー率19.0%,難易度8位/9ホール中 平均スコア4.05 平均パット数1.86 パーオン率20.3% フェアウェイ率- OB率27.0% バンカー率19.0%,難易度8位/9ホール中 平均スコア4.05 平均パット数1.86 パーオン率20.3% フェアウェイ率- OB率27.0% バンカー率19.0%,難易度4位/9ホール中 平均スコア5.39 平均パット数1.82 パーオン率15.0% フェアウェイ率43.3% OB率48.8% バンカー率17.0%,難易度4位/9ホール中 平均スコア5.39 平均パット数1.82 パーオン率15.0% フェアウェイ率43.3% OB率48.8% バンカー率17.0%,難易度4位/9ホール中 平均スコア5.39 平均パット数1.82 パーオン率15.0% フェアウェイ率43.3% OB率48.8% バンカー率17.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：524yd,Hdcp：2,PAR：3,Reg.：180yd,Hdcp：7,PAR：4,Reg.：372yd,Hdcp：9
9,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,長いショートホール,長いショートホール,長いショートホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール
10,難易度3位/9ホール中 平均スコア6.44 平均パット数1.89 パーオン率14.8% フェアウェイ率55.5% OB率40.0% バンカー率17.5%,難易度3位/9ホール中 平均スコア6.44 平均パット数1.89 パーオン率14.8% フェアウェイ率55.5% OB率40.0% バンカー率17.5%,難易度3位/9ホール中 平均スコア6.44 平均パット数1.89 パーオン率14.8% フェアウェイ率55.5% OB率40.0% バンカー率17.5%,難易度9位/9ホール中 平均スコア4.03 平均パット数1.99 パーオン率26.0% フェアウェイ率- OB率19.8% バンカー率24.3%,難易度9位/9ホール中 平均スコア4.03 平均パット数1.99 パーオン率26.0% フェアウェイ率- OB率19.8% バンカー率24.3%,難易度9位/9ホール中 平均スコア4.03 平均パット数1.99 パーオン率26.0% フェアウェイ率- OB率19.8% バンカー率24.3%,難易度6位/9ホール中 平均スコア5.31 平均パット数2.03 パーオン率20.0% フェアウェイ率48.8% OB率34.3% バンカー率10.3%,難易度6位/9ホール中 平均スコア5.31 平均パット数2.03 パーオン率20.0% フェアウェイ率48.8% OB率34.3% バンカー率10.3%,難易度6位/9ホール中 平均スコア5.31 平均パット数2.03 パーオン率20.0% フェアウェイ率48.8% OB率34.3% バンカー率10.3%
