,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：392yd,Hdcp：1,PAR：3,Reg.：128yd,Hdcp：5,PAR：3,Reg.：107yd,Hdcp：9
1,やや右ドッグレッグミドルホール,やや右ドッグレッグミドルホール,やや右ドッグレッグミドルホール,景色の良い一見やさしいショート　グリーンは難しい,景色の良い一見やさしいショート　グリーンは難しい,景色の良い一見やさしいショート　グリーンは難しい,距離の短いショートホール,距離の短いショートホール,距離の短いショートホール
2,難易度3位/9ホール中 平均スコア5.57 平均パット数2.15 パーオン率14.8% フェアウェイ率67.0% OB率33.3% バンカー率14.3%,難易度3位/9ホール中 平均スコア5.57 平均パット数2.15 パーオン率14.8% フェアウェイ率67.0% OB率33.3% バンカー率14.3%,難易度3位/9ホール中 平均スコア5.57 平均パット数2.15 パーオン率14.8% フェアウェイ率67.0% OB率33.3% バンカー率14.3%,難易度7位/9ホール中 平均スコア4.07 平均パット数2.03 パーオン率21.5% フェアウェイ率- OB率30.3% バンカー率11.5%,難易度7位/9ホール中 平均スコア4.07 平均パット数2.03 パーオン率21.5% フェアウェイ率- OB率30.3% バンカー率11.5%,難易度7位/9ホール中 平均スコア4.07 平均パット数2.03 パーオン率21.5% フェアウェイ率- OB率30.3% バンカー率11.5%,難易度9位/9ホール中 平均スコア3.78 平均パット数2.07 パーオン率45.5% フェアウェイ率- OB率12.3% バンカー率24.3%,難易度9位/9ホール中 平均スコア3.78 平均パット数2.07 パーオン率45.5% フェアウェイ率- OB率12.3% バンカー率24.3%,難易度9位/9ホール中 平均スコア3.78 平均パット数2.07 パーオン率45.5% フェアウェイ率- OB率12.3% バンカー率24.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：460yd,Hdcp：6,PAR：4,Reg.：378yd,Hdcp：2,PAR：5,Reg.：468yd,Hdcp：4
5,右ドッグレッグのバンカーの多いロングホール,右ドッグレッグのバンカーの多いロングホール,右ドッグレッグのバンカーの多いロングホール,真っ直ぐなミドルホール　グリーンのうねりに注意,真っ直ぐなミドルホール　グリーンのうねりに注意,真っ直ぐなミドルホール　グリーンのうねりに注意,池ありクリークあり自分の腕と頭を使って攻めてみて,池ありクリークあり自分の腕と頭を使って攻めてみて,池ありクリークあり自分の腕と頭を使って攻めてみて
6,難易度5位/9ホール中 平均スコア6.23 平均パット数2.04 パーオン率35.8% フェアウェイ率56.3% OB率51.5% バンカー率5.8%,難易度5位/9ホール中 平均スコア6.23 平均パット数2.04 パーオン率35.8% フェアウェイ率56.3% OB率51.5% バンカー率5.8%,難易度5位/9ホール中 平均スコア6.23 平均パット数2.04 パーオン率35.8% フェアウェイ率56.3% OB率51.5% バンカー率5.8%,難易度2位/9ホール中 平均スコア5.56 平均パット数2.08 パーオン率16.8% フェアウェイ率48.0% OB率44.0% バンカー率17.3%,難易度2位/9ホール中 平均スコア5.56 平均パット数2.08 パーオン率16.8% フェアウェイ率48.0% OB率44.0% バンカー率17.3%,難易度2位/9ホール中 平均スコア5.56 平均パット数2.08 パーオン率16.8% フェアウェイ率48.0% OB率44.0% バンカー率17.3%,難易度1位/9ホール中 平均スコア6.49 平均パット数1.96 パーオン率25.0% フェアウェイ率53.5% OB率42.5% バンカー率1.0%,難易度1位/9ホール中 平均スコア6.49 平均パット数1.96 パーオン率25.0% フェアウェイ率53.5% OB率42.5% バンカー率1.0%,難易度1位/9ホール中 平均スコア6.49 平均パット数1.96 パーオン率25.0% フェアウェイ率53.5% OB率42.5% バンカー率1.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：109yd,Hdcp：8,PAR：4,Reg.：325yd,Hdcp：7,PAR：5,Reg.：431yd,Hdcp：3
9,池越えの美しいショートホール,池越えの美しいショートホール,池越えの美しいショートホール,やや打ち上げの真っ直ぐなミドルホール,やや打ち上げの真っ直ぐなミドルホール,やや打ち上げの真っ直ぐなミドルホール,第１打、第２打とも神経を使うロングホール,第１打、第２打とも神経を使うロングホール,第１打、第２打とも神経を使うロングホール
10,難易度8位/9ホール中 平均スコア3.78 平均パット数2.04 パーオン率46.3% フェアウェイ率- OB率22.0% バンカー率1.0%,難易度8位/9ホール中 平均スコア3.78 平均パット数2.04 パーオン率46.3% フェアウェイ率- OB率22.0% バンカー率1.0%,難易度8位/9ホール中 平均スコア3.78 平均パット数2.04 パーオン率46.3% フェアウェイ率- OB率22.0% バンカー率1.0%,難易度6位/9ホール中 平均スコア5.32 平均パット数2.05 パーオン率24.8% フェアウェイ率43.3% OB率45.0% バンカー率7.3%,難易度6位/9ホール中 平均スコア5.32 平均パット数2.05 パーオン率24.8% フェアウェイ率43.3% OB率45.0% バンカー率7.3%,難易度6位/9ホール中 平均スコア5.32 平均パット数2.05 パーオン率24.8% フェアウェイ率43.3% OB率45.0% バンカー率7.3%,難易度4位/9ホール中 平均スコア6.19 平均パット数2.07 パーオン率38.3% フェアウェイ率60.5% OB率44.8% バンカー率16.0%,難易度4位/9ホール中 平均スコア6.19 平均パット数2.07 パーオン率38.3% フェアウェイ率60.5% OB率44.8% バンカー率16.0%,難易度4位/9ホール中 平均スコア6.19 平均パット数2.07 パーオン率38.3% フェアウェイ率60.5% OB率44.8% バンカー率16.0%
