,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：311yd,Hdcp：16,PAR：4,Reg.：375yd,Hdcp：2,PAR：4,Reg.：366yd,Hdcp：4
1,右に池、狙いはセンターからやや左狙い,右に池、狙いはセンターからやや左狙い,右に池、狙いはセンターからやや左狙い,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール
2,難易度14位/18ホール中 平均スコア5.25 平均パット数1.88 パーオン率19.5% フェアウェイ率44.8% OB率29.3% バンカー率18.0%,難易度14位/18ホール中 平均スコア5.25 平均パット数1.88 パーオン率19.5% フェアウェイ率44.8% OB率29.3% バンカー率18.0%,難易度14位/18ホール中 平均スコア5.25 平均パット数1.88 パーオン率19.5% フェアウェイ率44.8% OB率29.3% バンカー率18.0%,難易度1位/18ホール中 平均スコア5.55 平均パット数1.9 パーオン率9.5% フェアウェイ率42.8% OB率38.3% バンカー率18.0%,難易度1位/18ホール中 平均スコア5.55 平均パット数1.9 パーオン率9.5% フェアウェイ率42.8% OB率38.3% バンカー率18.0%,難易度1位/18ホール中 平均スコア5.55 平均パット数1.9 パーオン率9.5% フェアウェイ率42.8% OB率38.3% バンカー率18.0%,難易度2位/18ホール中 平均スコア5.54 平均パット数1.95 パーオン率13.5% フェアウェイ率47.8% OB率40.0% バンカー率16.3%,難易度2位/18ホール中 平均スコア5.54 平均パット数1.95 パーオン率13.5% フェアウェイ率47.8% OB率40.0% バンカー率16.3%,難易度2位/18ホール中 平均スコア5.54 平均パット数1.95 パーオン率13.5% フェアウェイ率47.8% OB率40.0% バンカー率16.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：5,Reg.：458yd,Hdcp：14,PAR：3,Reg.：149yd,Hdcp：18,PAR：4,Reg.：307yd,Hdcp：10
5,打ち上げのロングホール,打ち上げのロングホール,打ち上げのロングホール,Ｇは外しても左ならパーも可　奥がＬ（左）グリーン,Ｇは外しても左ならパーも可　奥がＬ（左）グリーン,Ｇは外しても左ならパーも可　奥がＬ（左）グリーン,左ドックレックのミドルホール,左ドックレックのミドルホール,左ドックレックのミドルホール
6,難易度13位/18ホール中 平均スコア6.19 平均パット数1.96 パーオン率28.5% フェアウェイ率50.3% OB率30.8% バンカー率28.3%,難易度13位/18ホール中 平均スコア6.19 平均パット数1.96 パーオン率28.5% フェアウェイ率50.3% OB率30.8% バンカー率28.3%,難易度13位/18ホール中 平均スコア6.19 平均パット数1.96 パーオン率28.5% フェアウェイ率50.3% OB率30.8% バンカー率28.3%,難易度16位/18ホール中 平均スコア4.09 平均パット数1.97 パーオン率22.0% フェアウェイ率- OB率9.3% バンカー率41.5%,難易度16位/18ホール中 平均スコア4.09 平均パット数1.97 パーオン率22.0% フェアウェイ率- OB率9.3% バンカー率41.5%,難易度16位/18ホール中 平均スコア4.09 平均パット数1.97 パーオン率22.0% フェアウェイ率- OB率9.3% バンカー率41.5%,難易度7位/18ホール中 平均スコア5.4 平均パット数2 パーオン率18.5% フェアウェイ率49.8% OB率17.5% バンカー率39.5%,難易度7位/18ホール中 平均スコア5.4 平均パット数2 パーオン率18.5% フェアウェイ率49.8% OB率17.5% バンカー率39.5%,難易度7位/18ホール中 平均スコア5.4 平均パット数2 パーオン率18.5% フェアウェイ率49.8% OB率17.5% バンカー率39.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：369yd,Hdcp：6,PAR：3,Reg.：156yd,Hdcp：12,PAR：5,Reg.：481yd,Hdcp：8
9,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,広々としたロングホール,広々としたロングホール,広々としたロングホール
10,難易度10位/18ホール中 平均スコア5.32 平均パット数1.85 パーオン率13.3% フェアウェイ率50.5% OB率34.0% バンカー率28.0%,難易度10位/18ホール中 平均スコア5.32 平均パット数1.85 パーオン率13.3% フェアウェイ率50.5% OB率34.0% バンカー率28.0%,難易度10位/18ホール中 平均スコア5.32 平均パット数1.85 パーオン率13.3% フェアウェイ率50.5% OB率34.0% バンカー率28.0%,難易度15位/18ホール中 平均スコア4.09 平均パット数1.81 パーオン率20.3% フェアウェイ率- OB率28.8% バンカー率22.8%,難易度15位/18ホール中 平均スコア4.09 平均パット数1.81 パーオン率20.3% フェアウェイ率- OB率28.8% バンカー率22.8%,難易度15位/18ホール中 平均スコア4.09 平均パット数1.81 パーオン率20.3% フェアウェイ率- OB率28.8% バンカー率22.8%,難易度5位/18ホール中 平均スコア6.39 平均パット数1.88 パーオン率16.8% フェアウェイ率35.5% OB率26.8% バンカー率33.0%,難易度5位/18ホール中 平均スコア6.39 平均パット数1.88 パーオン率16.8% フェアウェイ率35.5% OB率26.8% バンカー率33.0%,難易度5位/18ホール中 平均スコア6.39 平均パット数1.88 パーオン率16.8% フェアウェイ率35.5% OB率26.8% バンカー率33.0%
