,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：458yd,Hdcp：5,PAR：4,Reg.：423yd,Hdcp：1,PAR：4,Reg.：379yd,Hdcp：6
1,ストレートのロングホール,ストレートのロングホール,ストレートのロングホール,距離のあるミドル　セカンドは大きめのクラブで,距離のあるミドル　セカンドは大きめのクラブで,距離のあるミドル　セカンドは大きめのクラブで,左ドッグレッグのミドルホール　左サイドはＯＢ,左ドッグレッグのミドルホール　左サイドはＯＢ,左ドッグレッグのミドルホール　左サイドはＯＢ
2,難易度4位/9ホール中 平均スコア6.28 平均パット数2.1 パーオン率31.0% フェアウェイ率39.8% OB率27.8% バンカー率24.8%,難易度4位/9ホール中 平均スコア6.28 平均パット数2.1 パーオン率31.0% フェアウェイ率39.8% OB率27.8% バンカー率24.8%,難易度4位/9ホール中 平均スコア6.28 平均パット数2.1 パーオン率31.0% フェアウェイ率39.8% OB率27.8% バンカー率24.8%,難易度1位/9ホール中 平均スコア5.79 平均パット数2.06 パーオン率4.5% フェアウェイ率39.8% OB率19.8% バンカー率26.7%,難易度1位/9ホール中 平均スコア5.79 平均パット数2.06 パーオン率4.5% フェアウェイ率39.8% OB率19.8% バンカー率26.7%,難易度1位/9ホール中 平均スコア5.79 平均パット数2.06 パーオン率4.5% フェアウェイ率39.8% OB率19.8% バンカー率26.7%,難易度3位/9ホール中 平均スコア5.41 平均パット数2.1 パーオン率17.0% フェアウェイ率47.5% OB率36.8% バンカー率31.3%,難易度3位/9ホール中 平均スコア5.41 平均パット数2.1 パーオン率17.0% フェアウェイ率47.5% OB率36.8% バンカー率31.3%,難易度3位/9ホール中 平均スコア5.41 平均パット数2.1 パーオン率17.0% フェアウェイ率47.5% OB率36.8% バンカー率31.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：177yd,Hdcp：8,PAR：4,Reg.：391yd,Hdcp：9,PAR：4,Reg.：387yd,Hdcp：3
5,打ち下ろしのショートホール　距離感を大切に,打ち下ろしのショートホール　距離感を大切に,打ち下ろしのショートホール　距離感を大切に,打ち下ろしのミドル　ティショットはやや左目に,打ち下ろしのミドル　ティショットはやや左目に,打ち下ろしのミドル　ティショットはやや左目に,セカンドから打ち下ろしのミドルホール,セカンドから打ち下ろしのミドルホール,セカンドから打ち下ろしのミドルホール
6,難易度9位/9ホール中 平均スコア3.96 平均パット数2.05 パーオン率34.3% フェアウェイ率- OB率25.0% バンカー率40.0%,難易度9位/9ホール中 平均スコア3.96 平均パット数2.05 パーオン率34.3% フェアウェイ率- OB率25.0% バンカー率40.0%,難易度9位/9ホール中 平均スコア3.96 平均パット数2.05 パーオン率34.3% フェアウェイ率- OB率25.0% バンカー率40.0%,難易度8位/9ホール中 平均スコア5.01 平均パット数2.02 パーオン率33.3% フェアウェイ率51.8% OB率16.3% バンカー率13.5%,難易度8位/9ホール中 平均スコア5.01 平均パット数2.02 パーオン率33.3% フェアウェイ率51.8% OB率16.3% バンカー率13.5%,難易度8位/9ホール中 平均スコア5.01 平均パット数2.02 パーオン率33.3% フェアウェイ率51.8% OB率16.3% バンカー率13.5%,難易度7位/9ホール中 平均スコア5.09 平均パット数1.99 パーオン率30.0% フェアウェイ率56.5% OB率56.0% バンカー率-,難易度7位/9ホール中 平均スコア5.09 平均パット数1.99 パーオン率30.0% フェアウェイ率56.5% OB率56.0% バンカー率-,難易度7位/9ホール中 平均スコア5.09 平均パット数1.99 パーオン率30.0% フェアウェイ率56.5% OB率56.0% バンカー率-
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：170yd,Hdcp：7,PAR：5,Reg.：457yd,Hdcp：2,PAR：4,Reg.：398yd,Hdcp：4
9,三段グリーンのショートホール,三段グリーンのショートホール,三段グリーンのショートホール,やや右ドッグレッグのロングホール,やや右ドッグレッグのロングホール,やや右ドッグレッグのロングホール,ストレートのミドルホール セカンドは風に注意,ストレートのミドルホール セカンドは風に注意,ストレートのミドルホール セカンドは風に注意
10,難易度6位/9ホール中 平均スコア4.06 平均パット数2.18 パーオン率27.5% フェアウェイ率- OB率15.8% バンカー率24.0%,難易度6位/9ホール中 平均スコア4.06 平均パット数2.18 パーオン率27.5% フェアウェイ率- OB率15.8% バンカー率24.0%,難易度6位/9ホール中 平均スコア4.06 平均パット数2.18 パーオン率27.5% フェアウェイ率- OB率15.8% バンカー率24.0%,難易度5位/9ホール中 平均スコア6.29 平均パット数2.1 パーオン率33.5% フェアウェイ率57.5% OB率36.5% バンカー率25.3%,難易度5位/9ホール中 平均スコア6.29 平均パット数2.1 パーオン率33.5% フェアウェイ率57.5% OB率36.5% バンカー率25.3%,難易度5位/9ホール中 平均スコア6.29 平均パット数2.1 パーオン率33.5% フェアウェイ率57.5% OB率36.5% バンカー率25.3%,難易度2位/9ホール中 平均スコア5.46 平均パット数2.01 パーオン率20.0% フェアウェイ率43.3% OB率28.7% バンカー率24.3%,難易度2位/9ホール中 平均スコア5.46 平均パット数2.01 パーオン率20.0% フェアウェイ率43.3% OB率28.7% バンカー率24.3%,難易度2位/9ホール中 平均スコア5.46 平均パット数2.01 パーオン率20.0% フェアウェイ率43.3% OB率28.7% バンカー率24.3%
