,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：501yd,Hdcp：6,PAR：4,Reg.：376yd,Hdcp：8,PAR：4,Reg.：382yd,Hdcp：4
1,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
2,難易度10位/18ホール中 平均スコア6.23 平均パット数2.02 パーオン率29.0% フェアウェイ率38.5% OB率11.0% バンカー率31.3%,難易度10位/18ホール中 平均スコア6.23 平均パット数2.02 パーオン率29.0% フェアウェイ率38.5% OB率11.0% バンカー率31.3%,難易度10位/18ホール中 平均スコア6.23 平均パット数2.02 パーオン率29.0% フェアウェイ率38.5% OB率11.0% バンカー率31.3%,難易度3位/18ホール中 平均スコア5.47 平均パット数1.98 パーオン率12.8% フェアウェイ率44.3% OB率11.5% バンカー率24.8%,難易度3位/18ホール中 平均スコア5.47 平均パット数1.98 パーオン率12.8% フェアウェイ率44.3% OB率11.5% バンカー率24.8%,難易度3位/18ホール中 平均スコア5.47 平均パット数1.98 パーオン率12.8% フェアウェイ率44.3% OB率11.5% バンカー率24.8%,難易度6位/18ホール中 平均スコア5.36 平均パット数1.97 パーオン率16.5% フェアウェイ率41.8% OB率10.3% バンカー率16.5%,難易度6位/18ホール中 平均スコア5.36 平均パット数1.97 パーオン率16.5% フェアウェイ率41.8% OB率10.3% バンカー率16.5%,難易度6位/18ホール中 平均スコア5.36 平均パット数1.97 パーオン率16.5% フェアウェイ率41.8% OB率10.3% バンカー率16.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：178yd,Hdcp：16,PAR：4,Reg.：403yd,Hdcp：2,PAR：4,Reg.：403yd,Hdcp：10
5,長いショートホール,長いショートホール,長いショートホール,池越えの左ドッグレッグのミドルホール,池越えの左ドッグレッグのミドルホール,池越えの左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度16位/18ホール中 平均スコア4.05 平均パット数1.91 パーオン率16.0% フェアウェイ率- OB率8.8% バンカー率32.3%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.91 パーオン率16.0% フェアウェイ率- OB率8.8% バンカー率32.3%,難易度16位/18ホール中 平均スコア4.05 平均パット数1.91 パーオン率16.0% フェアウェイ率- OB率8.8% バンカー率32.3%,難易度5位/18ホール中 平均スコア5.42 平均パット数1.93 パーオン率12.5% フェアウェイ率48.3% OB率32.0% バンカー率7.3%,難易度5位/18ホール中 平均スコア5.42 平均パット数1.93 パーオン率12.5% フェアウェイ率48.3% OB率32.0% バンカー率7.3%,難易度5位/18ホール中 平均スコア5.42 平均パット数1.93 パーオン率12.5% フェアウェイ率48.3% OB率32.0% バンカー率7.3%,難易度4位/18ホール中 平均スコア5.42 平均パット数1.95 パーオン率13.0% フェアウェイ率45.0% OB率23.0% バンカー率27.0%,難易度4位/18ホール中 平均スコア5.42 平均パット数1.95 パーオン率13.0% フェアウェイ率45.0% OB率23.0% バンカー率27.0%,難易度4位/18ホール中 平均スコア5.42 平均パット数1.95 パーオン率13.0% フェアウェイ率45.0% OB率23.0% バンカー率27.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：140yd,Hdcp：18,PAR：4,Reg.：374yd,Hdcp：14,PAR：5,Reg.：513yd,Hdcp：12
9,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,緩い左ドッグレッグのミドルホール,緩い左ドッグレッグのミドルホール,緩い左ドッグレッグのミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
10,難易度18位/18ホール中 平均スコア3.9 平均パット数2.08 パーオン率39.8% フェアウェイ率- OB率23.3% バンカー率8.8%,難易度18位/18ホール中 平均スコア3.9 平均パット数2.08 パーオン率39.8% フェアウェイ率- OB率23.3% バンカー率8.8%,難易度18位/18ホール中 平均スコア3.9 平均パット数2.08 パーオン率39.8% フェアウェイ率- OB率23.3% バンカー率8.8%,難易度8位/18ホール中 平均スコア5.33 平均パット数1.92 パーオン率15.8% フェアウェイ率44.3% OB率42.8% バンカー率14.3%,難易度8位/18ホール中 平均スコア5.33 平均パット数1.92 パーオン率15.8% フェアウェイ率44.3% OB率42.8% バンカー率14.3%,難易度8位/18ホール中 平均スコア5.33 平均パット数1.92 パーオン率15.8% フェアウェイ率44.3% OB率42.8% バンカー率14.3%,難易度7位/18ホール中 平均スコア6.3 平均パット数2 パーオン率28.8% フェアウェイ率47.5% OB率48.5% バンカー率16.8%,難易度7位/18ホール中 平均スコア6.3 平均パット数2 パーオン率28.8% フェアウェイ率47.5% OB率48.5% バンカー率16.8%,難易度7位/18ホール中 平均スコア6.3 平均パット数2 パーオン率28.8% フェアウェイ率47.5% OB率48.5% バンカー率16.8%
