,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：379yd,Hdcp：9,PAR：3,Reg.：182yd,Hdcp：15,PAR：5,Reg.：530yd,Hdcp：3
1,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,グリーンの奥行きが40ヤードのショートホール,グリーンの奥行きが40ヤードのショートホール,グリーンの奥行きが40ヤードのショートホール,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール,やや左ドッグレッグのロングホール
2,難易度4位/18ホール中 平均スコア5.52 平均パット数1.97 パーオン率9.8% フェアウェイ率48.0% OB率2.0% バンカー率28.3%,難易度4位/18ホール中 平均スコア5.52 平均パット数1.97 パーオン率9.8% フェアウェイ率48.0% OB率2.0% バンカー率28.3%,難易度4位/18ホール中 平均スコア5.52 平均パット数1.97 パーオン率9.8% フェアウェイ率48.0% OB率2.0% バンカー率28.3%,難易度14位/18ホール中 平均スコア4.06 平均パット数1.99 パーオン率27.8% フェアウェイ率- OB率6.0% バンカー率42.5%,難易度14位/18ホール中 平均スコア4.06 平均パット数1.99 パーオン率27.8% フェアウェイ率- OB率6.0% バンカー率42.5%,難易度14位/18ホール中 平均スコア4.06 平均パット数1.99 パーオン率27.8% フェアウェイ率- OB率6.0% バンカー率42.5%,難易度2位/18ホール中 平均スコア6.68 平均パット数2.08 パーオン率16.0% フェアウェイ率37.3% OB率17.8% バンカー率42.5%,難易度2位/18ホール中 平均スコア6.68 平均パット数2.08 パーオン率16.0% フェアウェイ率37.3% OB率17.8% バンカー率42.5%,難易度2位/18ホール中 平均スコア6.68 平均パット数2.08 パーオン率16.0% フェアウェイ率37.3% OB率17.8% バンカー率42.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：361yd,Hdcp：7,PAR：4,Reg.：343yd,Hdcp：13,PAR：5,Reg.：532yd,Hdcp：1
5,真っ直ぐなやや打ち下ろしのミドルホール,真っ直ぐなやや打ち下ろしのミドルホール,真っ直ぐなやや打ち下ろしのミドルホール,距離の短いミドルホール,距離の短いミドルホール,距離の短いミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール
6,難易度11位/18ホール中 平均スコア5.2 平均パット数1.94 パーオン率26.3% フェアウェイ率47.0% OB率4.7% バンカー率20.5%,難易度11位/18ホール中 平均スコア5.2 平均パット数1.94 パーオン率26.3% フェアウェイ率47.0% OB率4.7% バンカー率20.5%,難易度11位/18ホール中 平均スコア5.2 平均パット数1.94 パーオン率26.3% フェアウェイ率47.0% OB率4.7% バンカー率20.5%,難易度10位/18ホール中 平均スコア5.29 平均パット数1.95 パーオン率19.3% フェアウェイ率28.0% OB率7.0% バンカー率39.5%,難易度10位/18ホール中 平均スコア5.29 平均パット数1.95 パーオン率19.3% フェアウェイ率28.0% OB率7.0% バンカー率39.5%,難易度10位/18ホール中 平均スコア5.29 平均パット数1.95 パーオン率19.3% フェアウェイ率28.0% OB率7.0% バンカー率39.5%,難易度6位/18ホール中 平均スコア6.53 平均パット数2 パーオン率25.0% フェアウェイ率35.8% OB率6.0% バンカー率38.3%,難易度6位/18ホール中 平均スコア6.53 平均パット数2 パーオン率25.0% フェアウェイ率35.8% OB率6.0% バンカー率38.3%,難易度6位/18ホール中 平均スコア6.53 平均パット数2 パーオン率25.0% フェアウェイ率35.8% OB率6.0% バンカー率38.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：393yd,Hdcp：5,PAR：3,Reg.：145yd,Hdcp：17,PAR：4,Reg.：360yd,Hdcp：11
9,ほぼ直角に右にドッグレッグしているミドルホール,ほぼ直角に右にドッグレッグしているミドルホール,ほぼ直角に右にドッグレッグしているミドルホール,左側がすべて池となっているショートホール,左側がすべて池となっているショートホール,左側がすべて池となっているショートホール,グリーン手前に池のあるミドルホール,グリーン手前に池のあるミドルホール,グリーン手前に池のあるミドルホール
10,難易度8位/18ホール中 平均スコア5.3 平均パット数1.96 パーオン率23.8% フェアウェイ率55.8% OB率6.5% バンカー率5.3%,難易度8位/18ホール中 平均スコア5.3 平均パット数1.96 パーオン率23.8% フェアウェイ率55.8% OB率6.5% バンカー率5.3%,難易度8位/18ホール中 平均スコア5.3 平均パット数1.96 パーオン率23.8% フェアウェイ率55.8% OB率6.5% バンカー率5.3%,難易度18位/18ホール中 平均スコア3.87 平均パット数2.01 パーオン率43.5% フェアウェイ率- OB率5.0% バンカー率9.0%,難易度18位/18ホール中 平均スコア3.87 平均パット数2.01 パーオン率43.5% フェアウェイ率- OB率5.0% バンカー率9.0%,難易度18位/18ホール中 平均スコア3.87 平均パット数2.01 パーオン率43.5% フェアウェイ率- OB率5.0% バンカー率9.0%,難易度13位/18ホール中 平均スコア5.16 平均パット数1.92 パーオン率27.5% フェアウェイ率56.8% OB率8.3% バンカー率14.7%,難易度13位/18ホール中 平均スコア5.16 平均パット数1.92 パーオン率27.5% フェアウェイ率56.8% OB率8.3% バンカー率14.7%,難易度13位/18ホール中 平均スコア5.16 平均パット数1.92 パーオン率27.5% フェアウェイ率56.8% OB率8.3% バンカー率14.7%
