,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：479yd,Hdcp：4,PAR：4,Reg.：357yd,Hdcp：14,PAR：3,Reg.：162yd,Hdcp：18
1,ロングホール。第1打は思い切り打てる。第2打、左手前のバンカーに注意。,ロングホール。第1打は思い切り打てる。第2打、左手前のバンカーに注意。,ロングホール。第1打は思い切り打てる。第2打、左手前のバンカーに注意。,距離のないミドルホール。グリーン手前の池に注意。,距離のないミドルホール。グリーン手前の池に注意。,距離のないミドルホール。グリーン手前の池に注意。,グリーン左手前の池に気をつける事。二段グリーンに注意。,グリーン左手前の池に気をつける事。二段グリーンに注意。,グリーン左手前の池に気をつける事。二段グリーンに注意。
2,難易度15位/18ホール中 平均スコア5.99 平均パット数2.04 パーオン率41.0% フェアウェイ率42.3% OB率3.7% バンカー率43.8%,難易度15位/18ホール中 平均スコア5.99 平均パット数2.04 パーオン率41.0% フェアウェイ率42.3% OB率3.7% バンカー率43.8%,難易度15位/18ホール中 平均スコア5.99 平均パット数2.04 パーオン率41.0% フェアウェイ率42.3% OB率3.7% バンカー率43.8%,難易度6位/18ホール中 平均スコア5.38 平均パット数2.1 パーオン率27.5% フェアウェイ率45.0% OB率27.8% バンカー率22.0%,難易度6位/18ホール中 平均スコア5.38 平均パット数2.1 パーオン率27.5% フェアウェイ率45.0% OB率27.8% バンカー率22.0%,難易度6位/18ホール中 平均スコア5.38 平均パット数2.1 パーオン率27.5% フェアウェイ率45.0% OB率27.8% バンカー率22.0%,難易度18位/18ホール中 平均スコア3.91 平均パット数2.05 パーオン率37.5% フェアウェイ率- OB率9.3% バンカー率3.0%,難易度18位/18ホール中 平均スコア3.91 平均パット数2.05 パーオン率37.5% フェアウェイ率- OB率9.3% バンカー率3.0%,難易度18位/18ホール中 平均スコア3.91 平均パット数2.05 パーオン率37.5% フェアウェイ率- OB率9.3% バンカー率3.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：405yd,Hdcp：8,PAR：4,Reg.：400yd,Hdcp：2,PAR：4,Reg.：382yd,Hdcp：12
5,距離もあり難しいホール。第2打は花道狙いがベスト。,距離もあり難しいホール。第2打は花道狙いがベスト。,距離もあり難しいホール。第2打は花道狙いがベスト。,左のクロスバンカーを越えるとOBになる。第2打、グリーン右手前のOBに注意。,左のクロスバンカーを越えるとOBになる。第2打、グリーン右手前のOBに注意。,左のクロスバンカーを越えるとOBになる。第2打、グリーン右手前のOBに注意。,打ち下しなので思い切って打てる。左手のクロスバンカーは避ける事。,打ち下しなので思い切って打てる。左手のクロスバンカーは避ける事。,打ち下しなので思い切って打てる。左手のクロスバンカーは避ける事。
6,難易度5位/18ホール中 平均スコア5.53 平均パット数2.05 パーオン率11.8% フェアウェイ率48.0% OB率19.8% バンカー率32.8%,難易度5位/18ホール中 平均スコア5.53 平均パット数2.05 パーオン率11.8% フェアウェイ率48.0% OB率19.8% バンカー率32.8%,難易度5位/18ホール中 平均スコア5.53 平均パット数2.05 パーオン率11.8% フェアウェイ率48.0% OB率19.8% バンカー率32.8%,難易度2位/18ホール中 平均スコア5.71 平均パット数2.01 パーオン率8.3% フェアウェイ率42.8% OB率50.8% バンカー率24.8%,難易度2位/18ホール中 平均スコア5.71 平均パット数2.01 パーオン率8.3% フェアウェイ率42.8% OB率50.8% バンカー率24.8%,難易度2位/18ホール中 平均スコア5.71 平均パット数2.01 パーオン率8.3% フェアウェイ率42.8% OB率50.8% バンカー率24.8%,難易度7位/18ホール中 平均スコア5.33 平均パット数2 パーオン率17.3% フェアウェイ率38.0% OB率2.8% バンカー率44.8%,難易度7位/18ホール中 平均スコア5.33 平均パット数2 パーオン率17.3% フェアウェイ率38.0% OB率2.8% バンカー率44.8%,難易度7位/18ホール中 平均スコア5.33 平均パット数2 パーオン率17.3% フェアウェイ率38.0% OB率2.8% バンカー率44.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：501yd,Hdcp：6,PAR：3,Reg.：183yd,Hdcp：16,PAR：4,Reg.：398yd,Hdcp：10
9,やや左ドッグレッグのロングホール。正確なショットが必要。グリーン右手前の花道狙い。,やや左ドッグレッグのロングホール。正確なショットが必要。グリーン右手前の花道狙い。,やや左ドッグレッグのロングホール。正確なショットが必要。グリーン右手前の花道狙い。,池越えのショートホール。グリーンは奥は広いので大き目のクラブで攻める。,池越えのショートホール。グリーンは奥は広いので大き目のクラブで攻める。,池越えのショートホール。グリーンは奥は広いので大き目のクラブで攻める。,第1打は右のクロスバンカーに注意。第2打からは打ち上げになるので大き目のクラブで打つ。,第1打は右のクロスバンカーに注意。第2打からは打ち上げになるので大き目のクラブで打つ。,第1打は右のクロスバンカーに注意。第2打からは打ち上げになるので大き目のクラブで打つ。
