,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：535yd,Hdcp：10,PAR：4,Reg.：393yd,Hdcp：4,PAR：3,Reg.：188yd,Hdcp：16
1,やや右曲がりのロングホール,やや右曲がりのロングホール,やや右曲がりのロングホール,平坦なミドルホール,平坦なミドルホール,平坦なミドルホール,平坦でグリーンも平らなショートホール,平坦でグリーンも平らなショートホール,平坦でグリーンも平らなショートホール
2,難易度2位/18ホール中 平均スコア6.63 平均パット数2.05 パーオン率18.3% フェアウェイ率40.0% OB率36.0% バンカー率15.8%,難易度2位/18ホール中 平均スコア6.63 平均パット数2.05 パーオン率18.3% フェアウェイ率40.0% OB率36.0% バンカー率15.8%,難易度2位/18ホール中 平均スコア6.63 平均パット数2.05 パーオン率18.3% フェアウェイ率40.0% OB率36.0% バンカー率15.8%,難易度3位/18ホール中 平均スコア5.55 平均パット数2.06 パーオン率14.5% フェアウェイ率40.8% OB率36.0% バンカー率11.0%,難易度3位/18ホール中 平均スコア5.55 平均パット数2.06 パーオン率14.5% フェアウェイ率40.8% OB率36.0% バンカー率11.0%,難易度3位/18ホール中 平均スコア5.55 平均パット数2.06 パーオン率14.5% フェアウェイ率40.8% OB率36.0% バンカー率11.0%,難易度16位/18ホール中 平均スコア3.98 平均パット数2.07 パーオン率29.0% フェアウェイ率- OB率19.7% バンカー率12.8%,難易度16位/18ホール中 平均スコア3.98 平均パット数2.07 パーオン率29.0% フェアウェイ率- OB率19.7% バンカー率12.8%,難易度16位/18ホール中 平均スコア3.98 平均パット数2.07 パーオン率29.0% フェアウェイ率- OB率19.7% バンカー率12.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：365yd,Hdcp：8,PAR：4,Reg.：352yd,Hdcp：14,PAR：4,Reg.：378yd,Hdcp：2
5,谷越えで２つのティーグランドを持つミドルホール,谷越えで２つのティーグランドを持つミドルホール,谷越えで２つのティーグランドを持つミドルホール,真っ直ぐで距離の短いミドルホール,真っ直ぐで距離の短いミドルホール,真っ直ぐで距離の短いミドルホール,やや左曲がりのミドルホール,やや左曲がりのミドルホール,やや左曲がりのミドルホール
6,難易度7位/18ホール中 平均スコア5.49 平均パット数2.02 パーオン率16.8% フェアウェイ率38.5% OB率20.3% バンカー率16.8%,難易度7位/18ホール中 平均スコア5.49 平均パット数2.02 パーオン率16.8% フェアウェイ率38.5% OB率20.3% バンカー率16.8%,難易度7位/18ホール中 平均スコア5.49 平均パット数2.02 パーオン率16.8% フェアウェイ率38.5% OB率20.3% バンカー率16.8%,難易度15位/18ホール中 平均スコア5.09 平均パット数1.99 パーオン率28.0% フェアウェイ率48.5% OB率4.5% バンカー率19.0%,難易度15位/18ホール中 平均スコア5.09 平均パット数1.99 パーオン率28.0% フェアウェイ率48.5% OB率4.5% バンカー率19.0%,難易度15位/18ホール中 平均スコア5.09 平均パット数1.99 パーオン率28.0% フェアウェイ率48.5% OB率4.5% バンカー率19.0%,難易度8位/18ホール中 平均スコア5.47 平均パット数2.11 パーオン率17.8% フェアウェイ率52.3% OB率17.8% バンカー率24.3%,難易度8位/18ホール中 平均スコア5.47 平均パット数2.11 パーオン率17.8% フェアウェイ率52.3% OB率17.8% バンカー率24.3%,難易度8位/18ホール中 平均スコア5.47 平均パット数2.11 パーオン率17.8% フェアウェイ率52.3% OB率17.8% バンカー率24.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：158yd,Hdcp：18,PAR：5,Reg.：546yd,Hdcp：12,PAR：4,Reg.：400yd,Hdcp：6
9,池越えで距離のあまり無いショートホール,池越えで距離のあまり無いショートホール,池越えで距離のあまり無いショートホール,距離のたっぷりあるロングホール,距離のたっぷりあるロングホール,距離のたっぷりあるロングホール,グリーン手前に池のあるストレートのミドルホール,グリーン手前に池のあるストレートのミドルホール,グリーン手前に池のあるストレートのミドルホール
10,難易度17位/18ホール中 平均スコア3.95 平均パット数2.1 パーオン率36.0% フェアウェイ率- OB率15.7% バンカー率11.7%,難易度17位/18ホール中 平均スコア3.95 平均パット数2.1 パーオン率36.0% フェアウェイ率- OB率15.7% バンカー率11.7%,難易度17位/18ホール中 平均スコア3.95 平均パット数2.1 パーオン率36.0% フェアウェイ率- OB率15.7% バンカー率11.7%,難易度6位/18ホール中 平均スコア6.56 平均パット数2.03 パーオン率18.0% フェアウェイ率49.8% OB率30.3% バンカー率4.0%,難易度6位/18ホール中 平均スコア6.56 平均パット数2.03 パーオン率18.0% フェアウェイ率49.8% OB率30.3% バンカー率4.0%,難易度6位/18ホール中 平均スコア6.56 平均パット数2.03 パーオン率18.0% フェアウェイ率49.8% OB率30.3% バンカー率4.0%,難易度4位/18ホール中 平均スコア5.55 平均パット数2.05 パーオン率17.0% フェアウェイ率50.8% OB率23.8% バンカー率14.8%,難易度4位/18ホール中 平均スコア5.55 平均パット数2.05 パーオン率17.0% フェアウェイ率50.8% OB率23.8% バンカー率14.8%,難易度4位/18ホール中 平均スコア5.55 平均パット数2.05 パーオン率17.0% フェアウェイ率50.8% OB率23.8% バンカー率14.8%
